,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/22/2014,@ Quinnipiac,W 13 - 6,13,11,24,42,26,10,21,4,180,"3,600",6,18,13,17,0.765
1,03/01/2014,Massachusetts,L 2 - 15,2,1,3,28,13,13,21,4,180,"3,600",15,10,14,16,0.875
2,03/05/2014,Hartford,W 12 - 7,12,5,17,27,20,11,23,1,30,"3,600",7,16,19,19,1.000/
3,03/08/2014,"Hobart and William Smith @ Hempstead, NY",W 13 - 10,13,7,20,36,25,20,27,10/,510/,"3,600",10,10,12,15,0.800
4,03/15/2014,@ Harvard,L 10 - 16,10,7,17,30,21,12,29,2,90,"3,600",16,15,17,22,0.773
5,03/19/2014,@ Bucknell,L 8 - 13,8,5,13,37,21,16,25,1,30,"3,600",13,7,13,19,0.684
6,03/22/2014,Providence,W 12 - 11 (2OT),12,10,22,43,28,11,27,3,120,"3,947/",11,12,24/,25,0.960
7,03/25/2014,@ Marist,W 13 - 11,13,9,22,24,20,7,28,7,360,"3,600",11,16,20,22,0.909
8,03/29/2014,Princeton,W 11 - 10,11,4,15,39,20,13,23,4,240,"3,600",10,16,18,22,0.818
9,04/05/2014,@ Penn,L 8 - 10,8,6,14,31,13,15,22,6,210,"3,600",10,8,18,20,0.900
10,04/11/2014,Yale,L 6 - 7 (1OT),6,2,8,38,16,6,17,6,270,"3,671",7,10,16,19,0.842
11,04/19/2014,@ Cornell,L 9 - 14,9,4,13,36,20,11,27,1,30,"3,600",14,13,19,23,0.826
12,04/22/2014,Bryant,W 13 - 11,13,8,21,35,21,12,28,8,390,"3,600",11,12,20,21,0.952
13,04/26/2014,Dartmouth,W 12 - 8,12,4,16,48,26,17,24,2,60,"3,600",8,19,23,26,0.885
