,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/08/2014,"

@ Mercer 
","
L 6 - 17 
","

      
        
          6
        
      
    
","

      
        
          2
        
      
    
","

      
        
          8
        
      
    
","

      
        
          40
        
      
    
","

      
        
          16
        
      
    
","

      
        
          2
        
      
    
","


          1/
        

","

      
        
          26
        
      
    
","

      
        
          21
        
      
    
","

      
        
          5
        
      
    
","

      
        
          16
        
      
    
","

      
        
          25
        
      
    
","

      
        
          9
        
      
    
","

      
        
          450
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          17
        
      
    
","

      
        
          5
        
      
    
"
1,02/15/2014,"

 Canisius 
","
L 3 - 9 
","

      
        
          3
        
      
    
","

      
        
          2
        
      
    
","

      
        
          5
        
      
    
","

      
        
          39
        
      
    
","

      
        
          14
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          23
        
      
    
","

      
        
          21
        
      
    
","


          18/
        

","

      
        
          3
        
      
    
","

      
        
          15
        
      
    
","


","


","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          14
        
      
    
"
2,02/22/2014,"

 Lehigh 
","
L 7 - 10 
","

      
        
          7
        
      
    
","

      
        
          4
        
      
    
","

      
        
          11
        
      
    
","

      
        
          32
        
      
    
","

      
        
          17
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          25
        
      
    
","

      
        
          20
        
      
    
","

      
        
          10
        
      
    
","

      
        
          12
        
      
    
","

      
        
          21
        
      
    
","

      
        
          3
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          16
        
      
    
"
3,02/25/2014,"

 Providence 
","
L 7 - 10 
","

      
        
          7
        
      
    
","

      
        
          3
        
      
    
","

      
        
          10
        
      
    
","

      
        
          29
        
      
    
","

      
        
          20
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          28
        
      
    
","

      
        
          21
        
      
    
","

      
        
          10
        
      
    
","

      
        
          14
        
      
    
","

      
        
          21
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          14
        
      
    
"
4,03/01/2014,"

 Vermont 
","
L 9 - 13 
","

      
        
          9
        
      
    
","

      
        
          7
        
      
    
","

      
        
          16
        
      
    
","

      
        
          31
        
      
    
","

      
        
          23
        
      
    
","


          4/
        

","


          1/
        

","

      
        
          23
        
      
    
","

      
        
          17
        
      
    
","

      
        
          6
        
      
    
","

      
        
          11
        
      
    
","

      
        
          26
        
      
    
","

      
        
          10
        
      
    
","

      
        
          450
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          13
        
      
    
","

      
        
          14
        
      
    
"
5,03/08/2014,"

 Colgate 
","
L 5 - 7 
","

      
        
          5
        
      
    
","

      
        
          5
        
      
    
","

      
        
          10
        
      
    
","

      
        
          21
        
      
    
","

      
        
          12
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          21
        
      
    
","

      
        
          18
        
      
    
","

      
        
          6
        
      
    
","

      
        
          10
        
      
    
","

      
        
          15
        
      
    
","

      
        
          8
        
      
    
","

      
        
          330
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          15
        
      
    
"
6,03/15/2014,"

@ Lafayette 
","
W 12 - 7 
","

      
        
          12
        
      
    
","

      
        
          9
        
      
    
","

      
        
          21
        
      
    
","

      
        
          33
        
      
    
","

      
        
          23
        
      
    
","


","


","

      
        
          28
        
      
    
","

      
        
          15
        
      
    
","

      
        
          6
        
      
    
","

      
        
          14
        
      
    
","

      
        
          22
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          9
        
      
    
"
7,03/22/2014,"

@ Bucknell 
","
L 3 - 7 
","

      
        
          3
        
      
    
","

      
        
          2
        
      
    
","

      
        
          5
        
      
    
","

      
        
          28
        
      
    
","

      
        
          16
        
      
    
","


","


","

      
        
          29
        
      
    
","

      
        
          19
        
      
    
","

      
        
          6
        
      
    
","

      
        
          12
        
      
    
","

      
        
          14
        
      
    
","

      
        
          2
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          9
        
      
    
"
8,03/29/2014,"

 Navy 
","
L 7 - 13 
","

      
        
          7
        
      
    
","

      
        
          7
        
      
    
","

      
        
          14
        
      
    
","

      
        
          27
        
      
    
","

      
        
          12
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          22
        
      
    
","

      
        
          19
        
      
    
","

      
        
          6
        
      
    
","

      
        
          11
        
      
    
","

      
        
          23
        
      
    
","

      
        
          3
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          13
        
      
    
","

      
        
          12
        
      
    
"
9,04/05/2014,"

 Army West Point 
","
L 7 - 8 
","

      
        
          7
        
      
    
","

      
        
          4
        
      
    
","

      
        
          11
        
      
    
","

      
        
          35
        
      
    
","

      
        
          19
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          33
        
      
    
","

      
        
          18
        
      
    
","

      
        
          7
        
      
    
","

      
        
          11
        
      
    
","

      
        
          17
        
      
    
","

      
        
          3
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          6
        
      
    
"
