,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/16/2014,"

 Holy Cross 
","
W 15 - 13 
","

      
        
          15
        
      
    
","

      
        
          10
        
      
    
","

      
        
          25
        
      
    
","

      
        
          31
        
      
    
","

      
        
          21
        
      
    
","


","


","

      
        
          40
        
      
    
","

      
        
          16
        
      
    
","

      
        
          7
        
      
    
","

      
        
          16
        
      
    
","

      
        
          30
        
      
    
","

      
        
          5
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          13
        
      
    
","

      
        
          7
        
      
    
"
1,02/22/2014,"

@ Yale 
","
L 6 - 10 
","

      
        
          6
        
      
    
","

      
        
          4
        
      
    
","

      
        
          10
        
      
    
","

      
        
          29
        
      
    
","

      
        
          16
        
      
    
","


","


","

      
        
          20
        
      
    
","

      
        
          18
        
      
    
","

      
        
          7
        
      
    
","

      
        
          6
        
      
    
","

      
        
          19
        
      
    
","

      
        
          1
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          10
        
      
    
"
2,03/01/2014,"

 Siena 
","
W 14 - 9 
","

      
        
          14
        
      
    
","

      
        
          9
        
      
    
","

      
        
          23
        
      
    
","

      
        
          32
        
      
    
","

      
        
          19
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          20
        
      
    
","

      
        
          14
        
      
    
","

      
        
          5
        
      
    
","

      
        
          6
        
      
    
","

      
        
          25
        
      
    
","


          8/
        

","


          540/
        

","

      
        
          3,529
        
      
    
","

      
        
          9
        
      
    
","

      
        
          14
        
      
    
"
3,03/04/2014,"

@ Drexel 
","
L 11 - 16 
","

      
        
          11
        
      
    
","

      
        
          8
        
      
    
","

      
        
          19
        
      
    
","

      
        
          36
        
      
    
","

      
        
          24
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          19
        
      
    
","

      
        
          15
        
      
    
","

      
        
          5
        
      
    
","

      
        
          8
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          16
        
      
    
","

      
        
          7
        
      
    
"
4,03/08/2014,"

 Syracuse @ Kennesaw, Ga.
","
L 8 - 14 
","

      
        
          8
        
      
    
","

      
        
          5
        
      
    
","

      
        
          13
        
      
    
","

      
        
          40
        
      
    
","

      
        
          21
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          24
        
      
    
","

      
        
          17
        
      
    
","

      
        
          4
        
      
    
","

      
        
          15
        
      
    
","

      
        
          25
        
      
    
","

      
        
          4
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          14
        
      
    
","

      
        
          7
        
      
    
"
5,03/15/2014,"

 Georgetown 
","
W 15 - 7 
","

      
        
          15
        
      
    
","

      
        
          8
        
      
    
","

      
        
          23
        
      
    
","

      
        
          45
        
      
    
","

      
        
          27
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          24
        
      
    
","

      
        
          6
        
      
    
","

      
        
          9
        
      
    
","

      
        
          12
        
      
    
","

      
        
          25
        
      
    
","

      
        
          5
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          16
        
      
    
"
6,03/18/2014,"

 Hofstra 
","
W 11 - 10 (1OT)
","

      
        
          11
        
      
    
","

      
        
          7
        
      
    
","

      
        
          18
        
      
    
","

      
        
          35
        
      
    
","

      
        
          23
        
      
    
","

      
        
          3
        
      
    
","


","

      
        
          35
        
      
    
","

      
        
          11
        
      
    
","

      
        
          9
        
      
    
","

      
        
          9
        
      
    
","

      
        
          24
        
      
    
","

      
        
          4
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,696
        
      
    
","

      
        
          10
        
      
    
","

      
        
          15
        
      
    
"
7,03/22/2014,"

@ Stony Brook 
","
W 13 - 11 
","

      
        
          13
        
      
    
","

      
        
          5
        
      
    
","

      
        
          18
        
      
    
","

      
        
          50
        
      
    
","

      
        
          23
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          31
        
      
    
","

      
        
          3
        
      
    
","

      
        
          6
        
      
    
","

      
        
          11
        
      
    
","

      
        
          27
        
      
    
","

      
        
          5
        
      
    
","

      
        
          270
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          11
        
      
    
","

      
        
          10
        
      
    
"
8,03/29/2014,"

@ Providence 
","
W 14 - 7 
","

      
        
          14
        
      
    
","

      
        
          8
        
      
    
","

      
        
          22
        
      
    
","

      
        
          41
        
      
    
","

      
        
          26
        
      
    
","

      
        
          3
        
      
    
","


","

      
        
          39
        
      
    
","

      
        
          13
        
      
    
","


          16/
        

","

      
        
          12
        
      
    
","

      
        
          25
        
      
    
","

      
        
          4
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          17
        
      
    
"
9,04/02/2014,"

@ Rutgers 
","
L 13 - 16 
","

      
        
          13
        
      
    
","

      
        
          6
        
      
    
","

      
        
          19
        
      
    
","

      
        
          33
        
      
    
","

      
        
          20
        
      
    
","

      
        
          3
        
      
    
","


","

      
        
          20
        
      
    
","

      
        
          12
        
      
    
","

      
        
          7
        
      
    
","

      
        
          14
        
      
    
","


          33/
        

","

      
        
          2
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          16
        
      
    
","

      
        
          14
        
      
    
"
