,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/15/2014,"

@ Delaware 
","
W 18 - 8 
","

      
        
          18
        
      
    
","

      
        
          7
        
      
    
","

      
        
          25
        
      
    
","

      
        
          34
        
      
    
","

      
        
          24
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          25
        
      
    
","

      
        
          10
        
      
    
","

      
        
          5
        
      
    
","

      
        
          10
        
      
    
","

      
        
          28
        
      
    
","

      
        
          2
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          8
        
      
    
"
1,02/22/2014,"

 Manhattan 
","
W 18 - 4 
","

      
        
          18
        
      
    
","

      
        
          10
        
      
    
","

      
        
          28
        
      
    
","

      
        
          41
        
      
    
","

      
        
          27
        
      
    
","


          6/
        

","


","

      
        
          36
        
      
    
","

      
        
          19
        
      
    
","

      
        
          10
        
      
    
","

      
        
          13
        
      
    
","

      
        
          26
        
      
    
","

      
        
          4
        
      
    
","

      
        
          270
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          4
        
      
    
","

      
        
          11
        
      
    
"
2,02/25/2014,"

@ Hofstra 
","
L 7 - 9 
","

      
        
          7
        
      
    
","

      
        
          3
        
      
    
","

      
        
          10
        
      
    
","

      
        
          28
        
      
    
","

      
        
          17
        
      
    
","


","


","

      
        
          22
        
      
    
","

      
        
          9
        
      
    
","

      
        
          5
        
      
    
","

      
        
          6
        
      
    
","

      
        
          20
        
      
    
","

      
        
          4
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          8
        
      
    
"
3,03/04/2014,"

 Providence 
","
L 11 - 14 
","

      
        
          11
        
      
    
","

      
        
          6
        
      
    
","

      
        
          17
        
      
    
","

      
        
          23
        
      
    
","

      
        
          17
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          31
        
      
    
","

      
        
          14
        
      
    
","

      
        
          8
        
      
    
","

      
        
          14
        
      
    
","

      
        
          28
        
      
    
","

      
        
          4
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          14
        
      
    
","

      
        
          8
        
      
    
"
4,03/08/2014,"

 Yale 
","
W 12 - 11 (1OT)
","

      
        
          12
        
      
    
","

      
        
          10
        
      
    
","

      
        
          22
        
      
    
","

      
        
          36
        
      
    
","

      
        
          17
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          28
        
      
    
","

      
        
          14
        
      
    
","

      
        
          9
        
      
    
","

      
        
          13
        
      
    
","

      
        
          27
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,754
        
      
    
","

      
        
          11
        
      
    
","

      
        
          9
        
      
    
"
5,03/15/2014,"

 Stony Brook 
","
W 15 - 13 
","

      
        
          15
        
      
    
","

      
        
          7
        
      
    
","

      
        
          22
        
      
    
","

      
        
          35
        
      
    
","

      
        
          26
        
      
    
","


","


","

      
        
          30
        
      
    
","

      
        
          4
        
      
    
","

      
        
          8
        
      
    
","

      
        
          12
        
      
    
","

      
        
          32
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          13
        
      
    
","

      
        
          15
        
      
    
"
6,03/18/2014,"

 Massachusetts 
","
W 11 - 5 
","

      
        
          11
        
      
    
","

      
        
          2
        
      
    
","

      
        
          13
        
      
    
","

      
        
          29
        
      
    
","

      
        
          16
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          22
        
      
    
","

      
        
          14
        
      
    
","

      
        
          8
        
      
    
","

      
        
          6
        
      
    
","

      
        
          20
        
      
    
","

      
        
          5
        
      
    
","

      
        
          270
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          5
        
      
    
","

      
        
          10
        
      
    
"
7,03/22/2014,"

@ Holy Cross 
","
W 11 - 9 
","

      
        
          11
        
      
    
","

      
        
          7
        
      
    
","

      
        
          18
        
      
    
","

      
        
          27
        
      
    
","

      
        
          18
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          31
        
      
    
","

      
        
          16
        
      
    
","

      
        
          8
        
      
    
","

      
        
          6
        
      
    
","

      
        
          23
        
      
    
","

      
        
          5
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          8
        
      
    
"
8,03/29/2014,"

@ Bellarmine 
","
W 9 - 3 
","

      
        
          9
        
      
    
","

      
        
          4
        
      
    
","

      
        
          13
        
      
    
","

      
        
          26
        
      
    
","

      
        
          13
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          20
        
      
    
","

      
        
          16
        
      
    
","

      
        
          3
        
      
    
","

      
        
          10
        
      
    
","

      
        
          15
        
      
    
","

      
        
          3
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          3
        
      
    
","

      
        
          12
        
      
    
"
9,04/01/2014,"

 Bucknell 
","
W 10 - 6 
","

      
        
          10
        
      
    
","

      
        
          6
        
      
    
","

      
        
          16
        
      
    
","

      
        
          27
        
      
    
","

      
        
          19
        
      
    
","


","


","

      
        
          30
        
      
    
","

      
        
          14
        
      
    
","

      
        
          10
        
      
    
","

      
        
          11
        
      
    
","

      
        
          19
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          11
        
      
    
"
10,04/05/2014,"

@ Michigan 
","
W 9 - 8 
","

      
        
          9
        
      
    
","

      
        
          6
        
      
    
","

      
        
          15
        
      
    
","

      
        
          29
        
      
    
","

      
        
          17
        
      
    
","


","


","

      
        
          29
        
      
    
","

      
        
          14
        
      
    
","

      
        
          4
        
      
    
","

      
        
          13
        
      
    
","

      
        
          20
        
      
    
","


","


","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          8
        
      
    
"
11,04/12/2014,"

@ Air Force 
","
L 8 - 16 
","

      
        
          8
        
      
    
","

      
        
          5
        
      
    
","

      
        
          13
        
      
    
","

      
        
          20
        
      
    
","

      
        
          17
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          28
        
      
    
","

      
        
          15
        
      
    
","

      
        
          2
        
      
    
","

      
        
          14
        
      
    
","

      
        
          27
        
      
    
","

      
        
          1
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          16
        
      
    
","

      
        
          13
        
      
    
"
12,04/15/2014,"

@ Quinnipiac 
","
W 15 - 10 
","

      
        
          15
        
      
    
","

      
        
          8
        
      
    
","

      
        
          23
        
      
    
","

      
        
          38
        
      
    
","

      
        
          26
        
      
    
","


","


","

      
        
          30
        
      
    
","

      
        
          11
        
      
    
","

      
        
          12
        
      
    
","

      
        
          15
        
      
    
","

      
        
          29
        
      
    
","

      
        
          1
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          5
        
      
    
"
13,04/26/2014,"

 Ohio St. 
","
W 7 - 5 
","

      
        
          7
        
      
    
","

      
        
          4
        
      
    
","

      
        
          11
        
      
    
","

      
        
          25
        
      
    
","

      
        
          16
        
      
    
","


","


","

      
        
          32
        
      
    
","

      
        
          13
        
      
    
","

      
        
          9
        
      
    
","

      
        
          9
        
      
    
","

      
        
          16
        
      
    
","

      
        
          1
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          5
        
      
    
","

      
        
          11
        
      
    
"
14,05/01/2014,"

 Michigan @ Columbus, Ohio
","
W 12 - 5 
","

      
        
          12
        
      
    
","

      
        
          4
        
      
    
","

      
        
          16
        
      
    
","

      
        
          39
        
      
    
","

      
        
          27
        
      
    
","


","


","

      
        
          35
        
      
    
","

      
        
          8
        
      
    
","

      
        
          6
        
      
    
","

      
        
          14
        
      
    
","

      
        
          21
        
      
    
","

      
        
          1
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          5
        
      
    
","

      
        
          15
        
      
    
"
