,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/16/2014,"

@ High Point 
","
L 7 - 9 
","

      
        
          7
        
      
    
","

      
        
          4
        
      
    
","

      
        
          11
        
      
    
","

      
        
          26
        
      
    
","

      
        
          19
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          20
        
      
    
","

      
        
          16
        
      
    
","

      
        
          11
        
      
    
","

      
        
          9
        
      
    
","

      
        
          18
        
      
    
","

      
        
          3
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          9
        
      
    
"
1,02/22/2014,"

 VMI 
","
W 14 - 6 
","

      
        
          14
        
      
    
","

      
        
          11
        
      
    
","

      
        
          25
        
      
    
","

      
        
          32
        
      
    
","

      
        
          19
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          44
        
      
    
","

      
        
          18
        
      
    
","

      
        
          10
        
      
    
","

      
        
          18
        
      
    
","

      
        
          23
        
      
    
","


","


","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          10
        
      
    
"
2,02/25/2014,"

@ Penn 
","
L 4 - 14 
","

      
        
          4
        
      
    
","

      
        
          2
        
      
    
","

      
        
          6
        
      
    
","

      
        
          35
        
      
    
","

      
        
          13
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          19
        
      
    
","

      
        
          14
        
      
    
","

      
        
          9
        
      
    
","

      
        
          7
        
      
    
","

      
        
          22
        
      
    
","

      
        
          5
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          14
        
      
    
","

      
        
          7
        
      
    
"
3,03/01/2014,"

@ Wagner 
","
W 12 - 8 
","

      
        
          12
        
      
    
","

      
        
          5
        
      
    
","

      
        
          17
        
      
    
","

      
        
          34
        
      
    
","

      
        
          18
        
      
    
","


","


","

      
        
          30
        
      
    
","

      
        
          19
        
      
    
","

      
        
          11
        
      
    
","

      
        
          13
        
      
    
","

      
        
          23
        
      
    
","

      
        
          6
        
      
    
","

      
        
          360
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          7
        
      
    
"
4,03/04/2014,"

@ Monmouth 
","
W 11 - 6 
","

      
        
          11
        
      
    
","

      
        
          4
        
      
    
","

      
        
          15
        
      
    
","

      
        
          43
        
      
    
","

      
        
          25
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          32
        
      
    
","

      
        
          16
        
      
    
","

      
        
          7
        
      
    
","

      
        
          13
        
      
    
","

      
        
          20
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          6
        
      
    
"
5,03/09/2014,"

@ Robert Morris 
","
W 11 - 8 
","

      
        
          11
        
      
    
","

      
        
          5
        
      
    
","

      
        
          16
        
      
    
","

      
        
          34
        
      
    
","

      
        
          18
        
      
    
","


","


","

      
        
          24
        
      
    
","

      
        
          18
        
      
    
","

      
        
          6
        
      
    
","

      
        
          14
        
      
    
","

      
        
          23
        
      
    
","


","


","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          10
        
      
    
"
6,03/15/2014,"

 Richmond 
","
W 7 - 4 
","

      
        
          7
        
      
    
","

      
        
          3
        
      
    
","

      
        
          10
        
      
    
","

      
        
          40
        
      
    
","

      
        
          24
        
      
    
","


","


","

      
        
          27
        
      
    
","

      
        
          11
        
      
    
","

      
        
          9
        
      
    
","

      
        
          12
        
      
    
","

      
        
          15
        
      
    
","

      
        
          5
        
      
    
","

      
        
          270
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          4
        
      
    
","

      
        
          7
        
      
    
"
7,03/22/2014,"

@ Michigan 
","
W 15 - 6 
","

      
        
          15
        
      
    
","

      
        
          6
        
      
    
","

      
        
          21
        
      
    
","

      
        
          48
        
      
    
","

      
        
          28
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          32
        
      
    
","

      
        
          12
        
      
    
","

      
        
          10
        
      
    
","

      
        
          15
        
      
    
","

      
        
          24
        
      
    
","

      
        
          8
        
      
    
","

      
        
          330
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          13
        
      
    
"
8,03/25/2014,"

 Drexel 
","
L 10 - 14 
","

      
        
          10
        
      
    
","

      
        
          5
        
      
    
","

      
        
          15
        
      
    
","

      
        
          24
        
      
    
","

      
        
          17
        
      
    
","

      
        
          2
        
      
    
","


          1/
        

","

      
        
          21
        
      
    
","

      
        
          16
        
      
    
","

      
        
          5
        
      
    
","

      
        
          5
        
      
    
","

      
        
          27
        
      
    
","

      
        
          6
        
      
    
","

      
        
          270
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          14
        
      
    
","

      
        
          16
        
      
    
"
9,04/01/2014,"

 Mt. St. Mary's 
","
W 10 - 5 
","

      
        
          10
        
      
    
","

      
        
          3
        
      
    
","

      
        
          13
        
      
    
","

      
        
          37
        
      
    
","

      
        
          24
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          27
        
      
    
","

      
        
          13
        
      
    
","

      
        
          12
        
      
    
","

      
        
          12
        
      
    
","

      
        
          19
        
      
    
","

      
        
          3
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          5
        
      
    
","

      
        
          9
        
      
    
"
