,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/06/2014,"

 Loyola Maryland 
","
W 14 - 13 (1OT)
","

      
        
          14
        
      
    
","

      
        
          8
        
      
    
","

      
        
          22
        
      
    
","

      
        
          31
        
      
    
","

      
        
          18
        
      
    
","

      
        
          3
        
      
    
","


","

      
        
          36
        
      
    
","

      
        
          12
        
      
    
","

      
        
          8
        
      
    
","

      
        
          15
        
      
    
","

      
        
          28
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,702
        
      
    
","

      
        
          13
        
      
    
","

      
        
          8
        
      
    
"
1,02/08/2014,"

@ Richmond 
","
W 13 - 12 
","

      
        
          13
        
      
    
","

      
        
          9
        
      
    
","

      
        
          22
        
      
    
","

      
        
          46
        
      
    
","

      
        
          27
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          43
        
      
    
","

      
        
          18
        
      
    
","

      
        
          17
        
      
    
","

      
        
          14
        
      
    
","

      
        
          28
        
      
    
","

      
        
          3
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          12
        
      
    
","

      
        
          5
        
      
    
"
2,02/16/2014,"

@ Drexel 
","
W 11 - 10 
","

      
        
          11
        
      
    
","

      
        
          5
        
      
    
","

      
        
          16
        
      
    
","

      
        
          37
        
      
    
","

      
        
          24
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          29
        
      
    
","

      
        
          11
        
      
    
","

      
        
          8
        
      
    
","

      
        
          6
        
      
    
","

      
        
          25
        
      
    
","

      
        
          4
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          16
        
      
    
"
3,02/22/2014,"

 Rutgers 
","
W 19 - 12 
","

      
        
          19
        
      
    
","

      
        
          13
        
      
    
","

      
        
          32
        
      
    
","

      
        
          60
        
      
    
","

      
        
          40
        
      
    
","


","


","

      
        
          44
        
      
    
","

      
        
          9
        
      
    
","

      
        
          8
        
      
    
","

      
        
          17
        
      
    
","

      
        
          33
        
      
    
","

      
        
          5
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          12
        
      
    
","

      
        
          11
        
      
    
"
4,02/25/2014,"

@ Mt. St. Mary's 
","
W 14 - 6 
","

      
        
          14
        
      
    
","

      
        
          10
        
      
    
","

      
        
          24
        
      
    
","

      
        
          37
        
      
    
","

      
        
          26
        
      
    
","

      
        
          1
        
      
    
","

      
        
          1
        
      
    
","

      
        
          47
        
      
    
","

      
        
          16
        
      
    
","

      
        
          16
        
      
    
","

      
        
          11
        
      
    
","

      
        
          23
        
      
    
","

      
        
          1
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          11
        
      
    
"
5,03/01/2014,"

 Syracuse 
","
W 17 - 12 
","

      
        
          17
        
      
    
","

      
        
          10
        
      
    
","

      
        
          27
        
      
    
","

      
        
          55
        
      
    
","

      
        
          31
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          51
        
      
    
","

      
        
          4
        
      
    
","

      
        
          5
        
      
    
","


          24/
        

","

      
        
          31
        
      
    
","

      
        
          5
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          12
        
      
    
","

      
        
          5
        
      
    
"
6,03/08/2014,"

@ Cornell 
","
L 9 - 12 
","

      
        
          9
        
      
    
","

      
        
          5
        
      
    
","

      
        
          14
        
      
    
","

      
        
          38
        
      
    
","

      
        
          24
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          33
        
      
    
","

      
        
          17
        
      
    
","

      
        
          8
        
      
    
","

      
        
          12
        
      
    
","

      
        
          24
        
      
    
","

      
        
          9
        
      
    
","

      
        
          360
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          12
        
      
    
","

      
        
          9
        
      
    
"
7,03/16/2014,"

@ Notre Dame 
","
L 9 - 18 
","

      
        
          9
        
      
    
","

      
        
          4
        
      
    
","

      
        
          13
        
      
    
","

      
        
          26
        
      
    
","

      
        
          18
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          21
        
      
    
","

      
        
          14
        
      
    
","

      
        
          3
        
      
    
","

      
        
          8
        
      
    
","

      
        
          30
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          18
        
      
    
","

      
        
          10
        
      
    
"
8,03/22/2014,"

 Johns Hopkins 
","
W 11 - 10 (1OT)
","

      
        
          11
        
      
    
","

      
        
          4
        
      
    
","

      
        
          15
        
      
    
","

      
        
          40
        
      
    
","

      
        
          19
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          45
        
      
    
","

      
        
          14
        
      
    
","

      
        
          11
        
      
    
","

      
        
          9
        
      
    
","

      
        
          25
        
      
    
","

      
        
          5
        
      
    
","

      
        
          330
        
      
    
","

      
        
          3,771
        
      
    
","

      
        
          10
        
      
    
","

      
        
          16
        
      
    
"
9,03/24/2014,"

 VMI 
","
W 21 - 3 
","


          21/
        

","


          17/
        

","


          38/
        

","

      
        
          47
        
      
    
","

      
        
          32
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          48
        
      
    
","

      
        
          16
        
      
    
","


          20/
        

","

      
        
          16
        
      
    
","

      
        
          28
        
      
    
","

      
        
          1
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          3
        
      
    
","

      
        
          7
        
      
    
"
