,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/10/2014,"

@ Syracuse 
","
L 7 - 19 
","

      
        
          7
        
      
    
","

      
        
          2
        
      
    
","

      
        
          9
        
      
    
","

      
        
          32
        
      
    
","

      
        
          19
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          33
        
      
    
","

      
        
          16
        
      
    
","

      
        
          5
        
      
    
","

      
        
          13
        
      
    
","

      
        
          28
        
      
    
","

      
        
          6
        
      
    
","

      
        
          270
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          19
        
      
    
","

      
        
          9
        
      
    
"
1,02/15/2014,"

@ Hobart and William Smith 
","
W 12 - 7 
","

      
        
          12
        
      
    
","

      
        
          6
        
      
    
","

      
        
          18
        
      
    
","

      
        
          39
        
      
    
","

      
        
          23
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          21
        
      
    
","

      
        
          20
        
      
    
","

      
        
          7
        
      
    
","

      
        
          15
        
      
    
","

      
        
          23
        
      
    
","

      
        
          4
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          11
        
      
    
"
2,02/22/2014,"

@ Binghamton 
","
W 13 - 9 
","

      
        
          13
        
      
    
","

      
        
          6
        
      
    
","

      
        
          19
        
      
    
","

      
        
          37
        
      
    
","

      
        
          22
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          25
        
      
    
","

      
        
          16
        
      
    
","

      
        
          3
        
      
    
","

      
        
          11
        
      
    
","

      
        
          26
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          13
        
      
    
"
3,03/01/2014,"

@ St. John's (NY) 
","
L 9 - 14 
","

      
        
          9
        
      
    
","

      
        
          7
        
      
    
","

      
        
          16
        
      
    
","


          53/
        

","

      
        
          23
        
      
    
","

      
        
          4
        
      
    
","


","

      
        
          28
        
      
    
","

      
        
          14
        
      
    
","

      
        
          5
        
      
    
","

      
        
          19
        
      
    
","

      
        
          25
        
      
    
","

      
        
          7
        
      
    
","

      
        
          330
        
      
    
","

      
        
          3,529
        
      
    
","

      
        
          14
        
      
    
","

      
        
          5
        
      
    
"
4,03/08/2014,"

@ Hartford 
","
W 11 - 10 (4OT)
","

      
        
          11
        
      
    
","

      
        
          5
        
      
    
","

      
        
          16
        
      
    
","

      
        
          41
        
      
    
","

      
        
          23
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          41
        
      
    
","

      
        
          20
        
      
    
","

      
        
          5
        
      
    
","

      
        
          16
        
      
    
","

      
        
          28
        
      
    
","

      
        
          5
        
      
    
","

      
        
          270
        
      
    
","

      
        
          4,469
        
      
    
","

      
        
          10
        
      
    
","

      
        
          16
        
      
    
"
5,03/12/2014,"

 Robert Morris 
","
L 9 - 10 (1OT)
","

      
        
          9
        
      
    
","

      
        
          9
        
      
    
","

      
        
          18
        
      
    
","

      
        
          42
        
      
    
","

      
        
          20
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          41
        
      
    
","

      
        
          18
        
      
    
","

      
        
          7
        
      
    
","

      
        
          18
        
      
    
","

      
        
          23
        
      
    
","

      
        
          3
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,614
        
      
    
","

      
        
          10
        
      
    
","

      
        
          10
        
      
    
"
6,03/15/2014,"

 Marist 
","
W 9 - 8 
","

      
        
          9
        
      
    
","

      
        
          6
        
      
    
","

      
        
          15
        
      
    
","

      
        
          42
        
      
    
","

      
        
          24
        
      
    
","

      
        
          3
        
      
    
","


","

      
        
          28
        
      
    
","

      
        
          12
        
      
    
","

      
        
          6
        
      
    
","

      
        
          10
        
      
    
","

      
        
          21
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          12
        
      
    
"
7,03/22/2014,"

 Monmouth 
","
W 8 - 3 
","

      
        
          8
        
      
    
","

      
        
          5
        
      
    
","

      
        
          13
        
      
    
","

      
        
          46
        
      
    
","

      
        
          25
        
      
    
","


","


","

      
        
          37
        
      
    
","

      
        
          16
        
      
    
","

      
        
          6
        
      
    
","

      
        
          12
        
      
    
","

      
        
          15
        
      
    
","

      
        
          1
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          3
        
      
    
","

      
        
          12
        
      
    
"
8,03/29/2014,"

 Canisius 
","
W 10 - 7 
","

      
        
          10
        
      
    
","

      
        
          5
        
      
    
","

      
        
          15
        
      
    
","

      
        
          30
        
      
    
","

      
        
          16
        
      
    
","


","


","

      
        
          24
        
      
    
","

      
        
          7
        
      
    
","

      
        
          5
        
      
    
","

      
        
          8
        
      
    
","

      
        
          20
        
      
    
","

      
        
          3
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          9
        
      
    
"
9,04/05/2014,"

@ Hofstra 
","
L 6 - 7 
","

      
        
          6
        
      
    
","

      
        
          3
        
      
    
","

      
        
          9
        
      
    
","

      
        
          38
        
      
    
","

      
        
          19
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          34
        
      
    
","

      
        
          18
        
      
    
","

      
        
          4
        
      
    
","

      
        
          10
        
      
    
","

      
        
          17
        
      
    
","

      
        
          2
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          15
        
      
    
"
10,04/12/2014,"

@ Detroit Mercy 
","
W 9 - 8 (1OT)
","

      
        
          9
        
      
    
","

      
        
          3
        
      
    
","

      
        
          12
        
      
    
","

      
        
          47
        
      
    
","

      
        
          27
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          38
        
      
    
","

      
        
          13
        
      
    
","

      
        
          8
        
      
    
","

      
        
          12
        
      
    
","

      
        
          21
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,653
        
      
    
","

      
        
          8
        
      
    
","

      
        
          12
        
      
    
"
