,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/13/2016,"

@ Penn St. 
","
L 12 - 17 
","

      
        
          12
        
      
    
","

      
        
          4
        
      
    
","

      
        
          16
        
      
    
","

      
        
          34
        
      
    
","

      
        
          20
        
      
    
","


","


","

      
        
          31
        
      
    
","

      
        
          14
        
      
    
","

      
        
          5
        
      
    
","

      
        
          17
        
      
    
","

      
        
          33
        
      
    
","

      
        
          2
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          17
        
      
    
","

      
        
          12
        
      
    
"
1,02/20/2016,"

 Siena @ Kennesaw, Ga.
","
W 12 - 9 
","

      
        
          12
        
      
    
","

      
        
          5
        
      
    
","

      
        
          17
        
      
    
","

      
        
          48
        
      
    
","

      
        
          23
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          35
        
      
    
","

      
        
          15
        
      
    
","

      
        
          7
        
      
    
","

      
        
          17
        
      
    
","

      
        
          24
        
      
    
","

      
        
          4
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          9
        
      
    
"
2,02/27/2016,"

 Cornell @ West Palm Beach, FL
","
L 8 - 10 
","

      
        
          8
        
      
    
","

      
        
          2
        
      
    
","

      
        
          10
        
      
    
","

      
        
          32
        
      
    
","

      
        
          16
        
      
    
","


","


","

      
        
          21
        
      
    
","

      
        
          14
        
      
    
","

      
        
          3
        
      
    
","

      
        
          10
        
      
    
","

      
        
          21
        
      
    
","

      
        
          4
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          10
        
      
    
"
3,03/05/2016,"

 Binghamton 
","
W 12 - 6 
","

      
        
          12
        
      
    
","

      
        
          2
        
      
    
","

      
        
          14
        
      
    
","

      
        
          37
        
      
    
","

      
        
          21
        
      
    
","


","


","

      
        
          31
        
      
    
","

      
        
          16
        
      
    
","

      
        
          6
        
      
    
","

      
        
          14
        
      
    
","

      
        
          21
        
      
    
","

      
        
          2
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          7
        
      
    
"
4,03/08/2016,"

 Colgate 
","
L 6 - 7 
","

      
        
          6
        
      
    
","

      
        
          2
        
      
    
","

      
        
          8
        
      
    
","

      
        
          38
        
      
    
","

      
        
          15
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          28
        
      
    
","

      
        
          15
        
      
    
","

      
        
          9
        
      
    
","

      
        
          8
        
      
    
","

      
        
          17
        
      
    
","

      
        
          1
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          11
        
      
    
"
5,03/12/2016,"

@ Georgetown 
","
W 10 - 9 
","

      
        
          10
        
      
    
","

      
        
          6
        
      
    
","

      
        
          16
        
      
    
","

      
        
          40
        
      
    
","

      
        
          19
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          30
        
      
    
","

      
        
          11
        
      
    
","

      
        
          4
        
      
    
","

      
        
          17
        
      
    
","

      
        
          23
        
      
    
","

      
        
          4
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          5
        
      
    
"
6,03/15/2016,"

@ Canisius 
","
W 8 - 7 (2OT)
","

      
        
          8
        
      
    
","


","

      
        
          8
        
      
    
","

      
        
          33
        
      
    
","

      
        
          18
        
      
    
","


","


","

      
        
          21
        
      
    
","

      
        
          13
        
      
    
","

      
        
          9
        
      
    
","

      
        
          10
        
      
    
","

      
        
          19
        
      
    
","

      
        
          4
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,909
        
      
    
","

      
        
          7
        
      
    
","

      
        
          9
        
      
    
"
7,03/19/2016,"

@ Wagner 
","
W 10 - 9 (3OT)
","

      
        
          10
        
      
    
","

      
        
          3
        
      
    
","

      
        
          13
        
      
    
","

      
        
          42
        
      
    
","

      
        
          20
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          34
        
      
    
","

      
        
          16
        
      
    
","

      
        
          11
        
      
    
","

      
        
          13
        
      
    
","

      
        
          25
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","


          4,148/
        

","

      
        
          9
        
      
    
","

      
        
          11
        
      
    
"
8,03/26/2016,"

 Saint Joseph's 
","
L 5 - 13 
","

      
        
          5
        
      
    
","

      
        
          2
        
      
    
","

      
        
          7
        
      
    
","

      
        
          34
        
      
    
","

      
        
          16
        
      
    
","


","


","

      
        
          21
        
      
    
","

      
        
          12
        
      
    
","

      
        
          6
        
      
    
","

      
        
          12
        
      
    
","

      
        
          21
        
      
    
","

      
        
          1
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          13
        
      
    
","

      
        
          8
        
      
    
"
9,04/06/2016,"

 Syracuse 
","
L 6 - 13 
","

      
        
          6
        
      
    
","

      
        
          1
        
      
    
","

      
        
          7
        
      
    
","

      
        
          21
        
      
    
","

      
        
          13
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          15
        
      
    
","

      
        
          15
        
      
    
","

      
        
          2
        
      
    
","

      
        
          8
        
      
    
","

      
        
          21
        
      
    
","

      
        
          3
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          13
        
      
    
","

      
        
          12
        
      
    
"
