,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/06/2016,"

@ Furman 
","
W 8 - 7 
","

      
        
          8
        
      
    
","

      
        
          4
        
      
    
","

      
        
          12
        
      
    
","

      
        
          38
        
      
    
","

      
        
          21
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          28
        
      
    
","

      
        
          12
        
      
    
","

      
        
          8
        
      
    
","

      
        
          14
        
      
    
","

      
        
          19
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          5
        
      
    
"
1,02/13/2016,"

 Detroit Mercy 
","
W 16 - 5 
","

      
        
          16
        
      
    
","

      
        
          8
        
      
    
","

      
        
          24
        
      
    
","


          53/
        

","

      
        
          34
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          39
        
      
    
","

      
        
          15
        
      
    
","


          13/
        

","

      
        
          19
        
      
    
","

      
        
          25
        
      
    
","

      
        
          3
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          5
        
      
    
","

      
        
          10
        
      
    
"
2,02/20/2016,"

@ Massachusetts 
","
L 9 - 16 
","

      
        
          9
        
      
    
","

      
        
          3
        
      
    
","

      
        
          12
        
      
    
","

      
        
          24
        
      
    
","

      
        
          16
        
      
    
","


","


","

      
        
          24
        
      
    
","

      
        
          16
        
      
    
","

      
        
          9
        
      
    
","

      
        
          13
        
      
    
","

      
        
          25
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          16
        
      
    
","

      
        
          6
        
      
    
"
3,02/26/2016,"

 UMBC 
","
W 12 - 7 
","

      
        
          12
        
      
    
","

      
        
          4
        
      
    
","

      
        
          16
        
      
    
","

      
        
          41
        
      
    
","

      
        
          20
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          27
        
      
    
","

      
        
          9
        
      
    
","

      
        
          9
        
      
    
","

      
        
          14
        
      
    
","

      
        
          23
        
      
    
","

      
        
          1
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          6
        
      
    
"
4,03/04/2016,"

 Marquette 
","
W 12 - 8 
","

      
        
          12
        
      
    
","

      
        
          6
        
      
    
","

      
        
          18
        
      
    
","

      
        
          31
        
      
    
","

      
        
          19
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          29
        
      
    
","

      
        
          9
        
      
    
","

      
        
          5
        
      
    
","

      
        
          13
        
      
    
","

      
        
          24
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          16
        
      
    
"
5,03/06/2016,"

 Bellarmine 
","
W 9 - 5 
","

      
        
          9
        
      
    
","

      
        
          4
        
      
    
","

      
        
          13
        
      
    
","

      
        
          24
        
      
    
","

      
        
          18
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          23
        
      
    
","

      
        
          9
        
      
    
","

      
        
          5
        
      
    
","

      
        
          8
        
      
    
","

      
        
          16
        
      
    
","


","


","

      
        
          3,600
        
      
    
","

      
        
          5
        
      
    
","

      
        
          9
        
      
    
"
6,03/12/2016,"

@ Hofstra 
","
L 5 - 8 
","

      
        
          5
        
      
    
","

      
        
          4
        
      
    
","

      
        
          9
        
      
    
","

      
        
          28
        
      
    
","

      
        
          19
        
      
    
","


","


","

      
        
          20
        
      
    
","

      
        
          6
        
      
    
","

      
        
          2
        
      
    
","

      
        
          7
        
      
    
","

      
        
          17
        
      
    
","


          8/
        

","


          360/
        

","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          10
        
      
    
"
7,03/15/2016,"

 Towson 
","
L 9 - 10 (1OT)
","

      
        
          9
        
      
    
","

      
        
          4
        
      
    
","

      
        
          13
        
      
    
","

      
        
          35
        
      
    
","

      
        
          17
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          33
        
      
    
","

      
        
          13
        
      
    
","

      
        
          3
        
      
    
","

      
        
          16
        
      
    
","

      
        
          22
        
      
    
","

      
        
          1
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3,806
        
      
    
","

      
        
          10
        
      
    
","

      
        
          12
        
      
    
"
8,03/19/2016,"

@ Denver 
","
L 6 - 15 
","

      
        
          6
        
      
    
","

      
        
          4
        
      
    
","

      
        
          10
        
      
    
","

      
        
          21
        
      
    
","

      
        
          13
        
      
    
","


","


","

      
        
          20
        
      
    
","

      
        
          11
        
      
    
","

      
        
          5
        
      
    
","

      
        
          9
        
      
    
","

      
        
          25
        
      
    
","

      
        
          2
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,531
        
      
    
","

      
        
          15
        
      
    
","

      
        
          6
        
      
    
"
9,03/26/2016,"

 Notre Dame 
","
L 8 - 9 
","

      
        
          8
        
      
    
","

      
        
          5
        
      
    
","

      
        
          13
        
      
    
","

      
        
          32
        
      
    
","

      
        
          14
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          27
        
      
    
","

      
        
          12
        
      
    
","

      
        
          3
        
      
    
","

      
        
          13
        
      
    
","

      
        
          21
        
      
    
","

      
        
          6
        
      
    
","

      
        
          270
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          12
        
      
    
"
10,04/03/2016,"

 Penn St. 
","
L 5 - 6 
","

      
        
          5
        
      
    
","

      
        
          3
        
      
    
","

      
        
          8
        
      
    
","

      
        
          38
        
      
    
","

      
        
          20
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          21
        
      
    
","

      
        
          10
        
      
    
","

      
        
          2
        
      
    
","

      
        
          9
        
      
    
","

      
        
          15
        
      
    
","


","


","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          13
        
      
    
"
11,04/09/2016,"

@ Johns Hopkins 
","
L 12 - 13 
","

      
        
          12
        
      
    
","

      
        
          8
        
      
    
","

      
        
          20
        
      
    
","

      
        
          40
        
      
    
","

      
        
          25
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          27
        
      
    
","

      
        
          8
        
      
    
","

      
        
          5
        
      
    
","

      
        
          18
        
      
    
","

      
        
          28
        
      
    
","

      
        
          5
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          13
        
      
    
","

      
        
          8
        
      
    
"
