,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/20/2016,@ UMass Lowell,W 17 - 7,17,10,27,47,30,18,28,1,60,"3,600",7,5,8,12,0.667
1,02/27/2016,Maryland,W 8 - 5,8,4,12,24,15,3,16,2,120,"3,600",5,6,19,21,0.905
2,03/05/2016,@ Bryant,W 14 - 4,14,7,21,49,27,15,21,5,210,"3,600",4,11,16,16,1.000/
3,03/08/2016,St. John's (NY),W 13 - 8,13,9,22,59/,25,12,24,1,30,"3,600",8,7,15,16,0.938
4,03/12/2016,@ Fairfield,W 10 - 5,10,6,16,39,24,4,17,6,240,"3,600",5,14,16,17,0.941
5,03/19/2016,@ Cornell,W 15 - 9,15,7,22,40,24,12,27,3,90,"3,600",9,7,18,22,0.818
6,03/26/2016,Princeton,W 11 - 10,11,3,14,40,16,13,24,5,180,"3,600",10,3,12,14,0.857
7,04/02/2016,Penn,W 11 - 10 (1OT),11,4,15,37,19,7,25,3,150,"3,661",10,5,19,24,0.792
8,04/05/2016,Sacred Heart,W 19 - 3,19,8,27,51,33,15,26,3,180,"3,600",3,11,18,22,0.818
9,04/09/2016,@ Dartmouth,W 15 - 5,15,7,22,48,33,17,23,7,390,"3,600",5,9,18,19,0.947
10,04/16/2016,@ Brown,L 12 - 14,12,5,17,42,23,9,29,1,60,"3,600",14,7,18,21,0.857
11,04/23/2016,Albany (NY),L 13 - 14 (1OT),13,5,18,36,27,14,30,4,210,"3,773",14,8,16,16,1.000/
12,04/30/2016,Harvard,W 9 - 8,9,5,14,31,15,10,20,4,210,"3,600",8,10,10,15,0.667
13,05/06/2016,"Penn @ Providence, R.I.",W 7 - 6,7,2,9,31,17,10,17,3,150,"3,600",6,10,11,15,0.733
14,05/08/2016,"Harvard @ Providence, R.I.",W 14 - 9,14,8,22,43,27,17,25,4,180,"3,600",9,9,14,19,0.737
15,05/15/2016,Navy,L 10 - 13,10,4,14,39,22,10,26,1,60,"3,600",13,6,22,24,0.917
