,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/16/2016,Sacred Heart,W 17 - 8,17,14,31,38,30,17,28,6,240,"3,600",8,15,18,18,1.000/
1,02/21/2016,St. John's (NY),W 14 - 6,14,9,23,38,26,11,22,6,210,"3,600",6,14,11,15,0.733
2,02/27/2016,Brown,L 14 - 16,14,10,24,45,33,10,34,3,150,"3,600",16,18,20,22,0.909
3,03/05/2016,@ Fairfield,W 9 - 6,9,5,14,35,21,9,18,1,30,"3,600",6,9,17,20,0.850
4,03/11/2016,Rutgers,W 15 - 6,15,10,25,40,27,13,24,3,120,"3,600",6,10,12,15,0.800
5,03/15/2016,Hofstra,W 13 - 5,13,7,20,35,21,10,21,5,210,"3,600",5,11,16,16,1.000/
6,03/19/2016,@ Albany (NY),L 10 - 16,10,5,15,39,26,13,29,4,180,"3,600",16,10,14,15,0.933
7,03/26/2016,@ UMBC,W 14 - 11,14,10,24,36,21,19,29,2,60,"3,600",11,6,6,6,1.000/
8,03/29/2016,@ Lehigh,W 16 - 6,16,12,28,42,27,13,4,17,26,"3,600",6,10,16,20,0.800
9,04/03/2016,Vermont,W 13 - 10,13,7,20,29,21,13,27,3,150,"3,600",10,9,19,24,0.792
10,04/09/2016,@ Princeton,W 13 - 10,13,6,19,27,18,12,6,8,27,"3,600",10,10,16,17,0.941
11,04/12/2016,Marist,L 9 - 10 (1OT),9,5,14,30,17,16,21,2,90,"3,810",10,11,14,16,0.875
12,04/16/2016,UMass Lowell,W 15 - 7,15,12,27,39,28,11,25,3,120,"3,600",7,8,15,17,0.882
13,04/24/2016,@ Binghamton,W 16 - 11,16,9,25,34,26,17,31,5,210,"3,600",11,9,11,13,0.846
14,04/30/2016,Hartford,W 16 - 8,16,9,25,51,28,15,26,2,120,"3,600",8,6,11,11,1.000/
15,05/05/2016,"Vermont @ Albany, N.Y.",L 9 - 10,9,5,14,36,26,13,22,2,90,"3,600",10,9,13,15,0.867
