,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/12/2016,"

@ Duke 
","
L 6 - 17 
","

      
        
          6
        
      
    
","

      
        
          2
        
      
    
","

      
        
          8
        
      
    
","

      
        
          37
        
      
    
","

      
        
          19
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          25
        
      
    
","

      
        
          12
        
      
    
","

      
        
          5
        
      
    
","

      
        
          10
        
      
    
","

      
        
          25
        
      
    
","

      
        
          3
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          17
        
      
    
","

      
        
          12
        
      
    
"
1,02/16/2016,"

 Boston U. 
","
L 10 - 13 
","

      
        
          10
        
      
    
","

      
        
          7
        
      
    
","

      
        
          17
        
      
    
","

      
        
          44
        
      
    
","

      
        
          28
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          34
        
      
    
","

      
        
          10
        
      
    
","

      
        
          10
        
      
    
","

      
        
          13
        
      
    
","

      
        
          26
        
      
    
","

      
        
          1
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          13
        
      
    
","

      
        
          6
        
      
    
"
2,02/20/2016,"

@ Maryland 
","
L 10 - 15 
","

      
        
          10
        
      
    
","

      
        
          7
        
      
    
","

      
        
          17
        
      
    
","

      
        
          26
        
      
    
","

      
        
          18
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          29
        
      
    
","

      
        
          12
        
      
    
","

      
        
          3
        
      
    
","

      
        
          12
        
      
    
","

      
        
          27
        
      
    
","

      
        
          4
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          15
        
      
    
","

      
        
          16
        
      
    
"
3,02/23/2016,"

@ Virginia 
","
W 12 - 11 (1OT)
","

      
        
          12
        
      
    
","

      
        
          5
        
      
    
","

      
        
          17
        
      
    
","

      
        
          28
        
      
    
","

      
        
          18
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          29
        
      
    
","

      
        
          24
        
      
    
","

      
        
          4
        
      
    
","

      
        
          11
        
      
    
","

      
        
          25
        
      
    
","

      
        
          5
        
      
    
","

      
        
          360
        
      
    
","

      
        
          3,627
        
      
    
","

      
        
          11
        
      
    
","

      
        
          15
        
      
    
"
4,02/27/2016,"

@ Robert Morris 
","
W 15 - 10 
","

      
        
          15
        
      
    
","

      
        
          8
        
      
    
","

      
        
          23
        
      
    
","

      
        
          49
        
      
    
","

      
        
          31
        
      
    
","


          3/
        

","


","

      
        
          34
        
      
    
","

      
        
          14
        
      
    
","

      
        
          7
        
      
    
","

      
        
          19
        
      
    
","

      
        
          28
        
      
    
","

      
        
          3
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          12
        
      
    
"
5,03/05/2016,"

 Marist 
","
W 11 - 9 
","

      
        
          11
        
      
    
","

      
        
          6
        
      
    
","

      
        
          17
        
      
    
","

      
        
          41
        
      
    
","

      
        
          28
        
      
    
","


","


","

      
        
          37
        
      
    
","

      
        
          18
        
      
    
","

      
        
          13
        
      
    
","

      
        
          18
        
      
    
","

      
        
          23
        
      
    
","

      
        
          1
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          7
        
      
    
"
6,03/12/2016,"

 Providence 
","
W 13 - 12 
","

      
        
          13
        
      
    
","

      
        
          8
        
      
    
","

      
        
          21
        
      
    
","

      
        
          38
        
      
    
","

      
        
          26
        
      
    
","


","


","

      
        
          40
        
      
    
","

      
        
          15
        
      
    
","

      
        
          14
        
      
    
","

      
        
          17
        
      
    
","

      
        
          28
        
      
    
","

      
        
          4
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          12
        
      
    
","

      
        
          11
        
      
    
"
7,03/19/2016,"

@ Air Force 
","
L 4 - 13 
","

      
        
          4
        
      
    
","

      
        
          3
        
      
    
","

      
        
          7
        
      
    
","

      
        
          20
        
      
    
","

      
        
          15
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          25
        
      
    
","

      
        
          19
        
      
    
","

      
        
          10
        
      
    
","

      
        
          10
        
      
    
","

      
        
          21
        
      
    
","

      
        
          4
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          13
        
      
    
","

      
        
          4
        
      
    
"
8,03/27/2016,"

@ Richmond 
","
L 3 - 7 
","

      
        
          3
        
      
    
","


","

      
        
          3
        
      
    
","

      
        
          23
        
      
    
","

      
        
          14
        
      
    
","


","


","

      
        
          14
        
      
    
","

      
        
          11
        
      
    
","

      
        
          5
        
      
    
","

      
        
          8
        
      
    
","

      
        
          13
        
      
    
","

      
        
          8
        
      
    
","

      
        
          300
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          12
        
      
    
"
9,04/03/2016,"

 Mercer 
","
W 15 - 10 
","

      
        
          15
        
      
    
","

      
        
          5
        
      
    
","

      
        
          20
        
      
    
","

      
        
          38
        
      
    
","

      
        
          26
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          32
        
      
    
","

      
        
          14
        
      
    
","

      
        
          13
        
      
    
","

      
        
          13
        
      
    
","

      
        
          29
        
      
    
","

      
        
          7
        
      
    
","

      
        
          360
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          14
        
      
    
"
10,04/09/2016,"

 Bellarmine 
","
W 13 - 7 
","

      
        
          13
        
      
    
","

      
        
          8
        
      
    
","

      
        
          21
        
      
    
","

      
        
          40
        
      
    
","

      
        
          24
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          31
        
      
    
","

      
        
          14
        
      
    
","

      
        
          4
        
      
    
","

      
        
          16
        
      
    
","

      
        
          23
        
      
    
","

      
        
          3
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          16
        
      
    
"
11,04/16/2016,"

 Jacksonville 
","
W 14 - 10 
","

      
        
          14
        
      
    
","

      
        
          11
        
      
    
","

      
        
          25
        
      
    
","

      
        
          53
        
      
    
","

      
        
          26
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          35
        
      
    
","

      
        
          13
        
      
    
","

      
        
          10
        
      
    
","

      
        
          14
        
      
    
","

      
        
          28
        
      
    
","

      
        
          6
        
      
    
","

      
        
          360
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          15
        
      
    
"
