,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/20/2016,"

 Michigan 
","
W 12 - 10 
","

      
        
          12
        
      
    
","

      
        
          6
        
      
    
","

      
        
          18
        
      
    
","

      
        
          30
        
      
    
","

      
        
          22
        
      
    
","


","


          2/
        

","

      
        
          24
        
      
    
","

      
        
          10
        
      
    
","

      
        
          4
        
      
    
","

      
        
          11
        
      
    
","

      
        
          25
        
      
    
","

      
        
          5
        
      
    
","

      
        
          300
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          12
        
      
    
"
1,02/28/2016,"

@ Virginia 
","
L 10 - 15 
","

      
        
          10
        
      
    
","

      
        
          7
        
      
    
","

      
        
          17
        
      
    
","

      
        
          35
        
      
    
","

      
        
          22
        
      
    
","

      
        
          3
        
      
    
","


","

      
        
          25
        
      
    
","

      
        
          14
        
      
    
","

      
        
          3
        
      
    
","

      
        
          8
        
      
    
","

      
        
          27
        
      
    
","

      
        
          5
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          15
        
      
    
","

      
        
          16
        
      
    
"
2,03/05/2016,"

 Penn St. 
","
W 11 - 7 
","

      
        
          11
        
      
    
","

      
        
          6
        
      
    
","

      
        
          17
        
      
    
","

      
        
          38
        
      
    
","

      
        
          20
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          28
        
      
    
","

      
        
          12
        
      
    
","

      
        
          6
        
      
    
","

      
        
          7
        
      
    
","

      
        
          22
        
      
    
","

      
        
          3
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          15
        
      
    
"
3,03/08/2016,"

 Lafayette 
","
W 12 - 6 
","

      
        
          12
        
      
    
","

      
        
          8
        
      
    
","

      
        
          20
        
      
    
","

      
        
          43
        
      
    
","

      
        
          26
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          29
        
      
    
","

      
        
          15
        
      
    
","

      
        
          7
        
      
    
","

      
        
          10
        
      
    
","

      
        
          21
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          17
        
      
    
"
4,03/12/2016,"

@ Villanova 
","
L 8 - 16 
","

      
        
          8
        
      
    
","

      
        
          7
        
      
    
","

      
        
          15
        
      
    
","

      
        
          27
        
      
    
","

      
        
          14
        
      
    
","

      
        
          3
        
      
    
","


","

      
        
          18
        
      
    
","

      
        
          12
        
      
    
","


","

      
        
          9
        
      
    
","

      
        
          27
        
      
    
","

      
        
          6
        
      
    
","

      
        
          330
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          16
        
      
    
","

      
        
          14
        
      
    
"
5,03/19/2016,"

@ Princeton 
","
W 20 - 10 
","

      
        
          20
        
      
    
","

      
        
          15
        
      
    
","

      
        
          35
        
      
    
","

      
        
          35
        
      
    
","

      
        
          24
        
      
    
","

      
        
          4
        
      
    
","


","

      
        
          27
        
      
    
","

      
        
          10
        
      
    
","

      
        
          8
        
      
    
","

      
        
          14
        
      
    
","

      
        
          33
        
      
    
","

      
        
          8
        
      
    
","

      
        
          390
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          9
        
      
    
"
6,03/26/2016,"

 Cornell 
","
W 9 - 6 
","

      
        
          9
        
      
    
","

      
        
          8
        
      
    
","

      
        
          17
        
      
    
","

      
        
          27
        
      
    
","

      
        
          14
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          28
        
      
    
","

      
        
          15
        
      
    
","

      
        
          8
        
      
    
","

      
        
          6
        
      
    
","

      
        
          18
        
      
    
","

      
        
          1
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          14
        
      
    
"
7,03/29/2016,"

 Maryland 
","
L 8 - 13 
","

      
        
          8
        
      
    
","

      
        
          2
        
      
    
","

      
        
          10
        
      
    
","

      
        
          27
        
      
    
","

      
        
          18
        
      
    
","


","


","

      
        
          15
        
      
    
","

      
        
          9
        
      
    
","

      
        
          6
        
      
    
","

      
        
          7
        
      
    
","

      
        
          25
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          13
        
      
    
","

      
        
          8
        
      
    
"
8,04/02/2016,"

@ Yale 
","
L 10 - 11 (1OT)
","

      
        
          10
        
      
    
","

      
        
          6
        
      
    
","

      
        
          16
        
      
    
","

      
        
          36
        
      
    
","

      
        
          15
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          37
        
      
    
","

      
        
          23
        
      
    
","

      
        
          5
        
      
    
","

      
        
          18
        
      
    
","

      
        
          25
        
      
    
","

      
        
          3
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,661
        
      
    
","

      
        
          11
        
      
    
","

      
        
          8
        
      
    
"
9,04/09/2016,"

 Brown 
","
L 6 - 17 
","

      
        
          6
        
      
    
","

      
        
          2
        
      
    
","

      
        
          8
        
      
    
","

      
        
          50
        
      
    
","

      
        
          23
        
      
    
","


","

      
        
          1
        
      
    
","

      
        
          28
        
      
    
","

      
        
          20
        
      
    
","

      
        
          4
        
      
    
","

      
        
          17
        
      
    
","

      
        
          26
        
      
    
","

      
        
          5
        
      
    
","

      
        
          270
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          17
        
      
    
","

      
        
          9
        
      
    
"
10,04/16/2016,"

 Harvard 
","
W 14 - 13 
","

      
        
          14
        
      
    
","

      
        
          7
        
      
    
","

      
        
          21
        
      
    
","

      
        
          46
        
      
    
","

      
        
          26
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          36
        
      
    
","

      
        
          8
        
      
    
","

      
        
          5
        
      
    
","

      
        
          20
        
      
    
","

      
        
          30
        
      
    
","

      
        
          1
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          13
        
      
    
","

      
        
          12
        
      
    
"
11,04/19/2016,"

@ UMBC 
","
W 8 - 7 
","

      
        
          8
        
      
    
","

      
        
          2
        
      
    
","

      
        
          10
        
      
    
","

      
        
          47
        
      
    
","

      
        
          24
        
      
    
","


","


","

      
        
          25
        
      
    
","

      
        
          14
        
      
    
","

      
        
          7
        
      
    
","

      
        
          14
        
      
    
","

      
        
          19
        
      
    
","

      
        
          2
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          6
        
      
    
"
12,04/23/2016,"

@ Dartmouth 
","
W 11 - 4 
","

      
        
          11
        
      
    
","

      
        
          6
        
      
    
","

      
        
          17
        
      
    
","

      
        
          36
        
      
    
","

      
        
          21
        
      
    
","


","


","

      
        
          28
        
      
    
","

      
        
          19
        
      
    
","

      
        
          6
        
      
    
","

      
        
          9
        
      
    
","

      
        
          19
        
      
    
","

      
        
          3
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          4
        
      
    
","

      
        
          17
        
      
    
"
13,04/26/2016,"

 Saint Joseph's 
","
L 8 - 9 (1OT)
","

      
        
          8
        
      
    
","

      
        
          7
        
      
    
","

      
        
          15
        
      
    
","

      
        
          35
        
      
    
","

      
        
          15
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          14
        
      
    
","

      
        
          11
        
      
    
","

      
        
          6
        
      
    
","

      
        
          6
        
      
    
","

      
        
          20
        
      
    
","

      
        
          5
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,779
        
      
    
","

      
        
          9
        
      
    
","

      
        
          5
        
      
    
"
14,05/06/2016,"

 Yale @ Providence, R.I.
","
L 6 - 7 
","

      
        
          6
        
      
    
","

      
        
          3
        
      
    
","

      
        
          9
        
      
    
","

      
        
          33
        
      
    
","

      
        
          16
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          25
        
      
    
","

      
        
          14
        
      
    
","

      
        
          5
        
      
    
","

      
        
          7
        
      
    
","

      
        
          17
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          10
        
      
    
"
