,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/20/2016,"

 High Point 
","
W 15 - 10 
","

      
        
          15
        
      
    
","

      
        
          8
        
      
    
","

      
        
          23
        
      
    
","

      
        
          50
        
      
    
","

      
        
          31
        
      
    
","

      
        
          3
        
      
    
","


","

      
        
          27
        
      
    
","

      
        
          8
        
      
    
","

      
        
          5
        
      
    
","

      
        
          15
        
      
    
","

      
        
          27
        
      
    
","

      
        
          3
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          8
        
      
    
"
1,02/27/2016,"

@ Yale 
","
L 5 - 8 
","

      
        
          5
        
      
    
","

      
        
          5
        
      
    
","

      
        
          10
        
      
    
","

      
        
          34
        
      
    
","

      
        
          11
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          33
        
      
    
","

      
        
          18
        
      
    
","

      
        
          9
        
      
    
","

      
        
          13
        
      
    
","

      
        
          16
        
      
    
","

      
        
          5
        
      
    
","

      
        
          300
        
      
    
","

      
        
          3,620
        
      
    
","

      
        
          8
        
      
    
","

      
        
          7
        
      
    
"
2,03/05/2016,"

 Notre Dame @ Costa Mesa, CA
","
L 4 - 9 
","

      
        
          4
        
      
    
","

      
        
          4
        
      
    
","

      
        
          8
        
      
    
","

      
        
          28
        
      
    
","

      
        
          11
        
      
    
","


","


","

      
        
          30
        
      
    
","

      
        
          21
        
      
    
","

      
        
          6
        
      
    
","

      
        
          8
        
      
    
","

      
        
          17
        
      
    
","

      
        
          3
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          9
        
      
    
"
3,03/08/2016,"

@ Drexel 
","
W 12 - 8 
","

      
        
          12
        
      
    
","

      
        
          4
        
      
    
","

      
        
          16
        
      
    
","

      
        
          40
        
      
    
","

      
        
          17
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          29
        
      
    
","

      
        
          12
        
      
    
","

      
        
          5
        
      
    
","

      
        
          12
        
      
    
","

      
        
          24
        
      
    
","

      
        
          1
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          9
        
      
    
"
4,03/12/2016,"

@ Princeton 
","
W 17 - 5 
","

      
        
          17
        
      
    
","

      
        
          10
        
      
    
","

      
        
          27
        
      
    
","

      
        
          39
        
      
    
","

      
        
          25
        
      
    
","


","


","

      
        
          26
        
      
    
","

      
        
          10
        
      
    
","

      
        
          7
        
      
    
","

      
        
          13
        
      
    
","

      
        
          26
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          5
        
      
    
","

      
        
          10
        
      
    
"
5,03/16/2016,"

 Albany (NY) 
","
W 10 - 7 
","

      
        
          10
        
      
    
","

      
        
          6
        
      
    
","

      
        
          16
        
      
    
","

      
        
          42
        
      
    
","

      
        
          17
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          29
        
      
    
","

      
        
          12
        
      
    
","

      
        
          6
        
      
    
","

      
        
          16
        
      
    
","

      
        
          20
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          7
        
      
    
"
6,03/26/2016,"

 North Carolina 
","
W 11 - 8 
","

      
        
          11
        
      
    
","

      
        
          6
        
      
    
","

      
        
          17
        
      
    
","

      
        
          44
        
      
    
","

      
        
          18
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          22
        
      
    
","

      
        
          8
        
      
    
","

      
        
          8
        
      
    
","

      
        
          10
        
      
    
","

      
        
          23
        
      
    
","

      
        
          5
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          9
        
      
    
"
7,03/29/2016,"

@ Penn 
","
W 13 - 8 
","

      
        
          13
        
      
    
","

      
        
          5
        
      
    
","

      
        
          18
        
      
    
","

      
        
          47
        
      
    
","

      
        
          21
        
      
    
","


","


","

      
        
          31
        
      
    
","

      
        
          9
        
      
    
","

      
        
          8
        
      
    
","

      
        
          18
        
      
    
","

      
        
          25
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          10
        
      
    
"
8,04/02/2016,"

@ Michigan 
","
W 8 - 7 
","

      
        
          8
        
      
    
","

      
        
          4
        
      
    
","

      
        
          12
        
      
    
","

      
        
          20
        
      
    
","

      
        
          14
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          20
        
      
    
","

      
        
          17
        
      
    
","

      
        
          3
        
      
    
","

      
        
          9
        
      
    
","

      
        
          18
        
      
    
","


","


","

      
        
          3,598
        
      
    
","

      
        
          7
        
      
    
","

      
        
          12
        
      
    
"
9,04/10/2016,"

@ Penn St. 
","
W 11 - 10 (1OT)
","

      
        
          11
        
      
    
","

      
        
          4
        
      
    
","

      
        
          15
        
      
    
","

      
        
          36
        
      
    
","

      
        
          19
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          33
        
      
    
","

      
        
          10
        
      
    
","

      
        
          6
        
      
    
","

      
        
          15
        
      
    
","

      
        
          25
        
      
    
","

      
        
          3
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,840
        
      
    
","

      
        
          10
        
      
    
","

      
        
          14
        
      
    
"
