,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/13/2016,"

@ Air Force 
","
W 10 - 9 
","

      
        
          10
        
      
    
","

      
        
          6
        
      
    
","

      
        
          16
        
      
    
","

      
        
          27
        
      
    
","

      
        
          16
        
      
    
","


","


","

      
        
          34
        
      
    
","

      
        
          15
        
      
    
","

      
        
          4
        
      
    
","

      
        
          16
        
      
    
","

      
        
          23
        
      
    
","

      
        
          1
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          13
        
      
    
"
1,02/20/2016,"

 Duke @ Kennesaw, Ga.
","
W 14 - 12 
","

      
        
          14
        
      
    
","

      
        
          9
        
      
    
","

      
        
          23
        
      
    
","

      
        
          36
        
      
    
","

      
        
          21
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          31
        
      
    
","

      
        
          11
        
      
    
","

      
        
          2
        
      
    
","

      
        
          18
        
      
    
","

      
        
          30
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          12
        
      
    
","

      
        
          9
        
      
    
"
2,02/27/2016,"

 Sacred Heart 
","
W 18 - 7 
","

      
        
          18
        
      
    
","

      
        
          10
        
      
    
","

      
        
          28
        
      
    
","

      
        
          43
        
      
    
","

      
        
          33
        
      
    
","


          5/
        

","


","

      
        
          29
        
      
    
","

      
        
          11
        
      
    
","

      
        
          2
        
      
    
","

      
        
          21
        
      
    
","

      
        
          27
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          7
        
      
    
"
3,02/28/2016,"

 Dartmouth 
","
W 16 - 6 
","

      
        
          16
        
      
    
","

      
        
          10
        
      
    
","

      
        
          26
        
      
    
","

      
        
          38
        
      
    
","

      
        
          28
        
      
    
","

      
        
          4
        
      
    
","


","

      
        
          40
        
      
    
","

      
        
          15
        
      
    
","

      
        
          7
        
      
    
","

      
        
          17
        
      
    
","

      
        
          25
        
      
    
","

      
        
          2
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          11
        
      
    
"
4,03/05/2016,"

@ North Carolina 
","
W 13 - 12 (1OT)
","

      
        
          13
        
      
    
","

      
        
          10
        
      
    
","

      
        
          23
        
      
    
","

      
        
          34
        
      
    
","

      
        
          25
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          36
        
      
    
","

      
        
          12
        
      
    
","

      
        
          2
        
      
    
","

      
        
          21
        
      
    
","

      
        
          28
        
      
    
","

      
        
          3
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,662
        
      
    
","

      
        
          12
        
      
    
","

      
        
          6
        
      
    
"
5,03/13/2016,"

@ Notre Dame 
","
W 9 - 8 (1OT)
","

      
        
          9
        
      
    
","

      
        
          8
        
      
    
","

      
        
          17
        
      
    
","

      
        
          29
        
      
    
","

      
        
          17
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          43
        
      
    
","

      
        
          18
        
      
    
","

      
        
          5
        
      
    
","

      
        
          12
        
      
    
","

      
        
          21
        
      
    
","

      
        
          2
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,718
        
      
    
","

      
        
          8
        
      
    
","

      
        
          14
        
      
    
"
6,03/19/2016,"

 Ohio St. 
","
W 15 - 6 
","

      
        
          15
        
      
    
","

      
        
          11
        
      
    
","

      
        
          26
        
      
    
","

      
        
          33
        
      
    
","

      
        
          21
        
      
    
","


","


","

      
        
          32
        
      
    
","

      
        
          10
        
      
    
","

      
        
          3
        
      
    
","

      
        
          16
        
      
    
","

      
        
          25
        
      
    
","


","


","

      
        
          3,531
        
      
    
","

      
        
          6
        
      
    
","

      
        
          7
        
      
    
"
7,03/26/2016,"

 Penn St. @ Dallas, Texas
","
L 10 - 15 
","

      
        
          10
        
      
    
","

      
        
          7
        
      
    
","

      
        
          17
        
      
    
","

      
        
          27
        
      
    
","

      
        
          16
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          27
        
      
    
","

      
        
          12
        
      
    
","

      
        
          6
        
      
    
","

      
        
          15
        
      
    
","

      
        
          28
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          15
        
      
    
","

      
        
          8
        
      
    
"
8,04/02/2016,"

@ Georgetown 
","
W 17 - 4 
","

      
        
          17
        
      
    
","

      
        
          11
        
      
    
","

      
        
          28
        
      
    
","

      
        
          48
        
      
    
","

      
        
          30
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          33
        
      
    
","

      
        
          8
        
      
    
","

      
        
          1
        
      
    
","

      
        
          14
        
      
    
","

      
        
          25
        
      
    
","

      
        
          2
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          4
        
      
    
","

      
        
          10
        
      
    
"
9,04/09/2016,"

@ Villanova 
","
W 12 - 11 
","

      
        
          12
        
      
    
","

      
        
          9
        
      
    
","

      
        
          21
        
      
    
","

      
        
          35
        
      
    
","

      
        
          24
        
      
    
","


","


","

      
        
          22
        
      
    
","

      
        
          12
        
      
    
","

      
        
          6
        
      
    
","

      
        
          16
        
      
    
","

      
        
          27
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          11
        
      
    
","

      
        
          16
        
      
    
"
10,04/16/2016,"

 St. John's (NY) 
","
W 17 - 10 
","

      
        
          17
        
      
    
","

      
        
          11
        
      
    
","

      
        
          28
        
      
    
","

      
        
          38
        
      
    
","

      
        
          27
        
      
    
","


","


","

      
        
          35
        
      
    
","

      
        
          15
        
      
    
","

      
        
          5
        
      
    
","

      
        
          22
        
      
    
","

      
        
          29
        
      
    
","

      
        
          2
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          11
        
      
    
"
