,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/07/2015,"

@ Johns Hopkins 
","
L 4 - 16 
","

      
        
          4
        
      
    
","

      
        
          2
        
      
    
","

      
        
          6
        
      
    
","

      
        
          23
        
      
    
","

      
        
          9
        
      
    
","


","


","

      
        
          23
        
      
    
","

      
        
          15
        
      
    
","

      
        
          9
        
      
    
","

      
        
          7
        
      
    
","

      
        
          22
        
      
    
","

      
        
          8
        
      
    
","

      
        
          360
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          16
        
      
    
","

      
        
          16
        
      
    
"
1,02/14/2015,"

@ Penn 
","
L 8 - 10 
","

      
        
          8
        
      
    
","

      
        
          3
        
      
    
","

      
        
          11
        
      
    
","

      
        
          33
        
      
    
","

      
        
          15
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          10
        
      
    
","

      
        
          13
        
      
    
","

      
        
          7
        
      
    
","

      
        
          4
        
      
    
","

      
        
          22
        
      
    
","

      
        
          1
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          9
        
      
    
"
2,02/21/2015,"

@ Monmouth 
","
W 4 - 2 
","

      
        
          4
        
      
    
","

      
        
          2
        
      
    
","

      
        
          6
        
      
    
","

      
        
          24
        
      
    
","

      
        
          14
        
      
    
","


","


","

      
        
          15
        
      
    
","

      
        
          14
        
      
    
","

      
        
          4
        
      
    
","

      
        
          6
        
      
    
","

      
        
          10
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          2
        
      
    
","

      
        
          8
        
      
    
"
3,02/28/2015,"

@ Richmond 
","
W 9 - 5 
","

      
        
          9
        
      
    
","

      
        
          2
        
      
    
","

      
        
          11
        
      
    
","

      
        
          27
        
      
    
","

      
        
          15
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          36
        
      
    
","

      
        
          22
        
      
    
","

      
        
          11
        
      
    
","

      
        
          9
        
      
    
","

      
        
          18
        
      
    
","

      
        
          3
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          5
        
      
    
","

      
        
          13
        
      
    
"
4,03/07/2015,"

 Towson 
","
L 7 - 11 
","

      
        
          7
        
      
    
","

      
        
          4
        
      
    
","

      
        
          11
        
      
    
","

      
        
          22
        
      
    
","

      
        
          11
        
      
    
","


","


","

      
        
          23
        
      
    
","

      
        
          12
        
      
    
","

      
        
          5
        
      
    
","

      
        
          6
        
      
    
","

      
        
          21
        
      
    
","

      
        
          1
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          11
        
      
    
","

      
        
          10
        
      
    
"
5,03/14/2015,"

 Binghamton 
","
L 4 - 13 
","

      
        
          4
        
      
    
","

      
        
          3
        
      
    
","

      
        
          7
        
      
    
","

      
        
          23
        
      
    
","

      
        
          12
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          21
        
      
    
","

      
        
          15
        
      
    
","

      
        
          5
        
      
    
","

      
        
          6
        
      
    
","

      
        
          20
        
      
    
","

      
        
          1
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3,517
        
      
    
","

      
        
          13
        
      
    
","

      
        
          8
        
      
    
"
6,03/21/2015,"

@ Stony Brook 
","
L 6 - 12 
","

      
        
          6
        
      
    
","

      
        
          3
        
      
    
","

      
        
          9
        
      
    
","

      
        
          27
        
      
    
","

      
        
          13
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          18
        
      
    
","

      
        
          12
        
      
    
","

      
        
          6
        
      
    
","

      
        
          5
        
      
    
","

      
        
          22
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          12
        
      
    
","

      
        
          9
        
      
    
"
7,03/24/2015,"

 Mt. St. Mary's 
","
W 11 - 8 
","

      
        
          11
        
      
    
","

      
        
          4
        
      
    
","

      
        
          15
        
      
    
","

      
        
          28
        
      
    
","

      
        
          16
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          26
        
      
    
","

      
        
          16
        
      
    
","

      
        
          8
        
      
    
","

      
        
          11
        
      
    
","

      
        
          21
        
      
    
","

      
        
          6
        
      
    
","

      
        
          270
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          11
        
      
    
"
8,03/27/2015,"

 Lafayette 
","
W 18 - 7 
","

      
        
          18
        
      
    
","

      
        
          9
        
      
    
","

      
        
          27
        
      
    
","

      
        
          39
        
      
    
","

      
        
          29
        
      
    
","

      
        
          3
        
      
    
","


","

      
        
          30
        
      
    
","

      
        
          17
        
      
    
","

      
        
          10
        
      
    
","

      
        
          17
        
      
    
","

      
        
          28
        
      
    
","

      
        
          6
        
      
    
","

      
        
          300
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          17
        
      
    
"
9,04/04/2015,"

@ Hartford 
","
L 8 - 9 (1OT)
","

      
        
          8
        
      
    
","

      
        
          6
        
      
    
","

      
        
          14
        
      
    
","

      
        
          37
        
      
    
","

      
        
          20
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          28
        
      
    
","

      
        
          19
        
      
    
","

      
        
          3
        
      
    
","

      
        
          13
        
      
    
","

      
        
          21
        
      
    
","

      
        
          2
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,709
        
      
    
","

      
        
          9
        
      
    
","

      
        
          11
        
      
    
"
