,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/15/2015,"

 Army West Point 
","
L 4 - 20 
","

      
        
          4
        
      
    
","

      
        
          3
        
      
    
","

      
        
          7
        
      
    
","

      
        
          24
        
      
    
","

      
        
          13
        
      
    
","


","

      
        
          1
        
      
    
","

      
        
          23
        
      
    
","

      
        
          23
        
      
    
","

      
        
          8
        
      
    
","

      
        
          12
        
      
    
","

      
        
          26
        
      
    
","

      
        
          4
        
      
    
","

      
        
          300
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          20
        
      
    
","

      
        
          12
        
      
    
"
1,02/21/2015,"

 St. John's (NY) 
","
W 12 - 11 (1OT)
","

      
        
          12
        
      
    
","

      
        
          7
        
      
    
","

      
        
          19
        
      
    
","

      
        
          49
        
      
    
","

      
        
          24
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          28
        
      
    
","

      
        
          13
        
      
    
","

      
        
          2
        
      
    
","

      
        
          20
        
      
    
","

      
        
          26
        
      
    
","

      
        
          6
        
      
    
","

      
        
          300
        
      
    
","

      
        
          3,651
        
      
    
","

      
        
          11
        
      
    
","

      
        
          15
        
      
    
"
2,03/03/2015,"

 Michigan 
","
W 14 - 8 
","

      
        
          14
        
      
    
","

      
        
          10
        
      
    
","

      
        
          24
        
      
    
","


          52/
        

","

      
        
          34
        
      
    
","


          4/
        

","


","

      
        
          35
        
      
    
","

      
        
          7
        
      
    
","

      
        
          9
        
      
    
","

      
        
          15
        
      
    
","

      
        
          25
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          10
        
      
    
"
3,03/06/2015,"

 Marquette 
","
L 10 - 12 
","

      
        
          10
        
      
    
","

      
        
          7
        
      
    
","

      
        
          17
        
      
    
","

      
        
          23
        
      
    
","

      
        
          15
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          28
        
      
    
","

      
        
          13
        
      
    
","

      
        
          2
        
      
    
","

      
        
          10
        
      
    
","

      
        
          25
        
      
    
","

      
        
          2
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          12
        
      
    
","

      
        
          16
        
      
    
"
4,03/11/2015,"

 Robert Morris 
","
W 18 - 13 
","

      
        
          18
        
      
    
","

      
        
          14
        
      
    
","

      
        
          32
        
      
    
","

      
        
          39
        
      
    
","

      
        
          30
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          32
        
      
    
","

      
        
          12
        
      
    
","

      
        
          5
        
      
    
","

      
        
          17
        
      
    
","


          35/
        

","

      
        
          1
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          13
        
      
    
","

      
        
          16
        
      
    
"
5,03/14/2015,"

@ VMI 
","
W 8 - 3 
","

      
        
          8
        
      
    
","

      
        
          2
        
      
    
","

      
        
          10
        
      
    
","

      
        
          40
        
      
    
","

      
        
          19
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          27
        
      
    
","

      
        
          10
        
      
    
","

      
        
          6
        
      
    
","

      
        
          10
        
      
    
","

      
        
          15
        
      
    
","

      
        
          1
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          3
        
      
    
","

      
        
          7
        
      
    
"
6,03/21/2015,"

 Richmond 
","
L 8 - 17 
","

      
        
          8
        
      
    
","

      
        
          5
        
      
    
","

      
        
          13
        
      
    
","

      
        
          27
        
      
    
","

      
        
          17
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          30
        
      
    
","

      
        
          17
        
      
    
","

      
        
          3
        
      
    
","

      
        
          20
        
      
    
","

      
        
          28
        
      
    
","

      
        
          5
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          17
        
      
    
","

      
        
          9
        
      
    
"
7,03/28/2015,"

@ Air Force 
","
L 5 - 18 
","

      
        
          5
        
      
    
","

      
        
          3
        
      
    
","

      
        
          8
        
      
    
","

      
        
          19
        
      
    
","

      
        
          11
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          29
        
      
    
","

      
        
          19
        
      
    
","

      
        
          6
        
      
    
","

      
        
          11
        
      
    
","

      
        
          26
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,592
        
      
    
","

      
        
          18
        
      
    
","

      
        
          12
        
      
    
"
8,04/04/2015,"

 High Point 
","
L 6 - 9 
","

      
        
          6
        
      
    
","

      
        
          3
        
      
    
","

      
        
          9
        
      
    
","

      
        
          33
        
      
    
","

      
        
          18
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          31
        
      
    
","

      
        
          19
        
      
    
","

      
        
          11
        
      
    
","

      
        
          8
        
      
    
","

      
        
          19
        
      
    
","

      
        
          1
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          15
        
      
    
"
9,04/11/2015,"

@ Bellarmine 
","
L 9 - 17 
","

      
        
          9
        
      
    
","

      
        
          5
        
      
    
","

      
        
          14
        
      
    
","

      
        
          30
        
      
    
","

      
        
          20
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          16
        
      
    
","

      
        
          12
        
      
    
","

      
        
          4
        
      
    
","

      
        
          11
        
      
    
","

      
        
          27
        
      
    
","

      
        
          4
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          17
        
      
    
","

      
        
          12
        
      
    
"
