,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/14/2015,"

 Georgetown 
","
W 14 - 12 
","

      
        
          14
        
      
    
","

      
        
          8
        
      
    
","

      
        
          22
        
      
    
","

      
        
          43
        
      
    
","

      
        
          26
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          32
        
      
    
","

      
        
          12
        
      
    
","

      
        
          9
        
      
    
","

      
        
          14
        
      
    
","

      
        
          29
        
      
    
","

      
        
          2
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          12
        
      
    
","

      
        
          8
        
      
    
"
1,02/21/2015,"

@ Michigan 
","
W 17 - 8 
","

      
        
          17
        
      
    
","

      
        
          7
        
      
    
","

      
        
          24
        
      
    
","

      
        
          44
        
      
    
","

      
        
          34
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          30
        
      
    
","

      
        
          16
        
      
    
","

      
        
          9
        
      
    
","

      
        
          17
        
      
    
","

      
        
          29
        
      
    
","

      
        
          5
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          13
        
      
    
"
2,02/28/2015,"

 Dartmouth 
","
W 20 - 5 
","

      
        
          20
        
      
    
","

      
        
          12
        
      
    
","

      
        
          32
        
      
    
","

      
        
          50
        
      
    
","

      
        
          32
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          36
        
      
    
","

      
        
          13
        
      
    
","

      
        
          4
        
      
    
","

      
        
          19
        
      
    
","

      
        
          27
        
      
    
","

      
        
          1
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          5
        
      
    
","

      
        
          7
        
      
    
"
3,03/07/2015,"

@ Denver 
","
L 10 - 11 (1OT)
","

      
        
          10
        
      
    
","

      
        
          7
        
      
    
","

      
        
          17
        
      
    
","

      
        
          24
        
      
    
","

      
        
          12
        
      
    
","

      
        
          4
        
      
    
","


","

      
        
          29
        
      
    
","

      
        
          10
        
      
    
","

      
        
          6
        
      
    
","

      
        
          7
        
      
    
","

      
        
          23
        
      
    
","

      
        
          6
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,642
        
      
    
","

      
        
          11
        
      
    
","

      
        
          12
        
      
    
"
4,03/14/2015,"

@ Virginia 
","
W 11 - 9 
","

      
        
          11
        
      
    
","

      
        
          7
        
      
    
","

      
        
          18
        
      
    
","

      
        
          29
        
      
    
","

      
        
          20
        
      
    
","


","


","

      
        
          30
        
      
    
","

      
        
          14
        
      
    
","

      
        
          7
        
      
    
","

      
        
          11
        
      
    
","

      
        
          24
        
      
    
","

      
        
          1
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          10
        
      
    
"
5,03/21/2015,"

 Ohio St. 
","
W 9 - 0 
","

      
        
          9
        
      
    
","

      
        
          2
        
      
    
","

      
        
          11
        
      
    
","

      
        
          37
        
      
    
","

      
        
          19
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          32
        
      
    
","

      
        
          16
        
      
    
","

      
        
          14
        
      
    
","

      
        
          4
        
      
    
","

      
        
          13
        
      
    
","

      
        
          6
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          0
        
      
    
","

      
        
          13
        
      
    
"
6,03/28/2015,"

 Syracuse 
","
W 13 - 12 (2OT)
","

      
        
          13
        
      
    
","

      
        
          6
        
      
    
","

      
        
          19
        
      
    
","

      
        
          35
        
      
    
","

      
        
          24
        
      
    
","


","


","

      
        
          27
        
      
    
","

      
        
          11
        
      
    
","

      
        
          2
        
      
    
","

      
        
          11
        
      
    
","

      
        
          29
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","


          3,906/
        

","

      
        
          12
        
      
    
","

      
        
          12
        
      
    
"
7,04/04/2015,"

@ Duke 
","
W 15 - 10 
","

      
        
          15
        
      
    
","

      
        
          8
        
      
    
","

      
        
          23
        
      
    
","

      
        
          34
        
      
    
","

      
        
          21
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          33
        
      
    
","

      
        
          16
        
      
    
","

      
        
          6
        
      
    
","

      
        
          16
        
      
    
","

      
        
          29
        
      
    
","

      
        
          3
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          17
        
      
    
"
8,04/07/2015,"

 Marquette 
","
W 14 - 7 
","

      
        
          14
        
      
    
","

      
        
          7
        
      
    
","

      
        
          21
        
      
    
","

      
        
          42
        
      
    
","

      
        
          27
        
      
    
","

      
        
          4
        
      
    
","


","

      
        
          29
        
      
    
","

      
        
          13
        
      
    
","

      
        
          1
        
      
    
","

      
        
          16
        
      
    
","

      
        
          24
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          7
        
      
    
"
9,04/18/2015,"

 North Carolina 
","
W 15 - 14 
","

      
        
          15
        
      
    
","

      
        
          9
        
      
    
","

      
        
          24
        
      
    
","

      
        
          48
        
      
    
","

      
        
          26
        
      
    
","

      
        
          3
        
      
    
","


","

      
        
          26
        
      
    
","

      
        
          13
        
      
    
","

      
        
          6
        
      
    
","

      
        
          15
        
      
    
","

      
        
          33
        
      
    
","

      
        
          2
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          14
        
      
    
","

      
        
          9
        
      
    
"
