,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/20/2015,"

@ Stony Brook 
","
L 4 - 18 
","

      
        
          4
        
      
    
","

      
        
          2
        
      
    
","

      
        
          6
        
      
    
","

      
        
          14
        
      
    
","

      
        
          6
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          19
        
      
    
","

      
        
          15
        
      
    
","

      
        
          2
        
      
    
","

      
        
          7
        
      
    
","

      
        
          26
        
      
    
","

      
        
          4
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          18
        
      
    
","

      
        
          9
        
      
    
"
1,02/28/2015,"

 Quinnipiac 
","
L 3 - 10 
","

      
        
          3
        
      
    
","

      
        
          2
        
      
    
","

      
        
          5
        
      
    
","

      
        
          21
        
      
    
","

      
        
          8
        
      
    
","


","


","

      
        
          17
        
      
    
","

      
        
          23
        
      
    
","

      
        
          2
        
      
    
","

      
        
          9
        
      
    
","

      
        
          15
        
      
    
","

      
        
          8
        
      
    
","

      
        
          390
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          15
        
      
    
"
2,03/03/2015,"

 Vermont 
","
L 10 - 17 
","

      
        
          10
        
      
    
","

      
        
          7
        
      
    
","

      
        
          17
        
      
    
","

      
        
          37
        
      
    
","

      
        
          19
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          31
        
      
    
","

      
        
          19
        
      
    
","

      
        
          6
        
      
    
","

      
        
          11
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          17
        
      
    
","

      
        
          16
        
      
    
"
3,03/07/2015,"

 UMass Lowell 
","
L 7 - 9 
","

      
        
          7
        
      
    
","

      
        
          4
        
      
    
","

      
        
          11
        
      
    
","

      
        
          29
        
      
    
","

      
        
          12
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          37
        
      
    
","

      
        
          23
        
      
    
","

      
        
          2
        
      
    
","

      
        
          16
        
      
    
","

      
        
          19
        
      
    
","

      
        
          2
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          13
        
      
    
"
4,03/17/2015,"

 Monmouth 
","
L 3 - 6 
","

      
        
          3
        
      
    
","


","

      
        
          3
        
      
    
","

      
        
          19
        
      
    
","

      
        
          7
        
      
    
","


","


","

      
        
          16
        
      
    
","

      
        
          18
        
      
    
","

      
        
          4
        
      
    
","

      
        
          6
        
      
    
","

      
        
          10
        
      
    
","

      
        
          8
        
      
    
","

      
        
          420
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          16
        
      
    
"
5,03/20/2015,"

@ Rutgers 
","
L 2 - 21 
","

      
        
          2
        
      
    
","


","

      
        
          2
        
      
    
","

      
        
          23
        
      
    
","

      
        
          10
        
      
    
","


","


","

      
        
          17
        
      
    
","

      
        
          13
        
      
    
","

      
        
          1
        
      
    
","

      
        
          10
        
      
    
","

      
        
          26
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          21
        
      
    
","

      
        
          5
        
      
    
"
6,03/23/2015,"

@ Richmond 
","
L 3 - 21 
","

      
        
          3
        
      
    
","

      
        
          2
        
      
    
","

      
        
          5
        
      
    
","

      
        
          24
        
      
    
","

      
        
          13
        
      
    
","


","


","

      
        
          21
        
      
    
","

      
        
          18
        
      
    
","

      
        
          2
        
      
    
","

      
        
          9
        
      
    
","

      
        
          26
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          21
        
      
    
","

      
        
          8
        
      
    
"
7,03/28/2015,"

 Wagner 
","
L 2 - 7 
","

      
        
          2
        
      
    
","


","

      
        
          2
        
      
    
","

      
        
          20
        
      
    
","

      
        
          10
        
      
    
","


","


","

      
        
          23
        
      
    
","

      
        
          17
        
      
    
","

      
        
          4
        
      
    
","

      
        
          4
        
      
    
","

      
        
          11
        
      
    
","

      
        
          6
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          15
        
      
    
"
8,03/31/2015,"

@ Manhattan 
","
L 5 - 7 
","

      
        
          5
        
      
    
","

      
        
          5
        
      
    
","

      
        
          10
        
      
    
","

      
        
          43
        
      
    
","

      
        
          17
        
      
    
","


","


","

      
        
          25
        
      
    
","

      
        
          12
        
      
    
","

      
        
          9
        
      
    
","

      
        
          6
        
      
    
","

      
        
          16
        
      
    
","

      
        
          9
        
      
    
","

      
        
          480
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          10
        
      
    
"
9,04/07/2015,"

@ Lafayette 
","
L 6 - 16 
","

      
        
          6
        
      
    
","

      
        
          1
        
      
    
","

      
        
          7
        
      
    
","

      
        
          30
        
      
    
","

      
        
          15
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          26
        
      
    
","

      
        
          19
        
      
    
","

      
        
          4
        
      
    
","

      
        
          11
        
      
    
","

      
        
          26
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          16
        
      
    
","

      
        
          15
        
      
    
"
