,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/07/2015,"

 Colgate 
","
L 5 - 9 
","

      
        
          5
        
      
    
","

      
        
          4
        
      
    
","

      
        
          9
        
      
    
","

      
        
          27
        
      
    
","

      
        
          16
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          34
        
      
    
","

      
        
          21
        
      
    
","

      
        
          9
        
      
    
","

      
        
          13
        
      
    
","

      
        
          18
        
      
    
","

      
        
          2
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          10
        
      
    
"
1,02/14/2015,"

@ Bucknell 
","
L 5 - 7 
","

      
        
          5
        
      
    
","

      
        
          3
        
      
    
","

      
        
          8
        
      
    
","

      
        
          33
        
      
    
","

      
        
          18
        
      
    
","


","


","

      
        
          33
        
      
    
","

      
        
          19
        
      
    
","

      
        
          5
        
      
    
","

      
        
          12
        
      
    
","

      
        
          16
        
      
    
","

      
        
          1
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          11
        
      
    
"
2,02/21/2015,"

 Hartford 
","
W 11 - 9 
","

      
        
          11
        
      
    
","

      
        
          4
        
      
    
","

      
        
          15
        
      
    
","

      
        
          32
        
      
    
","

      
        
          20
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          31
        
      
    
","

      
        
          11
        
      
    
","

      
        
          9
        
      
    
","

      
        
          10
        
      
    
","

      
        
          24
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          9
        
      
    
"
3,02/28/2015,"

@ Yale 
","
L 9 - 16 
","

      
        
          9
        
      
    
","

      
        
          5
        
      
    
","

      
        
          14
        
      
    
","

      
        
          24
        
      
    
","

      
        
          11
        
      
    
","


","


","

      
        
          28
        
      
    
","

      
        
          12
        
      
    
","

      
        
          4
        
      
    
","

      
        
          18
        
      
    
","

      
        
          28
        
      
    
","

      
        
          3
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          16
        
      
    
","

      
        
          2
        
      
    
"
4,03/07/2015,"

@ Drexel 
","
L 8 - 11 
","

      
        
          8
        
      
    
","

      
        
          5
        
      
    
","

      
        
          13
        
      
    
","

      
        
          29
        
      
    
","

      
        
          17
        
      
    
","


","


","

      
        
          20
        
      
    
","

      
        
          14
        
      
    
","

      
        
          2
        
      
    
","

      
        
          12
        
      
    
","

      
        
          23
        
      
    
","

      
        
          3
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,584
        
      
    
","

      
        
          11
        
      
    
","

      
        
          9
        
      
    
"
5,03/10/2015,"

@ North Carolina 
","
L 9 - 10 
","

      
        
          9
        
      
    
","

      
        
          5
        
      
    
","

      
        
          14
        
      
    
","

      
        
          38
        
      
    
","

      
        
          17
        
      
    
","


","


","

      
        
          33
        
      
    
","

      
        
          19
        
      
    
","

      
        
          4
        
      
    
","

      
        
          15
        
      
    
","

      
        
          23
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          15
        
      
    
"
6,03/21/2015,"

@ Hobart and William Smith 
","
L 6 - 7 (1OT)
","

      
        
          6
        
      
    
","

      
        
          3
        
      
    
","

      
        
          9
        
      
    
","

      
        
          32
        
      
    
","

      
        
          16
        
      
    
","


","


","

      
        
          23
        
      
    
","

      
        
          11
        
      
    
","

      
        
          7
        
      
    
","

      
        
          9
        
      
    
","

      
        
          16
        
      
    
","

      
        
          6
        
      
    
","

      
        
          300
        
      
    
","

      
        
          3,736
        
      
    
","

      
        
          7
        
      
    
","

      
        
          12
        
      
    
"
7,03/24/2015,"

 Providence 
","
W 7 - 5 
","

      
        
          7
        
      
    
","

      
        
          3
        
      
    
","

      
        
          10
        
      
    
","

      
        
          30
        
      
    
","

      
        
          16
        
      
    
","


","


","

      
        
          41
        
      
    
","

      
        
          20
        
      
    
","

      
        
          6
        
      
    
","

      
        
          13
        
      
    
","

      
        
          16
        
      
    
","

      
        
          4
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          5
        
      
    
","

      
        
          15
        
      
    
"
8,03/29/2015,"

 Saint Joseph's 
","
L 7 - 8 
","

      
        
          7
        
      
    
","

      
        
          6
        
      
    
","

      
        
          13
        
      
    
","

      
        
          32
        
      
    
","

      
        
          13
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          40
        
      
    
","

      
        
          14
        
      
    
","

      
        
          6
        
      
    
","

      
        
          14
        
      
    
","

      
        
          18
        
      
    
","

      
        
          4
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          9
        
      
    
"
9,04/04/2015,"

@ Wagner 
","
W 5 - 3 
","

      
        
          5
        
      
    
","

      
        
          2
        
      
    
","

      
        
          7
        
      
    
","

      
        
          20
        
      
    
","

      
        
          18
        
      
    
","


","


","

      
        
          24
        
      
    
","

      
        
          19
        
      
    
","

      
        
          7
        
      
    
","

      
        
          9
        
      
    
","

      
        
          11
        
      
    
","

      
        
          2
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          3
        
      
    
","

      
        
          10
        
      
    
"
10,04/07/2015,"

 Sacred Heart 
","
W 16 - 6 
","

      
        
          16
        
      
    
","

      
        
          8
        
      
    
","

      
        
          24
        
      
    
","

      
        
          42
        
      
    
","

      
        
          26
        
      
    
","

      
        
          1
        
      
    
","


          1/
        

","

      
        
          31
        
      
    
","

      
        
          15
        
      
    
","

      
        
          10
        
      
    
","

      
        
          17
        
      
    
","

      
        
          25
        
      
    
","

      
        
          2
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          9
        
      
    
"
11,04/11/2015,"

 Robert Morris 
","
W 10 - 8 
","

      
        
          10
        
      
    
","

      
        
          10
        
      
    
","

      
        
          20
        
      
    
","

      
        
          39
        
      
    
","

      
        
          20
        
      
    
","


","


","

      
        
          27
        
      
    
","

      
        
          12
        
      
    
","

      
        
          5
        
      
    
","

      
        
          15
        
      
    
","

      
        
          22
        
      
    
","

      
        
          4
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          12
        
      
    
"
12,04/14/2015,"

 Albany (NY) 
","
L 8 - 10 
","

      
        
          8
        
      
    
","

      
        
          5
        
      
    
","

      
        
          13
        
      
    
","

      
        
          29
        
      
    
","

      
        
          19
        
      
    
","


","


","

      
        
          38
        
      
    
","

      
        
          22
        
      
    
","

      
        
          6
        
      
    
","

      
        
          14
        
      
    
","

      
        
          21
        
      
    
","


","


","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          15
        
      
    
"
13,04/18/2015,"

@ Mt. St. Mary's 
","
W 8 - 6 
","

      
        
          8
        
      
    
","

      
        
          4
        
      
    
","

      
        
          12
        
      
    
","

      
        
          30
        
      
    
","

      
        
          17
        
      
    
","

      
        
          3
        
      
    
","


","

      
        
          30
        
      
    
","

      
        
          21
        
      
    
","

      
        
          5
        
      
    
","

      
        
          12
        
      
    
","

      
        
          17
        
      
    
","


","


","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          12
        
      
    
"
14,04/21/2015,"

 Brown 
","
L 8 - 9 
","

      
        
          8
        
      
    
","

      
        
          5
        
      
    
","

      
        
          13
        
      
    
","

      
        
          34
        
      
    
","

      
        
          18
        
      
    
","

      
        
          3
        
      
    
","


","

      
        
          32
        
      
    
","

      
        
          13
        
      
    
","

      
        
          5
        
      
    
","

      
        
          12
        
      
    
","

      
        
          21
        
      
    
","

      
        
          4
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          15
        
      
    
"
15,04/30/2015,"

 Hobart and William Smith @ Philadelphia, Pa.
","
W 11 - 8 
","

      
        
          11
        
      
    
","

      
        
          7
        
      
    
","

      
        
          18
        
      
    
","

      
        
          24
        
      
    
","

      
        
          15
        
      
    
","


","


          1/
        

","

      
        
          25
        
      
    
","

      
        
          13
        
      
    
","

      
        
          5
        
      
    
","

      
        
          17
        
      
    
","

      
        
          22
        
      
    
","

      
        
          2
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          10
        
      
    
"
