,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/14/2015,Johns Hopkins,L 10 - 13,10,5,15,34,17,8,28,9,360,"3,600",13,12,11,13,0.846
1,02/21/2015,Penn St.,W 11 - 7,11,4,15,44,24,7,21,4,150,"3,600",7,9,15,16,0.938
2,02/24/2015,@ Drexel,W 14 - 11,14,7,21,34,22,7,28,4,210,"3,600",11,12,18,21,0.857
3,02/28/2015,Delaware,W 10 - 4,10,5,15,49,27,11,18,1,60,"3,600",4,7,14,17,0.824
4,03/07/2015,@ Penn,W 17 - 11,17,8,25,41,21,19,31,4,120,"3,600",11,10,12,14,0.857
5,03/10/2015,Lehigh,W 8 - 3,8,4,12,32,17,6,14,3,120,"3,600",3,14,16,20,0.800
6,03/14/2015,Maryland,L 2 - 11,2,2,20,11,12,3,17,2,60,"3,600",11,13,13,17,0.765
7,03/21/2015,@ Fairfield,L 4 - 11,4,3,7,40,20,11,18,5,150,"3,600",11,11,13,13,1.000/
8,03/28/2015,Marquette,L 8 - 9,8,7,15,42,18,15,21,1,30,"3,600",9,12,13,15,0.867
9,04/03/2015,@ Denver,L 4 - 15,4,4,8,30,9,7,23,2,120,"3,600",15,7,15,19,0.789
10,04/11/2015,@ Georgetown,L 8 - 17,8,4,12,46,28,23,28,2,150,"3,600",17,9,15,16,0.938
11,04/18/2015,St. John's (NY),W 21 - 11,21/,14/,35/,55,34,23,36/,2,90,"3,600",11,10,10,12,0.833
12,04/25/2015,@ Providence,L 5 - 6,5,2,7,41,23,7,14,3,180,"3,600",6,10,14,18,0.778
13,04/30/2015,Denver,L 9 - 16,9,7,16,32,19,8,28,8,420,"3,600",16,17,12,12,1.000/
