,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/07/2015,"

@ Massachusetts 
","
W 12 - 7 
","

      
        
          12
        
      
    
","

      
        
          6
        
      
    
","

      
        
          18
        
      
    
","

      
        
          32
        
      
    
","

      
        
          24
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          22
        
      
    
","

      
        
          12
        
      
    
","

      
        
          10
        
      
    
","

      
        
          16
        
      
    
","

      
        
          22
        
      
    
","

      
        
          3
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          6
        
      
    
"
1,02/09/2015,"

 VMI 
","
W 24 - 3 
","


          24/
        

","


          15/
        

","


          39/
        

","

      
        
          54
        
      
    
","


          40/
        

","

      
        
          2
        
      
    
","


","


          52/
        

","

      
        
          16
        
      
    
","


          18/
        

","

      
        
          20
        
      
    
","

      
        
          29
        
      
    
","

      
        
          4
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          3
        
      
    
","

      
        
          6
        
      
    
"
2,02/15/2015,"

@ Jacksonville 
","
W 20 - 4 
","

      
        
          20
        
      
    
","

      
        
          12
        
      
    
","

      
        
          32
        
      
    
","

      
        
          53
        
      
    
","

      
        
          32
        
      
    
","

      
        
          1
        
      
    
","


          1/
        

","

      
        
          40
        
      
    
","

      
        
          13
        
      
    
","

      
        
          4
        
      
    
","

      
        
          14
        
      
    
","

      
        
          26
        
      
    
","

      
        
          3
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          4
        
      
    
","

      
        
          9
        
      
    
"
3,02/22/2015,"

@ Syracuse 
","
L 9 - 12 
","

      
        
          9
        
      
    
","

      
        
          5
        
      
    
","

      
        
          14
        
      
    
","

      
        
          30
        
      
    
","

      
        
          20
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          19
        
      
    
","

      
        
          12
        
      
    
","

      
        
          8
        
      
    
","

      
        
          4
        
      
    
","

      
        
          25
        
      
    
","

      
        
          1
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          12
        
      
    
","

      
        
          10
        
      
    
"
4,02/28/2015,"

 Lafayette 
","
W 14 - 3 
","

      
        
          14
        
      
    
","

      
        
          7
        
      
    
","

      
        
          21
        
      
    
","

      
        
          42
        
      
    
","

      
        
          27
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          39
        
      
    
","

      
        
          17
        
      
    
","

      
        
          11
        
      
    
","

      
        
          14
        
      
    
","

      
        
          20
        
      
    
","

      
        
          1
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          3
        
      
    
","

      
        
          11
        
      
    
"
5,03/03/2015,"

@ Rutgers 
","
W 9 - 7 
","

      
        
          9
        
      
    
","

      
        
          8
        
      
    
","

      
        
          17
        
      
    
","

      
        
          33
        
      
    
","

      
        
          18
        
      
    
","


","


","

      
        
          24
        
      
    
","

      
        
          8
        
      
    
","

      
        
          3
        
      
    
","

      
        
          6
        
      
    
","

      
        
          20
        
      
    
","

      
        
          4
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          13
        
      
    
"
6,03/07/2015,"

@ Holy Cross 
","
L 6 - 7 
","

      
        
          6
        
      
    
","

      
        
          5
        
      
    
","

      
        
          11
        
      
    
","

      
        
          39
        
      
    
","

      
        
          18
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          23
        
      
    
","

      
        
          11
        
      
    
","

      
        
          8
        
      
    
","

      
        
          8
        
      
    
","

      
        
          17
        
      
    
","

      
        
          1
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          10
        
      
    
"
7,03/14/2015,"

 Loyola Maryland 
","
L 10 - 12 
","

      
        
          10
        
      
    
","

      
        
          6
        
      
    
","

      
        
          16
        
      
    
","

      
        
          50
        
      
    
","

      
        
          28
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          32
        
      
    
","

      
        
          13
        
      
    
","

      
        
          4
        
      
    
","

      
        
          20
        
      
    
","

      
        
          25
        
      
    
","

      
        
          1
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          12
        
      
    
","

      
        
          6
        
      
    
"
8,03/21/2015,"

@ Lehigh 
","
W 7 - 5 
","

      
        
          7
        
      
    
","

      
        
          5
        
      
    
","

      
        
          12
        
      
    
","

      
        
          22
        
      
    
","

      
        
          15
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          31
        
      
    
","

      
        
          19
        
      
    
","

      
        
          5
        
      
    
","

      
        
          11
        
      
    
","

      
        
          16
        
      
    
","

      
        
          5
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          5
        
      
    
","

      
        
          8
        
      
    
"
9,03/28/2015,"

@ Bucknell 
","
W 12 - 4 
","

      
        
          12
        
      
    
","

      
        
          8
        
      
    
","

      
        
          20
        
      
    
","

      
        
          29
        
      
    
","

      
        
          19
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          27
        
      
    
","

      
        
          16
        
      
    
","

      
        
          7
        
      
    
","

      
        
          13
        
      
    
","

      
        
          20
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          4
        
      
    
","

      
        
          11
        
      
    
"
10,04/04/2015,"

 Boston U. 
","
W 17 - 8 
","

      
        
          17
        
      
    
","

      
        
          10
        
      
    
","

      
        
          27
        
      
    
","

      
        
          48
        
      
    
","

      
        
          29
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          32
        
      
    
","

      
        
          13
        
      
    
","

      
        
          4
        
      
    
","

      
        
          16
        
      
    
","

      
        
          29
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          9
        
      
    
"
11,04/11/2015,"

@ Navy 
","
L 7 - 10 
","

      
        
          7
        
      
    
","

      
        
          1
        
      
    
","

      
        
          8
        
      
    
","

      
        
          29
        
      
    
","

      
        
          16
        
      
    
","


","


","

      
        
          23
        
      
    
","

      
        
          14
        
      
    
","

      
        
          8
        
      
    
","

      
        
          8
        
      
    
","

      
        
          20
        
      
    
","

      
        
          3
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          7
        
      
    
"
12,04/17/2015,"

 Colgate 
","
L 5 - 8 
","

      
        
          5
        
      
    
","

      
        
          4
        
      
    
","

      
        
          9
        
      
    
","

      
        
          31
        
      
    
","

      
        
          14
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          23
        
      
    
","

      
        
          18
        
      
    
","

      
        
          7
        
      
    
","

      
        
          11
        
      
    
","

      
        
          17
        
      
    
","

      
        
          4
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          8
        
      
    
"
13,04/21/2015,"

@ Loyola Maryland 
","
W 12 - 11 
","

      
        
          12
        
      
    
","

      
        
          3
        
      
    
","

      
        
          15
        
      
    
","

      
        
          39
        
      
    
","

      
        
          19
        
      
    
","


","


","

      
        
          25
        
      
    
","

      
        
          9
        
      
    
","

      
        
          4
        
      
    
","

      
        
          13
        
      
    
","

      
        
          27
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          11
        
      
    
","

      
        
          13
        
      
    
"
