,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/21/2015,"

@ Brown 
","
L 6 - 17 
","

      
        
          6
        
      
    
","

      
        
          4
        
      
    
","

      
        
          10
        
      
    
","

      
        
          34
        
      
    
","

      
        
          22
        
      
    
","


","


","

      
        
          18
        
      
    
","

      
        
          19
        
      
    
","

      
        
          2
        
      
    
","

      
        
          7
        
      
    
","

      
        
          26
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          17
        
      
    
","

      
        
          16
        
      
    
"
1,02/28/2015,"

@ NJIT 
","
W 10 - 3 
","

      
        
          10
        
      
    
","

      
        
          9
        
      
    
","

      
        
          19
        
      
    
","

      
        
          43
        
      
    
","

      
        
          25
        
      
    
","

      
        
          4
        
      
    
","

      
        
          1
        
      
    
","

      
        
          28
        
      
    
","

      
        
          12
        
      
    
","

      
        
          13
        
      
    
","

      
        
          6
        
      
    
","

      
        
          15
        
      
    
","

      
        
          6
        
      
    
","

      
        
          420
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          3
        
      
    
","

      
        
          5
        
      
    
"
2,03/03/2015,"

@ Harvard 
","
L 12 - 17 
","

      
        
          12
        
      
    
","

      
        
          7
        
      
    
","

      
        
          19
        
      
    
","

      
        
          37
        
      
    
","

      
        
          25
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          31
        
      
    
","

      
        
          18
        
      
    
","

      
        
          7
        
      
    
","

      
        
          13
        
      
    
","

      
        
          33
        
      
    
","

      
        
          5
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          17
        
      
    
","

      
        
          16
        
      
    
"
3,03/07/2015,"

 Hartford 
","
L 9 - 10 (1OT)
","

      
        
          9
        
      
    
","

      
        
          8
        
      
    
","

      
        
          17
        
      
    
","

      
        
          31
        
      
    
","

      
        
          20
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          29
        
      
    
","

      
        
          15
        
      
    
","

      
        
          12
        
      
    
","

      
        
          6
        
      
    
","

      
        
          21
        
      
    
","

      
        
          5
        
      
    
","

      
        
          330
        
      
    
","


          3,799/
        

","

      
        
          10
        
      
    
","

      
        
          11
        
      
    
"
4,03/10/2015,"

@ Massachusetts 
","
L 5 - 18 
","

      
        
          5
        
      
    
","

      
        
          2
        
      
    
","

      
        
          7
        
      
    
","

      
        
          26
        
      
    
","

      
        
          18
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          26
        
      
    
","

      
        
          15
        
      
    
","

      
        
          6
        
      
    
","

      
        
          9
        
      
    
","

      
        
          27
        
      
    
","

      
        
          6
        
      
    
","

      
        
          300
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          18
        
      
    
","

      
        
          13
        
      
    
"
5,03/14/2015,"

@ Siena 
","
L 6 - 9 
","

      
        
          6
        
      
    
","

      
        
          5
        
      
    
","

      
        
          11
        
      
    
","

      
        
          29
        
      
    
","

      
        
          14
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          23
        
      
    
","

      
        
          13
        
      
    
","

      
        
          4
        
      
    
","

      
        
          10
        
      
    
","

      
        
          19
        
      
    
","

      
        
          4
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          14
        
      
    
"
6,03/21/2015,"

 Detroit Mercy 
","
W 13 - 12 
","

      
        
          13
        
      
    
","

      
        
          13
        
      
    
","

      
        
          26
        
      
    
","

      
        
          43
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3
        
      
    
","


","

      
        
          29
        
      
    
","

      
        
          7
        
      
    
","

      
        
          6
        
      
    
","

      
        
          16
        
      
    
","

      
        
          28
        
      
    
","

      
        
          6
        
      
    
","

      
        
          330
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          12
        
      
    
","

      
        
          11
        
      
    
"
7,03/28/2015,"

 Marist 
","
L 10 - 17 
","

      
        
          10
        
      
    
","

      
        
          8
        
      
    
","

      
        
          18
        
      
    
","

      
        
          28
        
      
    
","

      
        
          19
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          27
        
      
    
","

      
        
          11
        
      
    
","

      
        
          8
        
      
    
","

      
        
          6
        
      
    
","

      
        
          31
        
      
    
","

      
        
          6
        
      
    
","

      
        
          330
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          17
        
      
    
","

      
        
          17
        
      
    
"
8,03/31/2015,"

@ Stony Brook 
","
L 9 - 17 
","

      
        
          9
        
      
    
","

      
        
          8
        
      
    
","

      
        
          17
        
      
    
","

      
        
          31
        
      
    
","

      
        
          18
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          17
        
      
    
","

      
        
          12
        
      
    
","

      
        
          4
        
      
    
","

      
        
          7
        
      
    
","

      
        
          29
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          17
        
      
    
","

      
        
          14
        
      
    
"
9,04/04/2015,"

@ Manhattan 
","
W 8 - 6 
","

      
        
          8
        
      
    
","

      
        
          7
        
      
    
","

      
        
          15
        
      
    
","

      
        
          40
        
      
    
","

      
        
          21
        
      
    
","


","


","

      
        
          35
        
      
    
","

      
        
          12
        
      
    
","

      
        
          6
        
      
    
","

      
        
          10
        
      
    
","

      
        
          18
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          11
        
      
    
"
10,04/11/2015,"

@ Canisius 
","
W 9 - 7 
","

      
        
          9
        
      
    
","

      
        
          3
        
      
    
","

      
        
          12
        
      
    
","

      
        
          33
        
      
    
","

      
        
          15
        
      
    
","


","


","

      
        
          32
        
      
    
","

      
        
          18
        
      
    
","

      
        
          7
        
      
    
","

      
        
          13
        
      
    
","

      
        
          20
        
      
    
","

      
        
          2
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          6
        
      
    
"
11,04/18/2015,"

 Monmouth 
","
W 9 - 8 
","

      
        
          9
        
      
    
","

      
        
          4
        
      
    
","

      
        
          13
        
      
    
","

      
        
          35
        
      
    
","

      
        
          22
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          31
        
      
    
","

      
        
          9
        
      
    
","

      
        
          6
        
      
    
","

      
        
          10
        
      
    
","

      
        
          21
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          10
        
      
    
"
12,04/23/2015,"

@ Air Force 
","
W 12 - 10 
","

      
        
          12
        
      
    
","

      
        
          7
        
      
    
","

      
        
          19
        
      
    
","

      
        
          36
        
      
    
","

      
        
          22
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          39
        
      
    
","

      
        
          11
        
      
    
","

      
        
          12
        
      
    
","

      
        
          14
        
      
    
","

      
        
          26
        
      
    
","

      
        
          4
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,581
        
      
    
","

      
        
          10
        
      
    
","

      
        
          7
        
      
    
"
13,04/30/2015,"

 Detroit Mercy @ Poughkeepsie, N.Y.
","
W 16 - 9 
","

      
        
          16
        
      
    
","

      
        
          9
        
      
    
","

      
        
          25
        
      
    
","

      
        
          40
        
      
    
","

      
        
          27
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          38
        
      
    
","

      
        
          17
        
      
    
","

      
        
          12
        
      
    
","

      
        
          19
        
      
    
","

      
        
          29
        
      
    
","

      
        
          7
        
      
    
","

      
        
          360
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          13
        
      
    
"
14,05/02/2015,"

@ Marist 
","
L 14 - 16 
","

      
        
          14
        
      
    
","

      
        
          7
        
      
    
","

      
        
          21
        
      
    
","

      
        
          33
        
      
    
","

      
        
          23
        
      
    
","

      
        
          1
        
      
    
","


          2/
        

","

      
        
          32
        
      
    
","

      
        
          11
        
      
    
","

      
        
          3
        
      
    
","

      
        
          14
        
      
    
","

      
        
          34
        
      
    
","

      
        
          4
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          16
        
      
    
","

      
        
          19
        
      
    
"
