,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/07/2015,"

 Marquette 
","
L 9 - 10 
","

      
        
          9
        
      
    
","

      
        
          6
        
      
    
","

      
        
          15
        
      
    
","

      
        
          35
        
      
    
","

      
        
          19
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          30
        
      
    
","

      
        
          10
        
      
    
","

      
        
          7
        
      
    
","

      
        
          11
        
      
    
","

      
        
          23
        
      
    
","

      
        
          4
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          8
        
      
    
"
1,02/14/2015,"

@ Furman 
","
W 14 - 11 
","

      
        
          14
        
      
    
","

      
        
          8
        
      
    
","

      
        
          22
        
      
    
","

      
        
          38
        
      
    
","

      
        
          26
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          24
        
      
    
","

      
        
          10
        
      
    
","

      
        
          6
        
      
    
","

      
        
          13
        
      
    
","

      
        
          26
        
      
    
","

      
        
          5
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          11
        
      
    
","

      
        
          9
        
      
    
"
2,02/21/2015,"

 Boston U. 
","
W 10 - 9 
","

      
        
          10
        
      
    
","

      
        
          7
        
      
    
","

      
        
          17
        
      
    
","

      
        
          28
        
      
    
","

      
        
          18
        
      
    
","

      
        
          3
        
      
    
","


","

      
        
          30
        
      
    
","

      
        
          16
        
      
    
","

      
        
          10
        
      
    
","

      
        
          9
        
      
    
","

      
        
          22
        
      
    
","

      
        
          4
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          15
        
      
    
"
3,02/28/2015,"

@ Loyola Maryland 
","
L 8 - 11 
","

      
        
          8
        
      
    
","

      
        
          5
        
      
    
","

      
        
          13
        
      
    
","

      
        
          29
        
      
    
","

      
        
          14
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          32
        
      
    
","

      
        
          11
        
      
    
","

      
        
          9
        
      
    
","

      
        
          5
        
      
    
","

      
        
          21
        
      
    
","

      
        
          5
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          11
        
      
    
","

      
        
          16
        
      
    
"
4,03/07/2015,"

 Bucknell 
","
L 8 - 9 (1OT)
","

      
        
          8
        
      
    
","

      
        
          6
        
      
    
","

      
        
          14
        
      
    
","

      
        
          33
        
      
    
","

      
        
          22
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          31
        
      
    
","

      
        
          19
        
      
    
","

      
        
          10
        
      
    
","

      
        
          10
        
      
    
","

      
        
          21
        
      
    
","

      
        
          4
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,831
        
      
    
","

      
        
          9
        
      
    
","

      
        
          16
        
      
    
"
5,03/10/2015,"

@ Villanova 
","
L 3 - 8 
","

      
        
          3
        
      
    
","


","

      
        
          3
        
      
    
","

      
        
          32
        
      
    
","

      
        
          17
        
      
    
","


","


","

      
        
          25
        
      
    
","

      
        
          15
        
      
    
","

      
        
          4
        
      
    
","

      
        
          8
        
      
    
","

      
        
          14
        
      
    
","

      
        
          5
        
      
    
","

      
        
          300
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          9
        
      
    
"
6,03/14/2015,"

@ Navy 
","
L 12 - 13 
","

      
        
          12
        
      
    
","

      
        
          7
        
      
    
","

      
        
          19
        
      
    
","

      
        
          34
        
      
    
","

      
        
          24
        
      
    
","

      
        
          3
        
      
    
","


","

      
        
          38
        
      
    
","

      
        
          13
        
      
    
","

      
        
          9
        
      
    
","

      
        
          6
        
      
    
","

      
        
          27
        
      
    
","

      
        
          4
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          13
        
      
    
","

      
        
          7
        
      
    
"
7,03/17/2015,"

 Denver 
","
L 4 - 10 
","

      
        
          4
        
      
    
","

      
        
          1
        
      
    
","

      
        
          5
        
      
    
","

      
        
          32
        
      
    
","

      
        
          18
        
      
    
","


","


","

      
        
          21
        
      
    
","

      
        
          15
        
      
    
","

      
        
          8
        
      
    
","

      
        
          5
        
      
    
","

      
        
          17
        
      
    
","

      
        
          5
        
      
    
","

      
        
          390
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          11
        
      
    
"
8,03/21/2015,"

 Army West Point 
","
L 5 - 7 
","

      
        
          5
        
      
    
","

      
        
          3
        
      
    
","

      
        
          8
        
      
    
","

      
        
          35
        
      
    
","

      
        
          13
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          27
        
      
    
","

      
        
          15
        
      
    
","

      
        
          10
        
      
    
","

      
        
          5
        
      
    
","

      
        
          16
        
      
    
","

      
        
          2
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          8
        
      
    
"
9,03/24/2015,"

@ Monmouth 
","
W 16 - 5 
","

      
        
          16
        
      
    
","

      
        
          8
        
      
    
","

      
        
          24
        
      
    
","

      
        
          39
        
      
    
","

      
        
          27
        
      
    
","

      
        
          3
        
      
    
","


","

      
        
          23
        
      
    
","

      
        
          14
        
      
    
","

      
        
          5
        
      
    
","

      
        
          13
        
      
    
","

      
        
          25
        
      
    
","

      
        
          4
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          5
        
      
    
","

      
        
          9
        
      
    
"
10,03/28/2015,"

@ Holy Cross 
","
W 19 - 7 
","

      
        
          19
        
      
    
","

      
        
          11
        
      
    
","

      
        
          30
        
      
    
","

      
        
          38
        
      
    
","

      
        
          27
        
      
    
","

      
        
          3
        
      
    
","


","

      
        
          31
        
      
    
","

      
        
          10
        
      
    
","

      
        
          6
        
      
    
","

      
        
          20
        
      
    
","

      
        
          29
        
      
    
","

      
        
          2
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          12
        
      
    
"
