,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/07/2015,@ St. John's (NY),W 10 - 8,10,8,18,41,23,12,22,2,90,"3,600",8,11,15,16,0.938
1,02/14/2015,@ Richmond,L 7 - 15,7,2,9,37,18,17,26,5,240,"3,585",15,13,15,18,0.833
2,02/21/2015,Virginia,L 5 - 14,5,3,8,39,17,11,23,1,30,"3,600",14,5,12,14,0.857
3,02/24/2015,Wagner,W 13 - 10,13,8,21,39,19,19,26,4,120,"3,600",10,10,17,18,0.944
4,02/28/2015,Monmouth,L 9 - 10,9,5,14,39,23,20,23,3,150,"3,600",10,5,11,11,1.000/
5,03/03/2015,Army West Point,L 7 - 9,7,5,12,41,20,14,20,1,60,"3,600",9,9,13,16,0.812
6,03/08/2015,Stony Brook,L 9 - 13,9,5,14,34,20,20,26,1,30,"3,600",13,4,10,11,0.909
7,03/14/2015,@ Delaware,W 17 - 12,17,11,28,39,25,18,31,4,180,"3,600",12,10,7,13,0.538
8,03/17/2015,Princeton,L 11 - 12,11,4,15,34,21,19,27,2,90,"3,600",12,7,9,10,0.900
9,03/20/2015,NJIT,W 21 - 2,21/,10,31,37,26,16,26,1,30,"3,600",2,8,12,13,0.923
10,03/28/2015,@ Johns Hopkins,L 7 - 9,7,3,10,30,18,10,19,3,150,"3,600",9,12,13,16,0.812
11,04/05/2015,@ Michigan,L 8 - 10,8,7,15,31,21,16,22,2,90,"3,600",10,9,11,13,0.846
12,04/12/2015,Maryland,L 8 - 9,8,2,10,38,18,11,21,2,90,"3,600",9,9,9,9,1.000/
13,04/19/2015,@ Penn St.,L 6 - 11,6,4,10,33,17,12,20,6,330,"3,600",11,13,13,13,1.000/
14,04/25/2015,Ohio St.,W 17 - 10,17,7,24,46,25,20,31,5,240,"3,600",10,10,13,18,0.722
