,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/14/2015,"

@ Air Force 
","
W 7 - 6 
","

      
        
          7
        
      
    
","

      
        
          4
        
      
    
","

      
        
          11
        
      
    
","

      
        
          21
        
      
    
","

      
        
          13
        
      
    
","


","


","

      
        
          27
        
      
    
","

      
        
          20
        
      
    
","

      
        
          6
        
      
    
","

      
        
          10
        
      
    
","

      
        
          17
        
      
    
","

      
        
          4
        
      
    
","

      
        
          360
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          14
        
      
    
"
1,02/22/2015,"

@ Binghamton 
","
W 12 - 9 
","

      
        
          12
        
      
    
","

      
        
          8
        
      
    
","

      
        
          20
        
      
    
","

      
        
          37
        
      
    
","

      
        
          19
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          25
        
      
    
","

      
        
          11
        
      
    
","

      
        
          3
        
      
    
","

      
        
          15
        
      
    
","

      
        
          23
        
      
    
","

      
        
          6
        
      
    
","

      
        
          330
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          14
        
      
    
"
2,03/04/2015,"

 Stony Brook 
","
L 10 - 14 
","

      
        
          10
        
      
    
","

      
        
          7
        
      
    
","

      
        
          17
        
      
    
","

      
        
          28
        
      
    
","

      
        
          18
        
      
    
","

      
        
          3
        
      
    
","


","

      
        
          26
        
      
    
","

      
        
          10
        
      
    
","

      
        
          3
        
      
    
","

      
        
          14
        
      
    
","

      
        
          24
        
      
    
","

      
        
          4
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          14
        
      
    
","

      
        
          8
        
      
    
"
3,03/07/2015,"

 High Point 
","
W 10 - 9 
","

      
        
          10
        
      
    
","

      
        
          5
        
      
    
","

      
        
          15
        
      
    
","

      
        
          30
        
      
    
","

      
        
          19
        
      
    
","


","


","

      
        
          29
        
      
    
","

      
        
          20
        
      
    
","

      
        
          6
        
      
    
","

      
        
          10
        
      
    
","

      
        
          22
        
      
    
","

      
        
          5
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          19
        
      
    
"
4,03/10/2015,"

 Penn St. @ Babson Park, Mass.
","
L 8 - 9 
","

      
        
          8
        
      
    
","

      
        
          2
        
      
    
","

      
        
          10
        
      
    
","

      
        
          30
        
      
    
","

      
        
          18
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          17
        
      
    
","

      
        
          6
        
      
    
","

      
        
          4
        
      
    
","

      
        
          7
        
      
    
","

      
        
          21
        
      
    
","

      
        
          6
        
      
    
","

      
        
          330
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          7
        
      
    
"
5,03/14/2015,"

 Monmouth 
","
W 10 - 3 
","

      
        
          10
        
      
    
","

      
        
          3
        
      
    
","

      
        
          13
        
      
    
","

      
        
          40
        
      
    
","

      
        
          23
        
      
    
","


","

      
        
          1
        
      
    
","

      
        
          27
        
      
    
","

      
        
          14
        
      
    
","

      
        
          7
        
      
    
","

      
        
          12
        
      
    
","

      
        
          17
        
      
    
","

      
        
          2
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          3
        
      
    
","

      
        
          10
        
      
    
"
6,03/21/2015,"

@ Canisius 
","
W 9 - 7 
","

      
        
          9
        
      
    
","

      
        
          4
        
      
    
","

      
        
          13
        
      
    
","

      
        
          26
        
      
    
","

      
        
          17
        
      
    
","


","


","

      
        
          21
        
      
    
","

      
        
          9
        
      
    
","

      
        
          6
        
      
    
","

      
        
          6
        
      
    
","

      
        
          20
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          9
        
      
    
"
7,03/24/2015,"

@ Brown 
","
L 15 - 16 (1OT)
","

      
        
          15
        
      
    
","

      
        
          8
        
      
    
","

      
        
          23
        
      
    
","

      
        
          43
        
      
    
","

      
        
          24
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          32
        
      
    
","

      
        
          21
        
      
    
","

      
        
          7
        
      
    
","

      
        
          14
        
      
    
","

      
        
          35
        
      
    
","

      
        
          5
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,674
        
      
    
","

      
        
          16
        
      
    
","

      
        
          13
        
      
    
"
8,03/28/2015,"

@ Quinnipiac 
","
W 17 - 10 
","

      
        
          17
        
      
    
","

      
        
          11
        
      
    
","

      
        
          28
        
      
    
","

      
        
          50
        
      
    
","

      
        
          34
        
      
    
","

      
        
          3
        
      
    
","


","

      
        
          40
        
      
    
","

      
        
          14
        
      
    
","

      
        
          7
        
      
    
","


          25/
        

","

      
        
          31
        
      
    
","

      
        
          5
        
      
    
","

      
        
          270
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          9
        
      
    
"
9,04/04/2015,"

 Detroit Mercy 
","
W 8 - 7 
","

      
        
          8
        
      
    
","

      
        
          7
        
      
    
","

      
        
          15
        
      
    
","

      
        
          30
        
      
    
","

      
        
          21
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          29
        
      
    
","

      
        
          14
        
      
    
","


          14/
        

","

      
        
          10
        
      
    
","

      
        
          19
        
      
    
","

      
        
          4
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          11
        
      
    
"
