,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/04/2017,Vermont,L 12 - 13 (1OT),12,5,17,40,23,20,28,7,270,"3,692",13,11,16,18,0.889
1,02/18/2017,"Detroit Mercy @ Lexington, Ky.",W 10 - 8,10,8,18,39,26,11,21,2,120,"3,600",8,11,20,23,0.870
2,02/25/2017,@ UMBC,L 4 - 15,4,1,5,27,18,12,23,1,60,"3,600",15,12,13,14,0.929
3,03/02/2017,Michigan,L 6 - 11,6,3,9,34,17,9,20,3,120,"3,600",11,4,15,20,0.750
4,03/10/2017,@ NJIT,W 10 - 7,10,8,18,35,24,11,20,5,270,"3,600",7,9,17,18,0.944
5,03/12/2017,@ Wagner,W 6 - 5,6,3,9,32,21,10,14,10/,420,"3,600",5,14,17,20,0.850
6,03/18/2017,Air Force,L 6 - 14,6,4,10,20,10,15,24,3,150,"3,600",14,10,17,24,0.708
7,03/25/2017,@ Furman,L 10 - 11,10,6,16,38,26,11,22,3,180,"3,600",11,12,17,19,0.895
8,04/01/2017,High Point,W 13 - 12 (1OT),13,10,23,40,28,20,29,4,240,"3,687",12,6,12,12,1.000/
9,04/08/2017,@ Richmond,L 9 - 12,9,7,16,29,20,10,25,4,180,"3,600",12,13,18,20,0.900
10,04/15/2017,Jacksonville,L 7 - 13,7,6,13,39,17,7,24,5,210,"3,600",13,11,15,18,0.833
11,04/22/2017,Bellarmine,L 11 - 12,11,7,18,40,24,15,24,2,120,"3,600",12,8,14,17,0.824
12,04/29/2017,@ VMI,W 11 - 8,11,10,21,42,24,14,23,6,360,"3,600",8,15,19,22,0.864
