,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/07/2017,"

@ Johns Hopkins 
","
L 8 - 15 
","

      
        
          8
        
      
    
","

      
        
          5
        
      
    
","

      
        
          13
        
      
    
","

      
        
          28
        
      
    
","

      
        
          16
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          30
        
      
    
","

      
        
          21
        
      
    
","

      
        
          7
        
      
    
","

      
        
          14
        
      
    
","

      
        
          26
        
      
    
","

      
        
          3
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          15
        
      
    
","

      
        
          12
        
      
    
"
1,02/11/2017,"

 Maryland 
","
L 12 - 15 
","

      
        
          12
        
      
    
","

      
        
          7
        
      
    
","

      
        
          19
        
      
    
","

      
        
          35
        
      
    
","

      
        
          24
        
      
    
","


","


","

      
        
          37
        
      
    
","

      
        
          13
        
      
    
","

      
        
          11
        
      
    
","

      
        
          21
        
      
    
","

      
        
          30
        
      
    
","

      
        
          1
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          15
        
      
    
","

      
        
          9
        
      
    
"
2,02/18/2017,"

@ Delaware 
","
W 11 - 5 
","

      
        
          11
        
      
    
","

      
        
          7
        
      
    
","

      
        
          18
        
      
    
","

      
        
          29
        
      
    
","

      
        
          19
        
      
    
","


","


","

      
        
          30
        
      
    
","

      
        
          15
        
      
    
","

      
        
          8
        
      
    
","

      
        
          13
        
      
    
","

      
        
          19
        
      
    
","

      
        
          4
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          5
        
      
    
","

      
        
          14
        
      
    
"
3,02/25/2017,"

 Boston U. 
","
L 7 - 8 
","

      
        
          7
        
      
    
","

      
        
          3
        
      
    
","

      
        
          10
        
      
    
","

      
        
          36
        
      
    
","

      
        
          17
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          28
        
      
    
","

      
        
          13
        
      
    
","

      
        
          9
        
      
    
","

      
        
          12
        
      
    
","

      
        
          17
        
      
    
","

      
        
          2
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          5
        
      
    
"
4,03/04/2017,"

 Bucknell 
","
W 13 - 7 
","

      
        
          13
        
      
    
","

      
        
          10
        
      
    
","

      
        
          23
        
      
    
","

      
        
          31
        
      
    
","

      
        
          23
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          28
        
      
    
","

      
        
          16
        
      
    
","

      
        
          2
        
      
    
","

      
        
          12
        
      
    
","

      
        
          24
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          8
        
      
    
"
5,03/07/2017,"

@ Penn 
","
L 9 - 11 
","

      
        
          9
        
      
    
","

      
        
          3
        
      
    
","

      
        
          12
        
      
    
","

      
        
          23
        
      
    
","

      
        
          14
        
      
    
","


","


","

      
        
          24
        
      
    
","

      
        
          19
        
      
    
","

      
        
          3
        
      
    
","

      
        
          18
        
      
    
","

      
        
          23
        
      
    
","

      
        
          3
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          11
        
      
    
","

      
        
          10
        
      
    
"
6,03/11/2017,"

@ Lafayette 
","
L 8 - 9 
","

      
        
          8
        
      
    
","

      
        
          2
        
      
    
","

      
        
          10
        
      
    
","

      
        
          37
        
      
    
","

      
        
          19
        
      
    
","


","


","

      
        
          38
        
      
    
","

      
        
          12
        
      
    
","

      
        
          6
        
      
    
","

      
        
          13
        
      
    
","

      
        
          21
        
      
    
","

      
        
          5
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          10
        
      
    
"
7,03/18/2017,"

@ Loyola Maryland 
","
L 7 - 18 
","

      
        
          7
        
      
    
","

      
        
          4
        
      
    
","

      
        
          11
        
      
    
","

      
        
          26
        
      
    
","

      
        
          15
        
      
    
","


","


","

      
        
          30
        
      
    
","

      
        
          11
        
      
    
","

      
        
          6
        
      
    
","

      
        
          11
        
      
    
","

      
        
          27
        
      
    
","

      
        
          7
        
      
    
","

      
        
          270
        
      
    
","

      
        
          3,600
        
      
    
","


          18/
        

","

      
        
          7
        
      
    
"
8,03/21/2017,"

 Dartmouth 
","
W 11 - 6 
","

      
        
          11
        
      
    
","

      
        
          7
        
      
    
","

      
        
          18
        
      
    
","

      
        
          33
        
      
    
","

      
        
          18
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          26
        
      
    
","

      
        
          16
        
      
    
","

      
        
          7
        
      
    
","

      
        
          14
        
      
    
","

      
        
          21
        
      
    
","

      
        
          2
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          10
        
      
    
"
9,03/25/2017,"

 Lehigh 
","
W 14 - 9 
","

      
        
          14
        
      
    
","

      
        
          12
        
      
    
","

      
        
          26
        
      
    
","

      
        
          31
        
      
    
","

      
        
          23
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          42
        
      
    
","

      
        
          18
        
      
    
","

      
        
          5
        
      
    
","

      
        
          21
        
      
    
","

      
        
          26
        
      
    
","


","


","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          5
        
      
    
"
10,04/02/2017,"

@ Holy Cross 
","
W 11 - 4 
","

      
        
          11
        
      
    
","

      
        
          8
        
      
    
","

      
        
          19
        
      
    
","

      
        
          30
        
      
    
","

      
        
          24
        
      
    
","


","


","

      
        
          33
        
      
    
","

      
        
          21
        
      
    
","

      
        
          5
        
      
    
","

      
        
          16
        
      
    
","

      
        
          19
        
      
    
","

      
        
          1
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          4
        
      
    
","

      
        
          7
        
      
    
"
11,04/08/2017,"

@ Colgate 
","
L 4 - 10 
","

      
        
          4
        
      
    
","

      
        
          2
        
      
    
","

      
        
          6
        
      
    
","

      
        
          32
        
      
    
","

      
        
          16
        
      
    
","


","


","

      
        
          31
        
      
    
","

      
        
          17
        
      
    
","

      
        
          11
        
      
    
","

      
        
          10
        
      
    
","

      
        
          17
        
      
    
","

      
        
          3
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          7
        
      
    
"
12,04/15/2017,"

 Army West Point 
","
W 10 - 6 
","

      
        
          10
        
      
    
","

      
        
          5
        
      
    
","

      
        
          15
        
      
    
","

      
        
          30
        
      
    
","

      
        
          17
        
      
    
","


","


","

      
        
          29
        
      
    
","

      
        
          16
        
      
    
","

      
        
          5
        
      
    
","

      
        
          11
        
      
    
","

      
        
          19
        
      
    
","

      
        
          1
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          17
        
      
    
"
13,04/25/2017,"

 Holy Cross 
","
L 7 - 11 
","

      
        
          7
        
      
    
","

      
        
          6
        
      
    
","

      
        
          13
        
      
    
","

      
        
          30
        
      
    
","

      
        
          13
        
      
    
","


","


","

      
        
          31
        
      
    
","

      
        
          22
        
      
    
","

      
        
          7
        
      
    
","

      
        
          13
        
      
    
","

      
        
          21
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          11
        
      
    
","

      
        
          11
        
      
    
"
