,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/18/2017,"

@ Syracuse 
","
L 9 - 10 
","

      
        
          9
        
      
    
","

      
        
          6
        
      
    
","

      
        
          15
        
      
    
","

      
        
          32
        
      
    
","

      
        
          18
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          24
        
      
    
","

      
        
          9
        
      
    
","

      
        
          7
        
      
    
","

      
        
          6
        
      
    
","

      
        
          21
        
      
    
","

      
        
          4
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          13
        
      
    
"
1,02/25/2017,"

@ Drexel 
","
W 19 - 8 
","

      
        
          19
        
      
    
","

      
        
          10
        
      
    
","

      
        
          29
        
      
    
","

      
        
          50
        
      
    
","

      
        
          29
        
      
    
","


","


","

      
        
          42
        
      
    
","

      
        
          11
        
      
    
","

      
        
          2
        
      
    
","

      
        
          21
        
      
    
","

      
        
          31
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","


          19/
        

"
2,03/01/2017,"

 Massachusetts 
","
W 17 - 8 
","

      
        
          17
        
      
    
","

      
        
          13
        
      
    
","

      
        
          30
        
      
    
","

      
        
          49
        
      
    
","

      
        
          32
        
      
    
","


","


","

      
        
          30
        
      
    
","

      
        
          11
        
      
    
","

      
        
          3
        
      
    
","

      
        
          20
        
      
    
","

      
        
          29
        
      
    
","

      
        
          1
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          15
        
      
    
"
3,03/05/2017,"

@ Cornell 
","
W 17 - 6 
","

      
        
          17
        
      
    
","

      
        
          12
        
      
    
","

      
        
          29
        
      
    
","

      
        
          46
        
      
    
","

      
        
          27
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          39
        
      
    
","

      
        
          16
        
      
    
","

      
        
          6
        
      
    
","

      
        
          17
        
      
    
","

      
        
          26
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          10
        
      
    
"
4,03/18/2017,"

@ Vermont 
","
W 17 - 6 
","

      
        
          17
        
      
    
","

      
        
          12
        
      
    
","

      
        
          29
        
      
    
","

      
        
          52
        
      
    
","

      
        
          35
        
      
    
","


","


","

      
        
          32
        
      
    
","

      
        
          11
        
      
    
","

      
        
          6
        
      
    
","

      
        
          16
        
      
    
","

      
        
          27
        
      
    
","

      
        
          3
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          17
        
      
    
"
5,03/21/2017,"

@ Canisius 
","
W 20 - 11 
","

      
        
          20
        
      
    
","

      
        
          9
        
      
    
","

      
        
          29
        
      
    
","

      
        
          48
        
      
    
","

      
        
          32
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          40
        
      
    
","

      
        
          16
        
      
    
","

      
        
          3
        
      
    
","


          26/
        

","

      
        
          35
        
      
    
","

      
        
          6
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          11
        
      
    
","

      
        
          10
        
      
    
"
6,03/25/2017,"

 UMass Lowell 
","
W 21 - 11 
","

      
        
          21
        
      
    
","


          15/
        

","

      
        
          36
        
      
    
","

      
        
          57
        
      
    
","

      
        
          36
        
      
    
","


          5/
        

","


","

      
        
          40
        
      
    
","

      
        
          16
        
      
    
","


          12/
        

","

      
        
          25
        
      
    
","

      
        
          35
        
      
    
","

      
        
          3
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          11
        
      
    
","

      
        
          7
        
      
    
"
7,03/29/2017,"

@ Harvard 
","
W 15 - 13 
","

      
        
          15
        
      
    
","

      
        
          9
        
      
    
","

      
        
          24
        
      
    
","

      
        
          43
        
      
    
","

      
        
          30
        
      
    
","


","


","

      
        
          33
        
      
    
","

      
        
          9
        
      
    
","

      
        
          5
        
      
    
","


          26/
        

","

      
        
          32
        
      
    
","

      
        
          2
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          13
        
      
    
","

      
        
          8
        
      
    
"
8,04/01/2017,"

@ Stony Brook 
","
W 19 - 11 
","

      
        
          19
        
      
    
","

      
        
          8
        
      
    
","

      
        
          27
        
      
    
","

      
        
          47
        
      
    
","

      
        
          33
        
      
    
","

      
        
          1
        
      
    
","


          1/
        

","

      
        
          38
        
      
    
","

      
        
          15
        
      
    
","

      
        
          4
        
      
    
","


          26/
        

","

      
        
          33
        
      
    
","

      
        
          3
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          11
        
      
    
","

      
        
          11
        
      
    
"
9,04/08/2017,"

 UMBC 
","
W 10 - 5 
","

      
        
          10
        
      
    
","

      
        
          9
        
      
    
","

      
        
          19
        
      
    
","

      
        
          38
        
      
    
","

      
        
          23
        
      
    
","


","


","

      
        
          34
        
      
    
","

      
        
          18
        
      
    
","

      
        
          4
        
      
    
","

      
        
          16
        
      
    
","

      
        
          19
        
      
    
","

      
        
          1
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          5
        
      
    
","

      
        
          3
        
      
    
"
10,04/12/2017,"

 Maryland 
","
L 11 - 12 
","

      
        
          11
        
      
    
","

      
        
          7
        
      
    
","

      
        
          18
        
      
    
","

      
        
          39
        
      
    
","

      
        
          23
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          26
        
      
    
","

      
        
          11
        
      
    
","

      
        
          6
        
      
    
","

      
        
          16
        
      
    
","

      
        
          27
        
      
    
","

      
        
          3
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          12
        
      
    
","

      
        
          8
        
      
    
"
11,04/19/2017,"

@ Binghamton 
","
W 10 - 4 
","

      
        
          10
        
      
    
","

      
        
          4
        
      
    
","

      
        
          14
        
      
    
","

      
        
          35
        
      
    
","

      
        
          17
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          23
        
      
    
","

      
        
          17
        
      
    
","

      
        
          10
        
      
    
","

      
        
          13
        
      
    
","

      
        
          18
        
      
    
","

      
        
          3
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,569
        
      
    
","

      
        
          4
        
      
    
","

      
        
          13
        
      
    
"
12,04/22/2017,"

 Yale 
","
W 13 - 12 
","

      
        
          13
        
      
    
","

      
        
          7
        
      
    
","

      
        
          20
        
      
    
","

      
        
          40
        
      
    
","

      
        
          24
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          30
        
      
    
","

      
        
          11
        
      
    
","


          12/
        

","

      
        
          13
        
      
    
","

      
        
          29
        
      
    
","

      
        
          2
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          12
        
      
    
","

      
        
          12
        
      
    
"
13,04/29/2017,"

 Hartford 
","
W 16 - 10 
","

      
        
          16
        
      
    
","

      
        
          13
        
      
    
","

      
        
          29
        
      
    
","

      
        
          58
        
      
    
","

      
        
          33
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          38
        
      
    
","

      
        
          15
        
      
    
","

      
        
          8
        
      
    
","

      
        
          25
        
      
    
","

      
        
          28
        
      
    
","

      
        
          2
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          8
        
      
    
"
14,05/04/2017,"

 Stony Brook 
","
W 19 - 6 
","

      
        
          19
        
      
    
","

      
        
          10
        
      
    
","

      
        
          29
        
      
    
","

      
        
          46
        
      
    
","

      
        
          27
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          39
        
      
    
","

      
        
          12
        
      
    
","

      
        
          3
        
      
    
","

      
        
          25
        
      
    
","

      
        
          29
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          8
        
      
    
"
15,05/06/2017,"

 Binghamton 
","
W 20 - 8 
","

      
        
          20
        
      
    
","

      
        
          14
        
      
    
","

      
        
          34
        
      
    
","

      
        
          51
        
      
    
","

      
        
          26
        
      
    
","

      
        
          1
        
      
    
","


          1/
        

","

      
        
          40
        
      
    
","

      
        
          14
        
      
    
","

      
        
          8
        
      
    
","

      
        
          21
        
      
    
","

      
        
          30
        
      
    
","

      
        
          5
        
      
    
","

      
        
          300
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          7
        
      
    
"
16,05/13/2017,"

 North Carolina 
","
W 15 - 12 
","

      
        
          15
        
      
    
","

      
        
          9
        
      
    
","

      
        
          24
        
      
    
","

      
        
          46
        
      
    
","

      
        
          23
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          37
        
      
    
","

      
        
          21
        
      
    
","

      
        
          6
        
      
    
","

      
        
          23
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          12
        
      
    
","

      
        
          13
        
      
    
"
17,05/21/2017,"

 Maryland @ Newark, Del.
","
L 9 - 18 
","

      
        
          9
        
      
    
","

      
        
          4
        
      
    
","

      
        
          13
        
      
    
","

      
        
          29
        
      
    
","

      
        
          20
        
      
    
","


","


","

      
        
          14
        
      
    
","

      
        
          13
        
      
    
","

      
        
          4
        
      
    
","

      
        
          14
        
      
    
","

      
        
          30
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          18
        
      
    
","

      
        
          10
        
      
    
"
