,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/04/2017,@ Cleveland St.,W 13 - 8,13,8,21,36,25,15,25,7,270,"3,600",8,15,21,21,1.000/
1,02/11/2017,Lafayette,W 17 - 6,17,12,29,43,33,15,26,12/,570/,"3,595",6,12,21,22,0.955
2,02/15/2017,@ Detroit Mercy,W 15 - 10,15,6,21,43,25,20,29,6,270,"3,600",10,10,15,16,0.938
3,02/18/2017,@ Bellarmine,W 13 - 5,13,11,24,48,19,14,22,5,210,"3,600",5,11,15,19,0.789
4,02/26/2017,@ Notre Dame,L 5 - 16,5,3,8,21,14,11,25,7,330,"3,600",16,17,17,23,0.739
5,03/02/2017,@ Mercer,W 11 - 6,11,9,20,26,15,11,20,7,270,"3,600",6,11,17,21,0.810
6,03/04/2017,@ Furman,W 7 - 5,7,3,10,40,20,8,14,2,60,"3,600",5,12,14,18,0.778
7,03/11/2017,Penn,W 13 - 12,13,5,18,30,20,12,29,5,240,"3,600",12,9,19,23,0.826
8,03/25/2017,UMBC,W 10 - 7,10,6,16,32,23,21,2,60,"3,600",7,8,1/,18,18,1.000/
9,04/01/2017,@ Maryland,L 8 - 15,8,3,11,36,21,11,27,3,120,"3,600",15,9,11,13,0.846
10,04/08/2017,Rutgers,L 7 - 14,7,5,12,31,16,4,24,7,360,"3,600",14,12,19,21,0.905
11,04/15/2017,Ohio St.,L 7 - 18,7,4,11,49,22,7,29,3,150,"3,600",18,6,12,12,1.000/
12,04/22/2017,@ Johns Hopkins,L 9 - 19,9,8,17,33,19,10,31,7,360,"3,600",19/,13,15,17,0.882
13,04/30/2017,Penn St.,L 13 - 17,13,6,19,43,21,22,35,7,300,"3,600",17,12,11,12,0.917
