,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/20/2017,@ Army West Point,L 5 - 20,5,1,6,29,16,5,29,2,60,"3,600",20,17,12,16,0.750
1,02/25/2017,NJIT,W 9 - 8,9,5,14,45,24,16,21,1,60,"3,600",8,7,17,17,1.000/
2,02/28/2017,Delaware,L 9 - 15,9,4,13,25,17,11,27,3,90,"3,600",15,17,17,19,0.895
3,03/07/2017,@ Wagner,L 8 - 11,8,7,15,31,21,11,22,4,210,"3,600",11,14,18,18,1.000/
4,03/11/2017,@ Richmond,L 8 - 13,8,5,13,23,20,6,24,6,270,"3,600",13,23/,17,22,0.773
5,03/17/2017,High Point,L 5 - 11,5,4,9,40,16,11,20,2,120,"3,600",11,9,17,21,0.810
6,03/25/2017,@ Bellarmine,L 8 - 13,8,4,12,33,18,13,25,3,150,"3,600",13,7,12,16,0.750
7,03/28/2017,Mt. St. Mary's,L 8 - 14,8,7,15,41,18,19,8,13,25,"3,600",14,11,15,18,0.833
8,04/01/2017,@ Hampton,W 14 - 1,14,11,25,53,30,14,19,3,180,"3,600",1,10,19,19,1.000/
9,04/08/2017,Jacksonville,L 10 - 16,10,8,18,49,19,9,28,2,120,"3,600",16,9,16,18,0.889
10,04/10/2017,@ Monmouth,L 8 - 15,8,4,12,41,19,17,27,3,180,"3,600",15,9,11,13,0.846
11,04/15/2017,Air Force,L 4 - 14,4,3,7,12,9,3,21,2,90,"3,600",14,17,17,22,0.773
12,04/22/2017,@ Furman,L 3 - 18,3,1,4,21,15,10,25,2,90,"3,600",18,14,10,15,0.667
13,04/29/2017,Mercer,L 8 - 11,8,4,12,53,23,9,23,2,90,"3,600",11,13,20,22,0.909
