,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/04/2017,Bryant,L 10 - 17,10,6,16,34,20,18,31,4,210,"3,600",17,16,10,12,0.833
1,02/11/2017,Wagner,W 14 - 13 (3OT),14,9,23,42,27,21/,32,7,300,"4,103/",13,16,18,22,0.818
2,02/18/2017,Robert Morris,L 8 - 18,8,5,13,29,21,19,30,1,60,"3,600",18,14,14,15,0.933
3,02/28/2017,@ Hartford,W 14 - 13 (2OT),14,5,19,41,27,11,30,1,30,"3,890",13,12,13,15,0.867
4,03/04/2017,Saint Joseph's,L 6 - 18,6,2,8,31,16,11,27,2,60,"3,600",18,9,12,14,0.857
5,03/07/2017,@ Delaware,L 9 - 12,9,7,16,35,18,14,25,2,120,"3,600",12,16,15,19,0.789
6,03/11/2017,UMass Lowell,L 6 - 13,6,5,11,30,15,11,23,2,90,"3,600",13,18,16,21,0.762
7,03/18/2017,@ Detroit Mercy,L 11 - 14,11,4,15,33,20,13,29,4,210,"3,600",14,8,16,19,0.842
8,03/25/2017,Canisius,L 10 - 12,10,7,17,37,21,10,25,2,120,"3,600",12,12,14,14,1.000/
9,04/01/2017,Quinnipiac,L 6 - 12,6,5,11,22,13,5,22,3,120,"3,600",12,14,13,17,0.765
10,04/08/2017,@ Siena,L 6 - 16,6,2,8,24,12,13,6,11,25,"3,600",16,8,13,14,0.929
11,04/15/2017,Marist,L 6 - 16,6,5,11,34,19,15,26,2,60,"3,600",16,8,12,13,0.923
12,04/22/2017,NJIT,W 9 - 4,9,4,13,44,23,11,16,2,120,"3,600",4,8,17,19,0.895
13,04/28/2017,@ Monmouth,L 3 - 7,3,2,5,27,14,20,6,6,14,"3,600",7,14,20,26/,0.769
