,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/11/2017,"

@ Manhattan 
","
L 13 - 14 (3OT)
","

      
        
          13
        
      
    
","

      
        
          7
        
      
    
","

      
        
          20
        
      
    
","


          57/
        

","

      
        
          29
        
      
    
","


","


","

      
        
          43
        
      
    
","

      
        
          13
        
      
    
","

      
        
          10
        
      
    
","

      
        
          11
        
      
    
","

      
        
          32
        
      
    
","

      
        
          5
        
      
    
","

      
        
          180
        
      
    
","

      
        
          4,103
        
      
    
","

      
        
          14
        
      
    
","

      
        
          13
        
      
    
"
1,02/17/2017,"

 Lafayette 
","
W 9 - 8 
","

      
        
          9
        
      
    
","

      
        
          6
        
      
    
","

      
        
          15
        
      
    
","

      
        
          36
        
      
    
","

      
        
          17
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          21
        
      
    
","

      
        
          17
        
      
    
","

      
        
          9
        
      
    
","

      
        
          7
        
      
    
","

      
        
          21
        
      
    
","

      
        
          1
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          17
        
      
    
"
2,02/21/2017,"

@ Monmouth 
","
L 8 - 10 
","

      
        
          8
        
      
    
","

      
        
          5
        
      
    
","

      
        
          13
        
      
    
","

      
        
          28
        
      
    
","

      
        
          14
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          17
        
      
    
","

      
        
          13
        
      
    
","

      
        
          3
        
      
    
","

      
        
          10
        
      
    
","

      
        
          22
        
      
    
","

      
        
          4
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          10
        
      
    
"
3,02/28/2017,"

@ Rutgers 
","
L 5 - 12 
","

      
        
          5
        
      
    
","

      
        
          3
        
      
    
","

      
        
          8
        
      
    
","

      
        
          19
        
      
    
","

      
        
          12
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          23
        
      
    
","

      
        
          23
        
      
    
","

      
        
          10
        
      
    
","

      
        
          7
        
      
    
","

      
        
          21
        
      
    
","

      
        
          1
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          12
        
      
    
","

      
        
          14
        
      
    
"
4,03/04/2017,"

 Dartmouth 
","
W 7 - 6 (2OT)
","

      
        
          7
        
      
    
","

      
        
          5
        
      
    
","

      
        
          12
        
      
    
","

      
        
          31
        
      
    
","

      
        
          20
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          27
        
      
    
","

      
        
          18
        
      
    
","

      
        
          8
        
      
    
","

      
        
          8
        
      
    
","

      
        
          16
        
      
    
","

      
        
          1
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,892
        
      
    
","

      
        
          6
        
      
    
","

      
        
          9
        
      
    
"
5,03/07/2017,"

 VMI 
","
W 11 - 8 
","

      
        
          11
        
      
    
","

      
        
          3
        
      
    
","

      
        
          14
        
      
    
","

      
        
          42
        
      
    
","

      
        
          25
        
      
    
","


","


","

      
        
          34
        
      
    
","

      
        
          11
        
      
    
","

      
        
          6
        
      
    
","

      
        
          11
        
      
    
","

      
        
          22
        
      
    
","

      
        
          3
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          13
        
      
    
"
6,03/10/2017,"

 Hampton 
","
W 10 - 3 
","

      
        
          10
        
      
    
","

      
        
          7
        
      
    
","

      
        
          17
        
      
    
","

      
        
          37
        
      
    
","

      
        
          18
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          28
        
      
    
","

      
        
          24
        
      
    
","

      
        
          4
        
      
    
","

      
        
          10
        
      
    
","

      
        
          16
        
      
    
","

      
        
          6
        
      
    
","

      
        
          330
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          3
        
      
    
","

      
        
          16
        
      
    
"
7,03/12/2017,"

 Mercer 
","
L 5 - 6 
","

      
        
          5
        
      
    
","

      
        
          1
        
      
    
","

      
        
          6
        
      
    
","

      
        
          31
        
      
    
","

      
        
          19
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          23
        
      
    
","

      
        
          15
        
      
    
","

      
        
          5
        
      
    
","

      
        
          4
        
      
    
","

      
        
          14
        
      
    
","

      
        
          4
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          15
        
      
    
"
8,03/18/2017,"

@ Hobart and William Smith 
","
L 5 - 17 
","

      
        
          5
        
      
    
","

      
        
          2
        
      
    
","

      
        
          7
        
      
    
","

      
        
          24
        
      
    
","

      
        
          16
        
      
    
","


","


","

      
        
          20
        
      
    
","

      
        
          22
        
      
    
","

      
        
          4
        
      
    
","

      
        
          7
        
      
    
","

      
        
          24
        
      
    
","

      
        
          3
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          17
        
      
    
","

      
        
          16
        
      
    
"
9,03/25/2017,"

@ NJIT 
","
W 11 - 4 
","

      
        
          11
        
      
    
","

      
        
          6
        
      
    
","

      
        
          17
        
      
    
","

      
        
          41
        
      
    
","

      
        
          21
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          33
        
      
    
","

      
        
          16
        
      
    
","

      
        
          12
        
      
    
","

      
        
          11
        
      
    
","

      
        
          19
        
      
    
","

      
        
          3
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          4
        
      
    
","

      
        
          6
        
      
    
"
10,04/01/2017,"

 Bryant 
","
L 1 - 8 
","

      
        
          1
        
      
    
","


","

      
        
          1
        
      
    
","

      
        
          15
        
      
    
","

      
        
          7
        
      
    
","


","


","

      
        
          16
        
      
    
","

      
        
          17
        
      
    
","

      
        
          6
        
      
    
","

      
        
          1
        
      
    
","

      
        
          13
        
      
    
","

      
        
          1
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          15
        
      
    
"
11,04/08/2017,"

@ Robert Morris 
","
L 6 - 17 
","

      
        
          6
        
      
    
","

      
        
          3
        
      
    
","

      
        
          9
        
      
    
","

      
        
          32
        
      
    
","

      
        
          11
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          28
        
      
    
","

      
        
          25
        
      
    
","

      
        
          2
        
      
    
","

      
        
          16
        
      
    
","

      
        
          27
        
      
    
","

      
        
          5
        
      
    
","

      
        
          270
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          17
        
      
    
","

      
        
          19
        
      
    
"
