,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/04/2017,"

@ Penn St. 
","
L 11 - 15 
","

      
        
          11
        
      
    
","

      
        
          8
        
      
    
","

      
        
          19
        
      
    
","

      
        
          29
        
      
    
","

      
        
          22
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          18
        
      
    
","

      
        
          15
        
      
    
","

      
        
          6
        
      
    
","

      
        
          9
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          15
        
      
    
","

      
        
          15
        
      
    
"
1,02/11/2017,"

 Bellarmine 
","
W 10 - 8 
","

      
        
          10
        
      
    
","

      
        
          7
        
      
    
","

      
        
          17
        
      
    
","

      
        
          37
        
      
    
","

      
        
          25
        
      
    
","


","


","

      
        
          33
        
      
    
","

      
        
          12
        
      
    
","

      
        
          8
        
      
    
","

      
        
          12
        
      
    
","

      
        
          22
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          13
        
      
    
"
2,02/18/2017,"

@ Manhattan 
","
W 18 - 8 
","


          18/
        

","

      
        
          10
        
      
    
","

      
        
          28
        
      
    
","

      
        
          43
        
      
    
","

      
        
          32
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          31
        
      
    
","

      
        
          11
        
      
    
","

      
        
          11
        
      
    
","

      
        
          11
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          13
        
      
    
"
3,02/25/2017,"

 Detroit Mercy 
","
W 15 - 6 
","

      
        
          15
        
      
    
","

      
        
          10
        
      
    
","

      
        
          25
        
      
    
","

      
        
          48
        
      
    
","

      
        
          25
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          33
        
      
    
","

      
        
          17
        
      
    
","

      
        
          12
        
      
    
","

      
        
          11
        
      
    
","

      
        
          25
        
      
    
","

      
        
          4
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          7
        
      
    
"
4,03/05/2017,"

@ High Point 
","
W 9 - 7 
","

      
        
          9
        
      
    
","

      
        
          4
        
      
    
","

      
        
          13
        
      
    
","

      
        
          37
        
      
    
","

      
        
          20
        
      
    
","

      
        
          3
        
      
    
","


","

      
        
          31
        
      
    
","

      
        
          18
        
      
    
","

      
        
          7
        
      
    
","

      
        
          11
        
      
    
","

      
        
          19
        
      
    
","

      
        
          3
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          13
        
      
    
"
5,03/07/2017,"

@ Georgetown 
","
L 7 - 12 
","

      
        
          7
        
      
    
","

      
        
          4
        
      
    
","

      
        
          11
        
      
    
","

      
        
          30
        
      
    
","

      
        
          19
        
      
    
","


","


","

      
        
          28
        
      
    
","

      
        
          13
        
      
    
","

      
        
          7
        
      
    
","

      
        
          7
        
      
    
","

      
        
          23
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          12
        
      
    
","

      
        
          13
        
      
    
"
6,03/11/2017,"

 Marquette 
","
L 7 - 14 
","

      
        
          7
        
      
    
","

      
        
          4
        
      
    
","

      
        
          11
        
      
    
","

      
        
          42
        
      
    
","

      
        
          18
        
      
    
","


","


          1/
        

","

      
        
          24
        
      
    
","

      
        
          12
        
      
    
","

      
        
          4
        
      
    
","

      
        
          11
        
      
    
","

      
        
          25
        
      
    
","

      
        
          5
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          14
        
      
    
","

      
        
          14
        
      
    
"
7,03/18/2017,"

@ Sacred Heart 
","
W 12 - 9 
","

      
        
          12
        
      
    
","

      
        
          9
        
      
    
","

      
        
          21
        
      
    
","

      
        
          26
        
      
    
","

      
        
          18
        
      
    
","


","


","

      
        
          26
        
      
    
","

      
        
          19
        
      
    
","

      
        
          8
        
      
    
","

      
        
          8
        
      
    
","

      
        
          24
        
      
    
","

      
        
          2
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          17
        
      
    
"
8,03/25/2017,"

 Mt. St. Mary's 
","
W 11 - 10 (1OT)
","

      
        
          11
        
      
    
","

      
        
          3
        
      
    
","

      
        
          14
        
      
    
","

      
        
          50
        
      
    
","

      
        
          24
        
      
    
","


","


","

      
        
          36
        
      
    
","

      
        
          19
        
      
    
","

      
        
          15
        
      
    
","

      
        
          17
        
      
    
","

      
        
          25
        
      
    
","

      
        
          4
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,647
        
      
    
","

      
        
          10
        
      
    
","

      
        
          10
        
      
    
"
9,04/01/2017,"

@ Saint Joseph's 
","
W 13 - 7 
","

      
        
          13
        
      
    
","

      
        
          7
        
      
    
","

      
        
          20
        
      
    
","

      
        
          34
        
      
    
","

      
        
          24
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          34
        
      
    
","

      
        
          15
        
      
    
","

      
        
          12
        
      
    
","

      
        
          11
        
      
    
","

      
        
          24
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","


          20/
        

"
