,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/11/2017,"

 Rutgers 
","
L 8 - 16 
","

      
        
          8
        
      
    
","

      
        
          4
        
      
    
","

      
        
          12
        
      
    
","

      
        
          32
        
      
    
","

      
        
          18
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          28
        
      
    
","

      
        
          16
        
      
    
","

      
        
          2
        
      
    
","

      
        
          17
        
      
    
","

      
        
          26
        
      
    
","

      
        
          1
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          16
        
      
    
","

      
        
          15
        
      
    
"
1,02/19/2017,"

 Stony Brook 
","
L 5 - 14 
","

      
        
          5
        
      
    
","

      
        
          3
        
      
    
","

      
        
          8
        
      
    
","

      
        
          35
        
      
    
","

      
        
          14
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          22
        
      
    
","

      
        
          11
        
      
    
","

      
        
          5
        
      
    
","

      
        
          10
        
      
    
","

      
        
          22
        
      
    
","

      
        
          5
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,593
        
      
    
","

      
        
          14
        
      
    
","

      
        
          8
        
      
    
"
2,02/25/2017,"

@ High Point 
","
L 6 - 15 
","

      
        
          6
        
      
    
","

      
        
          4
        
      
    
","

      
        
          10
        
      
    
","

      
        
          30
        
      
    
","

      
        
          16
        
      
    
","


","


","

      
        
          33
        
      
    
","


          24/
        

","

      
        
          6
        
      
    
","

      
        
          15
        
      
    
","

      
        
          24
        
      
    
","

      
        
          4
        
      
    
","

      
        
          270
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          15
        
      
    
","

      
        
          14
        
      
    
"
3,03/01/2017,"

 Saint Joseph's 
","
L 5 - 8 
","

      
        
          5
        
      
    
","

      
        
          2
        
      
    
","

      
        
          7
        
      
    
","

      
        
          33
        
      
    
","

      
        
          17
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          20
        
      
    
","

      
        
          10
        
      
    
","

      
        
          4
        
      
    
","

      
        
          6
        
      
    
","

      
        
          17
        
      
    
","

      
        
          5
        
      
    
","

      
        
          300
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          13
        
      
    
"
4,03/05/2017,"

@ Siena 
","
W 13 - 12 
","

      
        
          13
        
      
    
","

      
        
          8
        
      
    
","

      
        
          21
        
      
    
","

      
        
          30
        
      
    
","

      
        
          17
        
      
    
","

      
        
          3
        
      
    
","


","

      
        
          26
        
      
    
","

      
        
          16
        
      
    
","

      
        
          5
        
      
    
","

      
        
          15
        
      
    
","

      
        
          28
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          12
        
      
    
","

      
        
          15
        
      
    
"
5,03/11/2017,"

 Syracuse 
","
L 8 - 9 
","

      
        
          8
        
      
    
","

      
        
          5
        
      
    
","

      
        
          13
        
      
    
","

      
        
          37
        
      
    
","

      
        
          17
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          31
        
      
    
","

      
        
          15
        
      
    
","

      
        
          7
        
      
    
","

      
        
          7
        
      
    
","

      
        
          20
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          11
        
      
    
"
6,03/18/2017,"

 Drexel 
","
L 7 - 9 
","

      
        
          7
        
      
    
","

      
        
          5
        
      
    
","

      
        
          12
        
      
    
","

      
        
          42
        
      
    
","

      
        
          23
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          33
        
      
    
","

      
        
          13
        
      
    
","

      
        
          8
        
      
    
","

      
        
          13
        
      
    
","

      
        
          19
        
      
    
","

      
        
          4
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          3
        
      
    
"
7,03/25/2017,"

@ Hofstra 
","
L 6 - 9 
","

      
        
          6
        
      
    
","

      
        
          6
        
      
    
","

      
        
          12
        
      
    
","

      
        
          24
        
      
    
","

      
        
          11
        
      
    
","


","


","

      
        
          19
        
      
    
","

      
        
          7
        
      
    
","

      
        
          3
        
      
    
","

      
        
          5
        
      
    
","

      
        
          18
        
      
    
","

      
        
          4
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          7
        
      
    
"
8,04/01/2017,"

 Providence 
","
L 6 - 15 
","

      
        
          6
        
      
    
","

      
        
          5
        
      
    
","

      
        
          11
        
      
    
","

      
        
          29
        
      
    
","

      
        
          15
        
      
    
","


","


","

      
        
          21
        
      
    
","

      
        
          13
        
      
    
","

      
        
          3
        
      
    
","

      
        
          13
        
      
    
","

      
        
          25
        
      
    
","

      
        
          3
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          15
        
      
    
","

      
        
          8
        
      
    
"
9,04/04/2017,"

 Yale 
","
L 7 - 23 
","

      
        
          7
        
      
    
","

      
        
          6
        
      
    
","

      
        
          13
        
      
    
","

      
        
          23
        
      
    
","

      
        
          14
        
      
    
","


","


","

      
        
          19
        
      
    
","

      
        
          16
        
      
    
","

      
        
          5
        
      
    
","

      
        
          8
        
      
    
","

      
        
          33
        
      
    
","

      
        
          4
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","


          23/
        

","

      
        
          10
        
      
    
"
