,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/02/2017,"

 Vermont 
","
L 12 - 13 (1OT)
","

      
        
          12
        
      
    
","

      
        
          7
        
      
    
","

      
        
          19
        
      
    
","

      
        
          38
        
      
    
","

      
        
          19
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          25
        
      
    
","

      
        
          16
        
      
    
","

      
        
          10
        
      
    
","

      
        
          16
        
      
    
","

      
        
          28
        
      
    
","

      
        
          4
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,712
        
      
    
","

      
        
          13
        
      
    
","

      
        
          3
        
      
    
"
1,02/05/2017,"

@ Ohio St. 
","
L 6 - 12 
","

      
        
          6
        
      
    
","

      
        
          2
        
      
    
","

      
        
          8
        
      
    
","

      
        
          32
        
      
    
","

      
        
          17
        
      
    
","


","


","

      
        
          23
        
      
    
","

      
        
          8
        
      
    
","

      
        
          5
        
      
    
","

      
        
          9
        
      
    
","

      
        
          22
        
      
    
","

      
        
          1
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          12
        
      
    
","

      
        
          9
        
      
    
"
2,02/11/2017,"

 North Carolina 
","
L 3 - 7 
","

      
        
          3
        
      
    
","

      
        
          2
        
      
    
","

      
        
          5
        
      
    
","

      
        
          26
        
      
    
","

      
        
          15
        
      
    
","


","


","

      
        
          24
        
      
    
","

      
        
          14
        
      
    
","

      
        
          10
        
      
    
","

      
        
          3
        
      
    
","

      
        
          14
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          16
        
      
    
"
3,02/18/2017,"

 Sacred Heart @ Sparks, Md.
","
L 8 - 9 
","

      
        
          8
        
      
    
","

      
        
          3
        
      
    
","

      
        
          11
        
      
    
","

      
        
          39
        
      
    
","

      
        
          19
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          24
        
      
    
","

      
        
          16
        
      
    
","

      
        
          2
        
      
    
","

      
        
          16
        
      
    
","

      
        
          21
        
      
    
","

      
        
          1
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          8
        
      
    
"
4,02/26/2017,"

@ Mt. St. Mary's 
","
W 14 - 7 
","

      
        
          14
        
      
    
","

      
        
          9
        
      
    
","

      
        
          23
        
      
    
","

      
        
          36
        
      
    
","

      
        
          25
        
      
    
","


","


","

      
        
          34
        
      
    
","

      
        
          17
        
      
    
","

      
        
          5
        
      
    
","

      
        
          17
        
      
    
","

      
        
          25
        
      
    
","

      
        
          1
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          8
        
      
    
"
5,03/04/2017,"

 Michigan 
","
L 5 - 7 
","

      
        
          5
        
      
    
","

      
        
          4
        
      
    
","

      
        
          9
        
      
    
","

      
        
          30
        
      
    
","

      
        
          17
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          18
        
      
    
","

      
        
          9
        
      
    
","

      
        
          7
        
      
    
","

      
        
          6
        
      
    
","

      
        
          14
        
      
    
","

      
        
          1
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          13
        
      
    
"
6,03/07/2017,"

@ Penn St. 
","
L 10 - 12 
","

      
        
          10
        
      
    
","

      
        
          5
        
      
    
","

      
        
          15
        
      
    
","

      
        
          28
        
      
    
","

      
        
          18
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          25
        
      
    
","

      
        
          9
        
      
    
","

      
        
          4
        
      
    
","

      
        
          8
        
      
    
","

      
        
          25
        
      
    
","

      
        
          1
        
      
    
","

      
        
          30
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          12
        
      
    
","

      
        
          7
        
      
    
"
7,03/18/2017,"

 Bellarmine 
","
W 19 - 6 
","

      
        
          19
        
      
    
","

      
        
          13
        
      
    
","

      
        
          32
        
      
    
","

      
        
          45
        
      
    
","

      
        
          27
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          35
        
      
    
","

      
        
          11
        
      
    
","

      
        
          10
        
      
    
","

      
        
          17
        
      
    
","

      
        
          28
        
      
    
","

      
        
          4
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          8
        
      
    
"
8,03/25/2017,"

 Mercer 
","
W 11 - 10 
","

      
        
          11
        
      
    
","

      
        
          8
        
      
    
","

      
        
          19
        
      
    
","

      
        
          37
        
      
    
","

      
        
          23
        
      
    
","


","


","

      
        
          21
        
      
    
","

      
        
          11
        
      
    
","

      
        
          7
        
      
    
","

      
        
          11
        
      
    
","

      
        
          22
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          16
        
      
    
"
9,04/01/2017,"

@ Jacksonville 
","
W 15 - 9 
","

      
        
          15
        
      
    
","

      
        
          12
        
      
    
","

      
        
          27
        
      
    
","

      
        
          38
        
      
    
","

      
        
          27
        
      
    
","


","


","

      
        
          30
        
      
    
","

      
        
          7
        
      
    
","

      
        
          6
        
      
    
","

      
        
          14
        
      
    
","

      
        
          28
        
      
    
","

      
        
          4
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          11
        
      
    
"
10,04/08/2017,"

 Air Force 
","
W 8 - 7 
","

      
        
          8
        
      
    
","

      
        
          5
        
      
    
","

      
        
          13
        
      
    
","

      
        
          22
        
      
    
","

      
        
          13
        
      
    
","


","


","

      
        
          17
        
      
    
","

      
        
          10
        
      
    
","

      
        
          8
        
      
    
","

      
        
          5
        
      
    
","

      
        
          19
        
      
    
","

      
        
          4
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          9
        
      
    
"
11,04/15/2017,"

@ High Point 
","
W 13 - 8 
","

      
        
          13
        
      
    
","

      
        
          10
        
      
    
","

      
        
          23
        
      
    
","

      
        
          33
        
      
    
","

      
        
          23
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          28
        
      
    
","

      
        
          17
        
      
    
","

      
        
          9
        
      
    
","

      
        
          13
        
      
    
","

      
        
          23
        
      
    
","

      
        
          6
        
      
    
","

      
        
          270
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          7
        
      
    
"
12,04/22/2017,"

 VMI 
","
W 18 - 3 
","

      
        
          18
        
      
    
","

      
        
          9
        
      
    
","

      
        
          27
        
      
    
","

      
        
          54
        
      
    
","

      
        
          32
        
      
    
","


","


","

      
        
          35
        
      
    
","

      
        
          8
        
      
    
","

      
        
          8
        
      
    
","

      
        
          15
        
      
    
","

      
        
          25
        
      
    
","

      
        
          2
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          3
        
      
    
","

      
        
          12
        
      
    
"
13,04/29/2017,"

@ Richmond 
","
L 4 - 13 
","

      
        
          4
        
      
    
","

      
        
          2
        
      
    
","

      
        
          6
        
      
    
","

      
        
          21
        
      
    
","

      
        
          18
        
      
    
","


","


","

      
        
          25
        
      
    
","

      
        
          17
        
      
    
","

      
        
          10
        
      
    
","

      
        
          8
        
      
    
","

      
        
          20
        
      
    
","

      
        
          3
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          13
        
      
    
","

      
        
          11
        
      
    
"
