,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/04/2017,"

@ Manhattan 
","
W 17 - 10 
","

      
        
          17
        
      
    
","

      
        
          11
        
      
    
","

      
        
          28
        
      
    
","

      
        
          47
        
      
    
","

      
        
          33
        
      
    
","

      
        
          3
        
      
    
","


","

      
        
          25
        
      
    
","

      
        
          12
        
      
    
","

      
        
          8
        
      
    
","

      
        
          13
        
      
    
","

      
        
          31
        
      
    
","

      
        
          4
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          10
        
      
    
"
1,02/11/2017,"

@ Bucknell 
","
L 8 - 9 
","

      
        
          8
        
      
    
","

      
        
          6
        
      
    
","

      
        
          14
        
      
    
","

      
        
          25
        
      
    
","

      
        
          19
        
      
    
","


","


","

      
        
          26
        
      
    
","

      
        
          18
        
      
    
","

      
        
          9
        
      
    
","

      
        
          6
        
      
    
","

      
        
          19
        
      
    
","

      
        
          4
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          11
        
      
    
"
2,02/18/2017,"

 Providence 
","
L 6 - 7 
","

      
        
          6
        
      
    
","

      
        
          4
        
      
    
","

      
        
          10
        
      
    
","

      
        
          34
        
      
    
","

      
        
          16
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          29
        
      
    
","

      
        
          19
        
      
    
","

      
        
          11
        
      
    
","

      
        
          11
        
      
    
","

      
        
          17
        
      
    
","


","


","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          11
        
      
    
"
3,02/25/2017,"

 Hartford 
","
W 17 - 11 
","

      
        
          17
        
      
    
","

      
        
          12
        
      
    
","

      
        
          29
        
      
    
","

      
        
          31
        
      
    
","

      
        
          23
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          25
        
      
    
","

      
        
          8
        
      
    
","

      
        
          7
        
      
    
","

      
        
          8
        
      
    
","

      
        
          31
        
      
    
","

      
        
          4
        
      
    
","

      
        
          150
        
      
    
","


          4,500/
        

","

      
        
          11
        
      
    
","

      
        
          12
        
      
    
"
4,02/28/2017,"

@ Boston U. 
","
L 9 - 12 
","

      
        
          9
        
      
    
","

      
        
          5
        
      
    
","

      
        
          14
        
      
    
","

      
        
          36
        
      
    
","

      
        
          21
        
      
    
","

      
        
          4
        
      
    
","


","

      
        
          22
        
      
    
","

      
        
          12
        
      
    
","

      
        
          2
        
      
    
","

      
        
          14
        
      
    
","

      
        
          25
        
      
    
","

      
        
          1
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          12
        
      
    
","

      
        
          8
        
      
    
"
5,03/05/2017,"

@ Yale 
","
W 9 - 6 
","

      
        
          9
        
      
    
","

      
        
          6
        
      
    
","

      
        
          15
        
      
    
","

      
        
          37
        
      
    
","

      
        
          16
        
      
    
","


","


","

      
        
          27
        
      
    
","

      
        
          14
        
      
    
","

      
        
          8
        
      
    
","

      
        
          12
        
      
    
","

      
        
          19
        
      
    
","


","


","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          12
        
      
    
"
6,03/10/2017,"

@ Drexel 
","
L 5 - 7 
","

      
        
          5
        
      
    
","

      
        
          2
        
      
    
","

      
        
          7
        
      
    
","

      
        
          38
        
      
    
","

      
        
          14
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          27
        
      
    
","

      
        
          21
        
      
    
","

      
        
          10
        
      
    
","

      
        
          12
        
      
    
","

      
        
          16
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          9
        
      
    
"
7,03/13/2017,"

 Siena 
","
W 18 - 13 
","


          18/
        

","

      
        
          13
        
      
    
","

      
        
          31
        
      
    
","

      
        
          34
        
      
    
","

      
        
          23
        
      
    
","


          5/
        

","


","

      
        
          40
        
      
    
","

      
        
          21
        
      
    
","

      
        
          3
        
      
    
","


          25/
        

","

      
        
          34
        
      
    
","

      
        
          5
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          13
        
      
    
","

      
        
          9
        
      
    
"
8,03/18/2017,"

@ Mt. St. Mary's 
","
L 5 - 6 
","

      
        
          5
        
      
    
","

      
        
          2
        
      
    
","

      
        
          7
        
      
    
","

      
        
          38
        
      
    
","

      
        
          20
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          27
        
      
    
","

      
        
          14
        
      
    
","

      
        
          5
        
      
    
","

      
        
          10
        
      
    
","

      
        
          13
        
      
    
","

      
        
          2
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          11
        
      
    
"
9,03/25/2017,"

 Saint Joseph's 
","
W 8 - 7 
","

      
        
          8
        
      
    
","

      
        
          5
        
      
    
","

      
        
          13
        
      
    
","

      
        
          26
        
      
    
","

      
        
          17
        
      
    
","


","


","

      
        
          24
        
      
    
","

      
        
          19
        
      
    
","

      
        
          6
        
      
    
","

      
        
          10
        
      
    
","

      
        
          19
        
      
    
","

      
        
          2
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          8
        
      
    
"
