,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/10/2013,"

 Saint Joseph's 
","
W 14 - 1 
","

      
        
          14
        
      
    
","

      
        
          8
        
      
    
","

      
        
          22
        
      
    
","

      
        
          52
        
      
    
","

      
        
          28
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          37
        
      
    
","

      
        
          11
        
      
    
","

      
        
          10
        
      
    
","

      
        
          14
        
      
    
","

      
        
          18
        
      
    
","

      
        
          1
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          1
        
      
    
","

      
        
          9
        
      
    
"
1,02/16/2013,"

@ Villanova 
","
W 11 - 9 
","

      
        
          11
        
      
    
","

      
        
          7
        
      
    
","

      
        
          18
        
      
    
","

      
        
          41
        
      
    
","

      
        
          22
        
      
    
","

      
        
          3
        
      
    
","


          1/
        

","

      
        
          24
        
      
    
","

      
        
          13
        
      
    
","

      
        
          4
        
      
    
","

      
        
          10
        
      
    
","

      
        
          22
        
      
    
","

      
        
          6
        
      
    
","

      
        
          300
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          16
        
      
    
"
2,02/23/2013,"

@ Denver 
","
L 10 - 18 
","

      
        
          10
        
      
    
","

      
        
          6
        
      
    
","

      
        
          16
        
      
    
","

      
        
          28
        
      
    
","

      
        
          18
        
      
    
","


","


","

      
        
          27
        
      
    
","

      
        
          13
        
      
    
","

      
        
          9
        
      
    
","

      
        
          14
        
      
    
","

      
        
          31
        
      
    
","

      
        
          7
        
      
    
","

      
        
          330
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          18
        
      
    
","

      
        
          6
        
      
    
"
3,02/24/2013,"

@ Air Force 
","
L 10 - 15 
","

      
        
          10
        
      
    
","

      
        
          6
        
      
    
","

      
        
          16
        
      
    
","

      
        
          36
        
      
    
","

      
        
          24
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          28
        
      
    
","

      
        
          16
        
      
    
","

      
        
          8
        
      
    
","

      
        
          12
        
      
    
","

      
        
          28
        
      
    
","

      
        
          4
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          15
        
      
    
","

      
        
          10
        
      
    
"
4,03/02/2013,"

 VMI 
","
W 18 - 2 
","

      
        
          18
        
      
    
","


          14/
        

","


          32/
        

","

      
        
          58
        
      
    
","

      
        
          31
        
      
    
","


","


","

      
        
          40
        
      
    
","

      
        
          14
        
      
    
","

      
        
          11
        
      
    
","

      
        
          16
        
      
    
","

      
        
          24
        
      
    
","

      
        
          1
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          2
        
      
    
","

      
        
          11
        
      
    
"
5,03/05/2013,"

 Penn 
","
L 4 - 6 
","

      
        
          4
        
      
    
","

      
        
          3
        
      
    
","

      
        
          7
        
      
    
","

      
        
          32
        
      
    
","

      
        
          21
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          28
        
      
    
","

      
        
          16
        
      
    
","

      
        
          13
        
      
    
","

      
        
          8
        
      
    
","

      
        
          14
        
      
    
","

      
        
          3
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          10
        
      
    
"
6,03/09/2013,"

 Penn St. @ Chester, Pa.
","
W 12 - 10 
","

      
        
          12
        
      
    
","

      
        
          9
        
      
    
","

      
        
          21
        
      
    
","

      
        
          34
        
      
    
","

      
        
          19
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          20
        
      
    
","

      
        
          15
        
      
    
","

      
        
          6
        
      
    
","

      
        
          7
        
      
    
","

      
        
          24
        
      
    
","

      
        
          5
        
      
    
","

      
        
          270
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          11
        
      
    
"
7,03/16/2013,"

@ Army West Point 
","
W 10 - 6 
","

      
        
          10
        
      
    
","

      
        
          3
        
      
    
","

      
        
          13
        
      
    
","

      
        
          34
        
      
    
","

      
        
          17
        
      
    
","


","


          1/
        

","

      
        
          37
        
      
    
","

      
        
          21
        
      
    
","

      
        
          5
        
      
    
","

      
        
          14
        
      
    
","

      
        
          20
        
      
    
","

      
        
          7
        
      
    
","

      
        
          360
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          15
        
      
    
"
8,03/20/2013,"

 Massachusetts 
","
L 4 - 6 
","

      
        
          4
        
      
    
","

      
        
          2
        
      
    
","

      
        
          6
        
      
    
","

      
        
          24
        
      
    
","

      
        
          13
        
      
    
","


","


","

      
        
          28
        
      
    
","

      
        
          19
        
      
    
","

      
        
          8
        
      
    
","

      
        
          6
        
      
    
","

      
        
          14
        
      
    
","

      
        
          1
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          13
        
      
    
"
9,03/23/2013,"

@ Holy Cross 
","
W 8 - 5 
","

      
        
          8
        
      
    
","

      
        
          3
        
      
    
","

      
        
          11
        
      
    
","

      
        
          31
        
      
    
","

      
        
          15
        
      
    
","


","


","

      
        
          26
        
      
    
","

      
        
          12
        
      
    
","

      
        
          5
        
      
    
","

      
        
          9
        
      
    
","

      
        
          17
        
      
    
","

      
        
          4
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          5
        
      
    
","

      
        
          6
        
      
    
"
