,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/09/2013,"

 VMI 
","
W 20 - 7 
","


          20/
        

","

      
        
          10
        
      
    
","

      
        
          30
        
      
    
","

      
        
          58
        
      
    
","


          37/
        

","

      
        
          1
        
      
    
","


          1/
        

","

      
        
          46
        
      
    
","

      
        
          16
        
      
    
","

      
        
          13
        
      
    
","

      
        
          17
        
      
    
","

      
        
          30
        
      
    
","

      
        
          6
        
      
    
","

      
        
          300
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          10
        
      
    
"
1,02/15/2013,"

 Detroit Mercy 
","
W 11 - 7 
","

      
        
          11
        
      
    
","

      
        
          7
        
      
    
","

      
        
          18
        
      
    
","

      
        
          35
        
      
    
","

      
        
          22
        
      
    
","

      
        
          1
        
      
    
","


          1/
        

","

      
        
          37
        
      
    
","

      
        
          26
        
      
    
","

      
        
          13
        
      
    
","

      
        
          12
        
      
    
","

      
        
          22
        
      
    
","

      
        
          7
        
      
    
","

      
        
          360
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          7
        
      
    
"
2,02/19/2013,"

@ Fairfield 
","
L 9 - 10 
","

      
        
          9
        
      
    
","

      
        
          2
        
      
    
","

      
        
          11
        
      
    
","

      
        
          39
        
      
    
","

      
        
          23
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          39
        
      
    
","

      
        
          18
        
      
    
","

      
        
          10
        
      
    
","

      
        
          11
        
      
    
","

      
        
          21
        
      
    
","

      
        
          7
        
      
    
","

      
        
          330
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          15
        
      
    
"
3,02/24/2013,"

@ Georgetown 
","
L 8 - 9 (1OT)
","

      
        
          8
        
      
    
","

      
        
          7
        
      
    
","

      
        
          15
        
      
    
","

      
        
          30
        
      
    
","

      
        
          17
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          32
        
      
    
","

      
        
          17
        
      
    
","

      
        
          12
        
      
    
","

      
        
          6
        
      
    
","

      
        
          19
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,716
        
      
    
","

      
        
          9
        
      
    
","

      
        
          15
        
      
    
"
4,03/02/2013,"

@ Bucknell 
","
L 2 - 11 
","

      
        
          2
        
      
    
","

      
        
          1
        
      
    
","

      
        
          3
        
      
    
","

      
        
          14
        
      
    
","

      
        
          7
        
      
    
","


","


","

      
        
          24
        
      
    
","

      
        
          22
        
      
    
","

      
        
          11
        
      
    
","

      
        
          8
        
      
    
","

      
        
          17
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          11
        
      
    
","


          19/
        

"
5,03/09/2013,"

 Lafayette 
","
W 12 - 11 
","

      
        
          12
        
      
    
","

      
        
          6
        
      
    
","

      
        
          18
        
      
    
","

      
        
          47
        
      
    
","

      
        
          25
        
      
    
","


","


","

      
        
          39
        
      
    
","

      
        
          13
        
      
    
","

      
        
          11
        
      
    
","

      
        
          14
        
      
    
","

      
        
          26
        
      
    
","

      
        
          6
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          11
        
      
    
","

      
        
          13
        
      
    
"
6,03/12/2013,"

 Towson 
","
L 7 - 8 
","

      
        
          7
        
      
    
","

      
        
          3
        
      
    
","

      
        
          10
        
      
    
","

      
        
          35
        
      
    
","

      
        
          21
        
      
    
","


","


","

      
        
          30
        
      
    
","

      
        
          16
        
      
    
","

      
        
          10
        
      
    
","

      
        
          12
        
      
    
","

      
        
          19
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          7
        
      
    
"
7,03/17/2013,"

 Holy Cross @ Flushing, N.Y.
","
L 5 - 7 
","

      
        
          5
        
      
    
","

      
        
          2
        
      
    
","

      
        
          7
        
      
    
","

      
        
          23
        
      
    
","

      
        
          17
        
      
    
","


","


","

      
        
          28
        
      
    
","

      
        
          16
        
      
    
","

      
        
          11
        
      
    
","

      
        
          10
        
      
    
","

      
        
          16
        
      
    
","

      
        
          4
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          10
        
      
    
"
8,03/23/2013,"

 Colgate 
","
L 3 - 11 
","

      
        
          3
        
      
    
","

      
        
          1
        
      
    
","

      
        
          4
        
      
    
","

      
        
          30
        
      
    
","

      
        
          13
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          27
        
      
    
","

      
        
          21
        
      
    
","

      
        
          12
        
      
    
","

      
        
          10
        
      
    
","

      
        
          18
        
      
    
","

      
        
          3
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          11
        
      
    
","

      
        
          8
        
      
    
"
9,03/30/2013,"

@ Lehigh 
","
L 7 - 12 
","

      
        
          7
        
      
    
","

      
        
          4
        
      
    
","

      
        
          11
        
      
    
","

      
        
          27
        
      
    
","

      
        
          16
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          31
        
      
    
","

      
        
          14
        
      
    
","

      
        
          10
        
      
    
","

      
        
          11
        
      
    
","

      
        
          22
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          12
        
      
    
","

      
        
          4
        
      
    
"
