,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/16/2013,Lehigh,L 9 - 11,9,8,17,36,25,31,13,8,12,22,5,240,"3,600",11,11
1,02/26/2013,@ Drexel,L 10 - 12,10,3,13,35,22,28,27/,9,19,23,4,150,"3,600",12,7
2,03/02/2013,Delaware,W 14 - 9,14,5,19,44,30,33,14,14,13,27,1,60,"3,600",9,8
3,03/05/2013,@ Princeton,L 11 - 14,11,4,15,44,23,36,15,12,17,29,1,30,"3,600",14,10
4,03/09/2013,Penn,L 9 - 13,9,3,12,35,18,30,18,9,8,25,3,150,"3,600",13,16
5,03/16/2013,Maryland,L 7 - 10,7,3,10,35,18,21,18,8,11,20,2,120,"3,600",10,10
6,03/23/2013,Syracuse,W 11 - 10,11,8,19,44,23,32,22,9,22,24,3,90,"3,600",10,5
7,03/30/2013,Penn St.,L 6 - 7,6,3,9,37,22,19,6,11,6,17,2,90,"3,600",7,9
8,04/03/2013,@ Georgetown,W 8 - 6,8,4,12,42,21,30,17,15,10,17,3,150,"3,600",6,10
9,04/06/2013,Rutgers,W 11 - 9,11,8,19,47,25,32,10,9,7,24,4,180,"3,600",9,10
10,04/13/2013,@ St. John's (NY),W 13 - 11,13,4,17,47,26,44,13,10,17,27,7,300,"3,598",11,6
11,04/20/2013,@ Notre Dame,L 9 - 13,9,6,15,37,23,40,14,7,16,26,2,120,"3,600",13,12
12,04/27/2013,Providence,W 19 - 11,19,15/,34/,48,29,41,14,10,21,34,3,120,"3,600",11,12
13,05/02/2013,Georgetown,W 15 - 12,15,8,23,37,19,24,14,9,11,30,7,300,"3,600",12,5
14,05/04/2013,Syracuse,L 9 - 13,9,5,14,35,18,35,15,9,15,26,4,180,"3,600",13,15
