,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/16/2013,"

 Maryland 
","
L 4 - 16 
","

      
        
          4
        
      
    
","

      
        
          3
        
      
    
","

      
        
          7
        
      
    
","

      
        
          32
        
      
    
","

      
        
          16
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          20
        
      
    
","

      
        
          17
        
      
    
","

      
        
          5
        
      
    
","

      
        
          10
        
      
    
","

      
        
          24
        
      
    
","

      
        
          2
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,595
        
      
    
","

      
        
          16
        
      
    
","

      
        
          16
        
      
    
"
1,02/23/2013,"

@ Holy Cross 
","
L 9 - 11 
","

      
        
          9
        
      
    
","

      
        
          5
        
      
    
","

      
        
          14
        
      
    
","

      
        
          34
        
      
    
","

      
        
          15
        
      
    
","


","


","

      
        
          18
        
      
    
","

      
        
          10
        
      
    
","

      
        
          5
        
      
    
","

      
        
          10
        
      
    
","

      
        
          24
        
      
    
","

      
        
          7
        
      
    
","

      
        
          420
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          11
        
      
    
","

      
        
          15
        
      
    
"
2,03/06/2013,"

 Brown 
","
L 4 - 14 
","

      
        
          4
        
      
    
","

      
        
          4
        
      
    
","

      
        
          8
        
      
    
","

      
        
          32
        
      
    
","

      
        
          15
        
      
    
","


","


","

      
        
          24
        
      
    
","

      
        
          14
        
      
    
","

      
        
          5
        
      
    
","

      
        
          7
        
      
    
","

      
        
          22
        
      
    
","

      
        
          6
        
      
    
","

      
        
          300
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          14
        
      
    
","

      
        
          11
        
      
    
"
3,03/09/2013,"

@ Siena 
","
W 15 - 14 
","

      
        
          15
        
      
    
","

      
        
          9
        
      
    
","

      
        
          24
        
      
    
","

      
        
          50
        
      
    
","

      
        
          29
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          30
        
      
    
","

      
        
          16
        
      
    
","

      
        
          8
        
      
    
","

      
        
          13
        
      
    
","

      
        
          32
        
      
    
","

      
        
          3
        
      
    
","

      
        
          300
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          14
        
      
    
","

      
        
          9
        
      
    
"
4,03/16/2013,"

@ Quinnipiac 
","
W 11 - 10 
","

      
        
          11
        
      
    
","

      
        
          8
        
      
    
","

      
        
          19
        
      
    
","

      
        
          48
        
      
    
","

      
        
          31
        
      
    
","


","


","

      
        
          33
        
      
    
","

      
        
          16
        
      
    
","

      
        
          6
        
      
    
","

      
        
          15
        
      
    
","

      
        
          25
        
      
    
","

      
        
          1
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          8
        
      
    
"
5,03/20/2013,"

 Sacred Heart 
","
W 10 - 7 
","

      
        
          10
        
      
    
","

      
        
          8
        
      
    
","

      
        
          18
        
      
    
","

      
        
          40
        
      
    
","

      
        
          27
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          35
        
      
    
","

      
        
          13
        
      
    
","

      
        
          8
        
      
    
","

      
        
          9
        
      
    
","

      
        
          19
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          10
        
      
    
"
6,03/23/2013,"

 Massachusetts 
","
L 11 - 13 
","

      
        
          11
        
      
    
","

      
        
          5
        
      
    
","

      
        
          16
        
      
    
","

      
        
          35
        
      
    
","

      
        
          20
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          25
        
      
    
","

      
        
          14
        
      
    
","

      
        
          4
        
      
    
","

      
        
          12
        
      
    
","

      
        
          28
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          13
        
      
    
","

      
        
          13
        
      
    
"
7,03/30/2013,"

 UMBC 
","
W 15 - 14 (1OT)
","

      
        
          15
        
      
    
","

      
        
          11
        
      
    
","

      
        
          26
        
      
    
","

      
        
          43
        
      
    
","

      
        
          29
        
      
    
","

      
        
          1
        
      
    
","

      
        
          1
        
      
    
","

      
        
          36
        
      
    
","

      
        
          19
        
      
    
","

      
        
          9
        
      
    
","

      
        
          19
        
      
    
","

      
        
          33
        
      
    
","

      
        
          5
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,654
        
      
    
","

      
        
          14
        
      
    
","

      
        
          12
        
      
    
"
8,04/07/2013,"

@ Albany (NY) 
","
L 11 - 24 
","

      
        
          11
        
      
    
","

      
        
          5
        
      
    
","

      
        
          16
        
      
    
","

      
        
          33
        
      
    
","

      
        
          18
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          39
        
      
    
","

      
        
          27
        
      
    
","

      
        
          11
        
      
    
","

      
        
          21
        
      
    
","

      
        
          38
        
      
    
","

      
        
          7
        
      
    
","

      
        
          360
        
      
    
","

      
        
          3,600
        
      
    
","


          24/
        

","

      
        
          16
        
      
    
"
9,04/09/2013,"

@ Dartmouth 
","
W 8 - 7 
","

      
        
          8
        
      
    
","

      
        
          3
        
      
    
","

      
        
          11
        
      
    
","

      
        
          36
        
      
    
","

      
        
          23
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          24
        
      
    
","

      
        
          15
        
      
    
","

      
        
          8
        
      
    
","

      
        
          8
        
      
    
","

      
        
          19
        
      
    
","

      
        
          1
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          15
        
      
    
"
10,04/13/2013,"

@ Binghamton 
","
W 11 - 3 
","

      
        
          11
        
      
    
","

      
        
          8
        
      
    
","

      
        
          19
        
      
    
","

      
        
          38
        
      
    
","

      
        
          21
        
      
    
","


","


","

      
        
          34
        
      
    
","

      
        
          15
        
      
    
","

      
        
          8
        
      
    
","

      
        
          15
        
      
    
","

      
        
          18
        
      
    
","

      
        
          6
        
      
    
","

      
        
          300
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          3
        
      
    
","

      
        
          17
        
      
    
"
11,04/20/2013,"

 Stony Brook 
","
L 9 - 10 (1OT)
","

      
        
          9
        
      
    
","

      
        
          8
        
      
    
","

      
        
          17
        
      
    
","

      
        
          38
        
      
    
","

      
        
          19
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          24
        
      
    
","

      
        
          15
        
      
    
","

      
        
          12
        
      
    
","

      
        
          10
        
      
    
","

      
        
          23
        
      
    
","

      
        
          5
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,606
        
      
    
","

      
        
          10
        
      
    
","

      
        
          10
        
      
    
"
12,04/27/2013,"

@ Vermont 
","
W 17 - 11 
","

      
        
          17
        
      
    
","

      
        
          11
        
      
    
","

      
        
          28
        
      
    
","

      
        
          44
        
      
    
","

      
        
          30
        
      
    
","


","


","

      
        
          39
        
      
    
","

      
        
          9
        
      
    
","

      
        
          5
        
      
    
","

      
        
          19
        
      
    
","

      
        
          32
        
      
    
","

      
        
          3
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          11
        
      
    
","

      
        
          8
        
      
    
"
13,05/02/2013,"

 UMBC @ Stony Brook, N.Y.
","
L 13 - 15 
","

      
        
          13
        
      
    
","

      
        
          10
        
      
    
","

      
        
          23
        
      
    
","

      
        
          38
        
      
    
","

      
        
          23
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          32
        
      
    
","

      
        
          15
        
      
    
","

      
        
          8
        
      
    
","

      
        
          9
        
      
    
","

      
        
          32
        
      
    
","

      
        
          3
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          15
        
      
    
","

      
        
          13
        
      
    
"
