,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/12/2013,"

@ Maryland 
","
L 6 - 23 
","

      
        
          6
        
      
    
","

      
        
          5
        
      
    
","

      
        
          11
        
      
    
","

      
        
          20
        
      
    
","

      
        
          14
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          18
        
      
    
","

      
        
          9
        
      
    
","

      
        
          5
        
      
    
","

      
        
          7
        
      
    
","

      
        
          32
        
      
    
","

      
        
          4
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","


          23/
        

","

      
        
          8
        
      
    
"
1,02/17/2013,"

 Bucknell 
","
W 12 - 11 
","

      
        
          12
        
      
    
","

      
        
          11
        
      
    
","

      
        
          23
        
      
    
","

      
        
          26
        
      
    
","

      
        
          18
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          23
        
      
    
","

      
        
          16
        
      
    
","

      
        
          5
        
      
    
","

      
        
          15
        
      
    
","

      
        
          25
        
      
    
","

      
        
          6
        
      
    
","

      
        
          300
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          11
        
      
    
","

      
        
          13
        
      
    
"
2,02/23/2013,"

 Delaware 
","
W 15 - 12 
","

      
        
          15
        
      
    
","

      
        
          10
        
      
    
","

      
        
          25
        
      
    
","

      
        
          35
        
      
    
","

      
        
          24
        
      
    
","

      
        
          3
        
      
    
","


","

      
        
          26
        
      
    
","

      
        
          10
        
      
    
","

      
        
          4
        
      
    
","

      
        
          16
        
      
    
","

      
        
          31
        
      
    
","

      
        
          5
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          12
        
      
    
","

      
        
          13
        
      
    
"
3,02/26/2013,"

@ Virginia 
","
L 11 - 18 
","

      
        
          11
        
      
    
","

      
        
          6
        
      
    
","

      
        
          17
        
      
    
","

      
        
          34
        
      
    
","

      
        
          18
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          27
        
      
    
","

      
        
          16
        
      
    
","

      
        
          5
        
      
    
","

      
        
          14
        
      
    
","

      
        
          32
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          18
        
      
    
","

      
        
          16
        
      
    
"
4,03/02/2013,"

 Towson 
","
L 5 - 13 
","

      
        
          5
        
      
    
","

      
        
          1
        
      
    
","

      
        
          6
        
      
    
","

      
        
          32
        
      
    
","

      
        
          17
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          26
        
      
    
","

      
        
          11
        
      
    
","

      
        
          5
        
      
    
","

      
        
          10
        
      
    
","

      
        
          19
        
      
    
","

      
        
          5
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          13
        
      
    
","

      
        
          11
        
      
    
"
5,03/05/2013,"

@ Johns Hopkins 
","
L 9 - 19 
","

      
        
          9
        
      
    
","

      
        
          4
        
      
    
","

      
        
          13
        
      
    
","

      
        
          28
        
      
    
","

      
        
          13
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          22
        
      
    
","

      
        
          12
        
      
    
","

      
        
          5
        
      
    
","

      
        
          9
        
      
    
","

      
        
          33
        
      
    
","

      
        
          7
        
      
    
","

      
        
          270
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          19
        
      
    
","

      
        
          9
        
      
    
"
6,03/09/2013,"

 Manhattan 
","
W 16 - 7 
","

      
        
          16
        
      
    
","

      
        
          9
        
      
    
","

      
        
          25
        
      
    
","

      
        
          46
        
      
    
","

      
        
          25
        
      
    
","

      
        
          3
        
      
    
","


","

      
        
          30
        
      
    
","

      
        
          11
        
      
    
","

      
        
          5
        
      
    
","

      
        
          16
        
      
    
","

      
        
          26
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          13
        
      
    
"
7,03/12/2013,"

 Georgetown 
","
W 14 - 6 
","

      
        
          14
        
      
    
","

      
        
          6
        
      
    
","

      
        
          20
        
      
    
","

      
        
          39
        
      
    
","

      
        
          23
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          28
        
      
    
","

      
        
          12
        
      
    
","

      
        
          11
        
      
    
","

      
        
          12
        
      
    
","

      
        
          23
        
      
    
","

      
        
          5
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          6
        
      
    
"
8,03/16/2013,"

@ Drexel 
","
L 11 - 14 
","

      
        
          11
        
      
    
","

      
        
          6
        
      
    
","

      
        
          17
        
      
    
","

      
        
          35
        
      
    
","

      
        
          20
        
      
    
","


","


","

      
        
          21
        
      
    
","

      
        
          11
        
      
    
","

      
        
          5
        
      
    
","

      
        
          14
        
      
    
","

      
        
          28
        
      
    
","

      
        
          4
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          14
        
      
    
","

      
        
          7
        
      
    
"
9,03/23/2013,"

@ UMBC 
","
L 8 - 10 
","

      
        
          8
        
      
    
","

      
        
          5
        
      
    
","

      
        
          13
        
      
    
","

      
        
          37
        
      
    
","

      
        
          19
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          18
        
      
    
","

      
        
          15
        
      
    
","

      
        
          8
        
      
    
","

      
        
          6
        
      
    
","

      
        
          22
        
      
    
","

      
        
          5
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          11
        
      
    
"
